timestamp,close_price,volume_base,volume_quote
2024-02-11 01:00:00,47651.4183,4428.1504,211202524.16
2024-02-11 02:00:00,47794.3776,3570.3541,170431014.86
2024-02-11 03:00:00,48536.224,17995.5075,868502551.17
2024-02-11 04:00:00,48321.8686,9918.3608,480148511.27
2024-02-11 05:00:00,48251.2352,5705.0935,275450970.31
2024-02-11 06:00:00,48242.1112,5509.7071,265813281.04
2024-02-11 07:00:00,48204.9446,6000.583,289435089.24
2024-02-11 08:00:00,48158.4425,4668.6372,225057442.48
2024-02-11 09:00:00,48162.7662,3702.9992,178477790.3
2024-02-11 10:00:00,48169.0603,5279.0627,253942719.42
2024-02-11 11:00:00,48436.8355,6419.3715,310144450.24
2024-02-11 12:00:00,48319.3582,6561.2305,317518000.81
2024-02-11 13:00:00,48087.6896,7679.4708,369999760.62
2024-02-11 14:00:00,48252.9814,6850.7708,329596195.84
2024-02-11 15:00:00,48163.9558,4690.076,225787571.95
2024-02-11 16:00:00,48123.8252,6395.2709,307665377.21
2024-02-11 17:00:00,48313.3354,6523.2185,315098152.61
2024-02-11 18:00:00,48295.9203,6891.9529,332288227.23
2024-02-11 19:00:00,48299.3274,4755.069,229724214.69
2024-02-11 20:00:00,48058.875,7560.313,364405416.3
2024-02-11 21:00:00,48129.4157,5548.432,266782877.36
2024-02-11 22:00:00,48162.3019,4358.5881,209958242.96
2024-02-11 23:00:00,48320.3735,5866.3075,282526560.2
2024-02-12 00:00:00,48622.1425,15320.2729,743850843.42
2024-02-12 01:00:00,48511.1649,8130.3797,394039587.98
2024-02-12 02:00:00,48181.5162,8827.5315,426100293.95
2024-02-12 03:00:00,48171.7115,4559.3329,219633424.39
2024-02-12 04:00:00,48097.9102,4028.4656,193812459.86
2024-02-12 05:00:00,48103.7915,3304.2088,159072521.48
2024-02-12 06:00:00,48179.7681,8612.1796,413473053.71
2024-02-12 07:00:00,48225.18,8534.1025,411947422.98
2024-02-12 08:00:00,48130.5185,5639.0811,271754621.71
2024-02-12 09:00:00,47897.7584,7112.7075,341452488.71
2024-02-12 10:00:00,47889.6966,9560.0433,458080076.33
2024-02-12 11:00:00,47913.5928,7243.654,346582550.35
2024-02-12 12:00:00,48045.8039,5356.3545,256720535.58
2024-02-12 13:00:00,47960.6601,4797.8649,230080931.32
2024-02-12 14:00:00,48791.5669,19374.624,938244388.91
2024-02-12 15:00:00,49934.8275,46497.9099,2290754261.56
2024-02-12 16:00:00,49595.5012,25453.7183,1264573979.34
2024-02-12 17:00:00,49859.547,32904.0518,1644683050.37
2024-02-12 18:00:00,49744.9196,12904.1607,643139584.91
2024-02-12 19:00:00,49542.024,11637.7898,579043641.18
2024-02-12 20:00:00,50161.2459,15770.5795,788242665.08
2024-02-12 21:00:00,49840.5087,11204.0766,561353890.93
2024-02-12 22:00:00,50034.6155,5738.3767,286734612.35
2024-02-12 23:00:00,49954.8014,6975.267,348466669.31
2024-02-13 00:00:00,50115.4737,7860.3326,393427778.52
2024-02-13 01:00:00,50168.2053,8961.4679,449392860.93
2024-02-13 02:00:00,49972.2206,6879.1519,344182704.73
2024-02-13 03:00:00,49811.1775,6452.5217,321723670.97
2024-02-13 04:00:00,49925.6492,4402.4058,219629951.39
2024-02-13 05:00:00,50069.377,4536.7558,226585585.25
2024-02-13 06:00:00,50019.6575,4311.1098,215715920.9
2024-02-13 07:00:00,50008.4582,6512.4384,325792536.37
2024-02-13 08:00:00,50143.3159,6315.4964,316330383.18
2024-02-13 09:00:00,50222.5226,8393.2167,420542122.62
2024-02-13 10:00:00,49869.0911,9495.6606,475109350.92
2024-02-13 11:00:00,50003.6447,11473.8811,572244302.93
2024-02-13 12:00:00,49888.7053,6503.0192,324575290.47
2024-02-13 13:00:00,49553.9804,19679.9953,976716680.18
2024-02-13 14:00:00,48730.3336,34738.6285,1701703670.51
2024-02-13 15:00:00,48751.2905,19258.4341,938996413.55
2024-02-13 16:00:00,48499.2023,13848.9879,674235127.08
2024-02-13 17:00:00,48866.1141,16064.8374,781020423.14
2024-02-13 18:00:00,49127.0009,13133.8567,644917758.64
2024-02-13 19:00:00,49053.7409,9576.1162,470363376.62
2024-02-13 20:00:00,49415.5017,17480.12,861774562.11
2024-02-13 21:00:00,49556.4298,10037.125,498093495.67
2024-02-13 22:00:00,49550.7117,4885.4975,241892800.39
2024-02-13 23:00:00,49730.3777,5808.9897,288025289.55
2024-02-14 00:00:00,49526.6522,5821.0624,288531904.8
2024-02-14 01:00:00,49467.6086,5311.0972,262649208.63
2024-02-14 02:00:00,49524.9846,4096.0061,202787075.76
2024-02-14 03:00:00,49544.9396,3744.3082,185597150.74
2024-02-14 04:00:00,49417.6088,5086.8091,251442997.75
2024-02-14 05:00:00,49572.5155,4649.0838,230337834.59
2024-02-14 06:00:00,49668.7032,4751.5494,235782997.6
2024-02-14 07:00:00,49869.0859,7641.1158,380432964.03
2024-02-14 08:00:00,50665.5642,17125.5699,859525918.8
2024-02-14 09:00:00,51586.3676,35636.8378,1824685602.39
2024-02-14 10:00:00,51330.6745,13163.8177,676890620.91
2024-02-14 11:00:00,51577.4031,17470.6382,897637230.13
2024-02-14 12:00:00,51610.2832,16280.3159,840723603.59
2024-02-14 13:00:00,51805.6244,11818.8287,610780589.74
2024-02-14 14:00:00,51933.1454,21138.7662,1095548617.9
2024-02-14 15:00:00,51628.3262,23527.337,1217168730.52
2024-02-14 16:00:00,51621.7493,16436.2171,847572468.33
2024-02-14 17:00:00,51688.1637,9290.852,479780066.79
2024-02-14 18:00:00,51479.9702,9726.7868,501099963.69
2024-02-14 19:00:00,51714.6752,9919.9547,510622220.67
2024-02-14 20:00:00,51702.2035,11731.3506,607558359.53
2024-02-14 21:00:00,51774.6969,6860.3235,354312929.29
2024-02-14 22:00:00,51849.8491,3526.5641,182507370.12
2024-02-14 23:00:00,51839.1876,6357.959,329603997.92
2024-02-15 00:00:00,52371.4033,17699.3691,924945473.85
2024-02-15 01:00:00,51955.4686,13131.4204,683016233.43
2024-02-15 02:00:00,52099.429,8526.5647,444404357.23
2024-02-15 03:00:00,52390.4654,7332.6978,383358959.01
2024-02-15 04:00:00,52202.5269,6919.813,361810333.54
2024-02-15 05:00:00,52010.5321,6422.796,334612544.19
2024-02-15 06:00:00,52036.2308,6025.4025,313312390.68
2024-02-15 07:00:00,51849.3102,8620.8328,447665964.67
2024-02-15 08:00:00,52009.8985,7133.3889,370068840.39
2024-02-15 09:00:00,52242.0901,9079.5957,473733120.52
2024-02-15 10:00:00,52350.8185,8729.605,456452782.43
2024-02-15 11:00:00,52386.9887,9041.9275,473237709.33
2024-02-15 12:00:00,52370.6234,11476.2758,600808497.46
2024-02-15 13:00:00,52274.7955,9257.496,483699305.52
2024-02-15 14:00:00,52662.5411,22095.8154,1161635831.1
2024-02-15 15:00:00,51932.6163,26091.9847,1360154506.31
2024-02-15 16:00:00,52297.1539,18284.0639,952890131.36
2024-02-15 17:00:00,51932.2082,11175.2643,582744173.87
2024-02-15 18:00:00,52013.9398,9774.791,508117129.93
2024-02-15 19:00:00,52057.4804,11831.1745,614312814.01
2024-02-15 20:00:00,51768.5242,16311.116,845348860.13
2024-02-15 21:00:00,51405.3828,13142.7328,678527824.68
2024-02-15 22:00:00,51703.291,8029.3407,414537036.46
2024-02-15 23:00:00,51949.5723,7022.9914,364269710.94
2024-02-16 00:00:00,51998.3981,5395.5896,280341851.82
2024-02-16 01:00:00,52015.7368,7259.4637,377687350.87
2024-02-16 02:00:00,52203.4951,5944.4881,309738305.02
2024-02-16 03:00:00,52321.1239,8311.6728,434369947.58
2024-02-16 04:00:00,52179.778,5813.8017,303944676.75
2024-02-16 05:00:00,52104.9486,5781.9974,301432991.38
2024-02-16 06:00:00,51920.3297,6070.5604,315932976.3
2024-02-16 07:00:00,51776.2992,9511.5393,493415822.61
2024-02-16 08:00:00,51877.0648,7641.3107,396355938.84
2024-02-16 09:00:00,51876.268,9524.9674,493750518.19
2024-02-16 10:00:00,52330.4409,8364.4017,435591726.55
2024-02-16 11:00:00,52256.279,10250.7658,536113018.95
2024-02-16 12:00:00,52419.2672,8425.6719,440598837.79
2024-02-16 13:00:00,52496.2552,11597.8127,607065661.21
2024-02-16 14:00:00,51958.2021,21094.2822,1100369269.21
2024-02-16 15:00:00,51920.4921,17246.9822,893287602.97
2024-02-16 16:00:00,52081.5071,11800.3627,614858300.96
2024-02-16 17:00:00,52050.6311,7587.3134,394387159.38
2024-02-16 18:00:00,52005.2749,6246.6605,324561971.74
2024-02-16 19:00:00,51784.0476,6713.8176,348292188.71
2024-02-16 20:00:00,51868.4474,9789.9463,507499645.62
2024-02-16 21:00:00,52032.316,4429.7321,230037888.84
2024-02-16 22:00:00,52034.9952,2336.9995,121489616.35
2024-02-16 23:00:00,52175.551,4892.6895,255078611.57
2024-02-17 00:00:00,52051.8952,3608.6503,188134416.46
2024-02-17 01:00:00,52013.3312,3657.8853,190117733.27
2024-02-17 02:00:00,51978.5783,2377.211,123565815.86
2024-02-17 03:00:00,52007.0644,2041.9629,106106316.02
2024-02-17 04:00:00,52050.7025,2384.0104,123998682.75
2024-02-17 05:00:00,51956.508,2890.2297,150064433.31
2024-02-17 06:00:00,51963.9448,1791.2216,93048508.67
2024-02-17 07:00:00,51944.7581,2017.3364,104824870.97
2024-02-17 08:00:00,51779.1961,3966.4946,205558127.46
2024-02-17 09:00:00,51723.4479,4856.0745,251285882.1
2024-02-17 10:00:00,51758.2282,7092.5718,366223595.8
2024-02-17 11:00:00,51729.9849,3885.4746,201076060.86
2024-02-17 12:00:00,51749.2473,3866.4572,199834543.43
2024-02-17 13:00:00,51225.0412,14506.9248,744775442.95
2024-02-17 14:00:00,50879.1843,18693.744,952596335.34
2024-02-17 15:00:00,51027.0088,10861.8255,553316250.29
2024-02-17 16:00:00,50996.5681,7091.3384,360834734.21
2024-02-17 17:00:00,51259.0358,6941.3346,355200189.5
2024-02-17 18:00:00,51310.4559,4109.6393,210571412.47
2024-02-17 19:00:00,51444.693,4501.048,231328345.78
2024-02-17 20:00:00,51571.8027,4020.9549,206861800.89
2024-02-17 21:00:00,51848.6539,10679.7346,553234763.51
2024-02-17 22:00:00,51719.6583,4776.8028,247207808.02
2024-02-17 23:00:00,51660.6797,3014.4672,155744402.95
2024-02-18 00:00:00,51692.5399,3625.8927,187288099.36
2024-02-18 01:00:00,51542.413,4114.0464,212597801.3
2024-02-18 02:00:00,51288.8567,5617.5723,288698121.75
2024-02-18 03:00:00,51491.5999,3507.6575,180265464.57
2024-02-18 04:00:00,51579.0372,3366.0732,173609005.16
2024-02-18 05:00:00,51665.6814,3070.9608,158555972.37
2024-02-18 06:00:00,51517.4563,3214.0826,165745146.25
2024-02-18 07:00:00,51673.3641,4279.5995,221029136.98
2024-02-18 08:00:00,51794.0711,3362.1637,173890604.45
2024-02-18 09:00:00,51985.6148,5407.4351,280664182.28
2024-02-18 10:00:00,51837.7434,4539.7381,235714015.82
2024-02-18 11:00:00,51832.6233,3307.8887,171260740.59
2024-02-18 12:00:00,51566.5233,4343.4148,224660156.79
2024-02-18 13:00:00,51637.9415,3451.0106,178147158.15
2024-02-18 14:00:00,51891.8944,4875.1552,252593097.91
2024-02-18 15:00:00,51790.3969,3626.0196,187861851.92
2024-02-18 16:00:00,51855.5009,4262.3922,220728950.74
2024-02-18 17:00:00,51854.2245,4588.5534,238165795.78
2024-02-18 18:00:00,51809.9285,4205.3108,217706756.83
2024-02-18 19:00:00,51779.7802,3406.0618,176445366.33
2024-02-18 20:00:00,51795.2196,3657.1592,189125522.81
2024-02-18 21:00:00,51873.4013,2775.4472,143921227.42
2024-02-18 22:00:00,52266.3068,11725.118,611873589.62
2024-02-18 23:00:00,52165.3086,8748.3785,456556854.04
2024-02-19 00:00:00,52210.8511,7901.8731,412685187.37
2024-02-19 01:00:00,52116.6415,5809.4968,302393090.46
2024-02-19 02:00:00,52176.2582,3937.9336,205367756.12
2024-02-19 03:00:00,52094.3068,3614.8363,188252148.45
2024-02-19 04:00:00,52122.686,4154.1238,216539523.22
2024-02-19 05:00:00,52154.841,3807.8851,198269689.32
2024-02-19 06:00:00,52410.646,8976.8233,469934443.87
2024-02-19 07:00:00,52425.4903,5874.5313,307911621.18
2024-02-19 08:00:00,52137.6302,5671.6927,296379541.26
2024-02-19 09:00:00,52289.5497,5215.5655,272648536.81
2024-02-19 10:00:00,52382.0576,6393.2867,334566934.15
2024-02-19 11:00:00,52370.7375,4163.994,218058400.21
2024-02-19 12:00:00,52298.9673,6525.883,341611161.41
2024-02-19 13:00:00,52186.6812,7503.8072,392098522.22
2024-02-19 14:00:00,52135.0818,6943.082,361899573.25
2024-02-19 15:00:00,52153.1191,7120.4981,371564838.15
2024-02-19 16:00:00,51794.7216,10131.8318,526991976.82
2024-02-19 17:00:00,52169.5924,11159.8098,580053580.62
2024-02-19 18:00:00,51958.6799,6705.555,349243827.13
2024-02-19 19:00:00,51851.7367,5807.1311,301080286.14
2024-02-19 20:00:00,51826.0951,4573.7797,237140612.28
2024-02-19 21:00:00,51922.7339,5415.2719,280627664.6
2024-02-19 22:00:00,51964.3977,5435.5119,282585158.94
2024-02-19 23:00:00,51801.9196,5756.0456,298433834.48
2024-02-20 00:00:00,51668.0549,8534.2306,441158526.74
2024-02-20 01:00:00,51657.8282,10422.0389,536950536.86
2024-02-20 02:00:00,51731.3773,5086.4344,262684065.98
2024-02-20 03:00:00,51601.9927,4196.7915,216849823.15
2024-02-20 04:00:00,51803.9385,5371.9408,277789589.24
2024-02-20 05:00:00,51918.8339,5401.3854,280274585.78
2024-02-20 06:00:00,51959.3779,4249.1262,220805050.71
2024-02-20 07:00:00,51849.914,5967.7814,309679547.35
2024-02-20 08:00:00,51789.387,6060.0458,313611127.51
2024-02-20 09:00:00,51788.9069,9000.6014,465064603.04
2024-02-20 10:00:00,52126.7462,8368.4118,435036839.69
2024-02-20 11:00:00,52312.2204,11635.4644,608418351.4
2024-02-20 12:00:00,52196.3482,7637.7585,399338752.95
2024-02-20 13:00:00,52836.486,22984.1193,1210010245.5
2024-02-20 14:00:00,52057.5709,28282.1759,1475787811.46
2024-02-20 15:00:00,51700.563,22605.3495,1168520456.65
2024-02-20 16:00:00,51416.3434,11348.5992,585864410.26
2024-02-20 17:00:00,51334.1698,22505.5792,1150464307.45
2024-02-20 18:00:00,51512.224,8280.383,425436251.19
2024-02-20 19:00:00,52108.193,11043.0419,571832251.53
2024-02-20 20:00:00,52031.7475,11795.5938,614501680.82
2024-02-20 21:00:00,52056.4848,5956.1336,310050698.85
2024-02-20 22:00:00,52227.8418,4227.7886,220588506.22
2024-02-20 23:00:00,52282.8913,9539.4103,499270323.74
2024-02-21 00:00:00,52199.9611,5024.3317,262517423.8
2024-02-21 01:00:00,52114.6208,4260.2843,222224153.61
2024-02-21 02:00:00,52062.3532,4030.023,209950497.07
2024-02-21 03:00:00,52004.6349,3872.1149,201521398.04
2024-02-21 04:00:00,51949.1319,5021.4319,260826073.16
2024-02-21 05:00:00,51852.8365,4481.9166,232761296.92
2024-02-21 06:00:00,51759.3423,5602.3784,290130027.03
2024-02-21 07:00:00,51581.7987,7781.5596,401823956.58
2024-02-21 08:00:00,51655.7755,6388.122,329953473.97
2024-02-21 09:00:00,51113.4612,12972.649,666492668.12
2024-02-21 10:00:00,51312.7473,12665.6132,647899622.0
2024-02-21 11:00:00,50989.7822,10308.1324,526531283.86
2024-02-21 12:00:00,51330.6189,15842.5557,809236603.78
2024-02-21 13:00:00,51183.2113,11586.4148,592464313.56
2024-02-21 14:00:00,50939.5765,13940.9207,711143379.69
2024-02-21 15:00:00,51161.1941,13446.0753,687187227.44
2024-02-21 16:00:00,51371.6176,9746.5544,499107617.43
2024-02-21 17:00:00,50953.7971,9912.2824,506991259.12
2024-02-21 18:00:00,50887.6277,8636.1606,439860203.69
2024-02-21 19:00:00,51082.8975,10529.439,535858100.97
2024-02-21 20:00:00,50975.3567,10492.5379,535362585.34
2024-02-21 21:00:00,51392.9739,10168.2462,520689375.74
2024-02-21 22:00:00,51536.9269,4735.4954,243333481.11
2024-02-21 23:00:00,51878.7856,10794.7062,558246209.93
2024-02-22 00:00:00,51561.3118,8016.7341,414310104.81
2024-02-22 01:00:00,51262.4285,7930.9708,407824083.61
2024-02-22 02:00:00,51438.3074,5495.3744,282372262.14
2024-02-22 03:00:00,51601.532,4537.2518,233796151.21
2024-02-22 04:00:00,51452.0072,4125.1266,212531193.21
2024-02-22 05:00:00,51534.1598,4815.2162,248222142.34
2024-02-22 06:00:00,51776.3463,5067.6672,261883863.99
2024-02-22 07:00:00,51828.6321,7131.5419,369434169.97
2024-02-22 08:00:00,51896.8158,8203.1755,425010769.02
2024-02-22 09:00:00,51954.8985,8772.4778,454701706.92
2024-02-22 10:00:00,51702.3565,6019.1784,311673724.59
2024-02-22 11:00:00,51629.0339,5757.4879,297136901.74
2024-02-22 12:00:00,51529.6814,6339.9012,326873978.6
2024-02-22 13:00:00,51138.6368,13738.0198,703366188.93
2024-02-22 14:00:00,51373.5206,11431.494,585019565.68
2024-02-22 15:00:00,51602.4026,11844.0309,609456340.75
2024-02-22 16:00:00,51484.9236,9095.8918,468984956.46
2024-02-22 17:00:00,51715.0906,7189.9883,370876592.26
2024-02-22 18:00:00,51725.0975,5648.5912,291584959.7
2024-02-22 19:00:00,51519.5986,5531.8094,285196873.72
2024-02-22 20:00:00,51957.0263,16056.5367,832430567.84
2024-02-22 21:00:00,51664.065,8363.848,432372534.86
2024-02-22 22:00:00,51469.2326,7715.0559,396902184.79
2024-02-22 23:00:00,51293.3959,5816.6601,298392279.95
2024-02-23 00:00:00,51446.3439,4323.4824,221997604.4
2024-02-23 01:00:00,51288.6004,3745.5387,192543278.18
2024-02-23 02:00:00,51078.3646,5913.5067,303090804.52
2024-02-23 03:00:00,51103.8677,7940.4075,405203859.37
2024-02-23 04:00:00,51227.2949,4997.1602,255647208.79
2024-02-23 05:00:00,51243.9872,3578.9194,183124043.61
2024-02-23 06:00:00,51307.9587,3230.4408,165554618.92
2024-02-23 07:00:00,50927.9029,6976.0246,356130255.53
2024-02-23 08:00:00,50974.0991,8428.4025,429633289.31
2024-02-23 09:00:00,51024.5836,6537.7627,333161207.61
2024-02-23 10:00:00,51192.6985,4748.4858,242607326.63
2024-02-23 11:00:00,51231.5463,4143.8295,212154690.81
2024-02-23 12:00:00,51002.5815,6957.2679,354854186.55
2024-02-23 13:00:00,51072.9755,5906.5385,301244343.46
2024-02-23 14:00:00,51124.3489,16846.2898,859751437.67
2024-02-23 15:00:00,50920.4228,15103.0444,769538866.45
2024-02-23 16:00:00,51046.338,14162.7626,719989345.15
2024-02-23 17:00:00,51165.1217,5956.0377,304258660.96
2024-02-23 18:00:00,51120.9332,5021.0745,256605013.79
2024-02-23 19:00:00,51119.707,3872.328,197929594.44
2024-02-23 20:00:00,51113.4181,6014.4873,307140556.98
2024-02-23 21:00:00,51010.6929,2664.8127,136011381.07
2024-02-23 22:00:00,50810.7217,2805.4878,142802229.79
2024-02-23 23:00:00,50771.7678,6567.8127,333176550.06
2024-02-24 00:00:00,50911.6984,4020.0881,204233575.13
2024-02-24 01:00:00,50621.2405,3706.5251,188019541.05
2024-02-24 02:00:00,50821.2284,3143.6733,159409281.0
2024-02-24 03:00:00,50869.4296,2723.0191,138265731.76
2024-02-24 04:00:00,50979.0943,2831.373,144196256.62
2024-02-24 05:00:00,51067.4806,2803.4333,143002013.7
2024-02-24 06:00:00,50989.743,2740.8595,139772056.32
2024-02-24 07:00:00,51084.5822,2885.691,147208519.9
2024-02-24 08:00:00,51011.7648,2694.5003,137513158.37
2024-02-24 09:00:00,51108.0758,2337.103,119330202.04
2024-02-24 10:00:00,51107.6691,2644.9182,135185428.23
2024-02-24 11:00:00,51140.0521,2657.7531,135793002.48
2024-02-24 12:00:00,51099.8867,2121.0582,108346741.54
2024-02-24 13:00:00,51163.3739,2794.7205,142875994.36
2024-02-24 14:00:00,51160.0805,2811.4655,143706725.08
2024-02-24 15:00:00,51132.527,2053.7802,105027939.39
2024-02-24 16:00:00,51241.0263,2610.0919,133550665.38
2024-02-24 17:00:00,51551.6213,9625.3389,495563150.62
2024-02-24 18:00:00,51467.2685,6607.7511,340750285.35
2024-02-24 19:00:00,51587.4554,3205.4473,165229666.28
2024-02-24 20:00:00,51546.6194,2944.2965,151709773.64
2024-02-24 21:00:00,51599.4197,3562.4086,183607207.02
2024-02-24 22:00:00,51569.2832,2399.446,123875045.08
2024-02-24 23:00:00,51577.9543,2447.7747,126268934.61
2024-02-25 00:00:00,51496.9575,2371.7572,122192697.45
2024-02-25 01:00:00,51688.9238,3613.3273,186344877.99
2024-02-25 02:00:00,51608.6381,7508.7786,388616039.81
2024-02-25 03:00:00,51635.1936,3279.9736,169128923.74
2024-02-25 04:00:00,51623.0154,2146.5367,110738640.21
2024-02-25 05:00:00,51676.5489,2552.771,131857358.31
2024-02-25 06:00:00,51755.625,3292.6914,170337052.99
2024-02-25 07:00:00,51723.3534,2316.9272,119858948.27
2024-02-25 08:00:00,51616.5204,2622.276,135557454.81
2024-02-25 09:00:00,51645.4222,2615.5739,134965613.01
2024-02-25 10:00:00,51581.8661,1909.4338,98579723.1
2024-02-25 11:00:00,51651.7404,2071.3941,106968891.02
2024-02-25 12:00:00,51658.3601,2082.9519,107536745.0
2024-02-25 13:00:00,51615.682,2707.1937,139785858.83
2024-02-25 14:00:00,51747.2102,4355.1211,225170809.19
2024-02-25 15:00:00,51521.8109,5157.7342,266194772.24
2024-02-25 16:00:00,51382.6256,7185.1549,369532745.84
2024-02-25 17:00:00,51557.7695,3113.247,160222337.92
2024-02-25 18:00:00,51580.1035,2245.013,115725872.96
2024-02-25 19:00:00,51673.1588,4311.8266,222681571.16
2024-02-25 20:00:00,51738.5666,8423.2796,436622152.69
2024-02-25 21:00:00,51768.1371,3429.055,177362016.96
2024-02-25 22:00:00,51723.1093,3294.543,170594611.63
2024-02-25 23:00:00,51747.8197,3424.5207,177189648.93
2024-02-26 00:00:00,51699.9107,4917.3125,254275137.57
2024-02-26 01:00:00,51499.3709,3841.7883,198089421.25
2024-02-26 02:00:00,51464.0534,3271.5502,168432405.87
2024-02-26 03:00:00,51583.1994,2842.6487,146386126.65
2024-02-26 04:00:00,51566.1784,2926.0388,150796511.14
2024-02-26 05:00:00,51600.9539,3268.7386,168478873.34
2024-02-26 06:00:00,51552.9256,2814.8657,145079926.05
2024-02-26 07:00:00,51328.3175,4440.3564,228256380.0
2024-02-26 08:00:00,51281.1656,4408.8233,226281076.25
2024-02-26 09:00:00,50966.3204,10432.984,532999670.18
2024-02-26 10:00:00,51191.5017,5972.0458,305475536.35
2024-02-26 11:00:00,51112.7621,5220.1053,266879813.78
2024-02-26 12:00:00,51247.9267,5978.7735,305456816.83
2024-02-26 13:00:00,51268.6507,7234.8169,371328576.67
2024-02-26 14:00:00,51704.9872,9898.2942,509888599.34
2024-02-26 15:00:00,52851.3766,34079.3241,1785332720.14
2024-02-26 16:00:00,53407.0268,34775.1031,1851732672.73
2024-02-26 17:00:00,53515.3628,14360.9823,766661577.42
2024-02-26 18:00:00,53601.7977,13159.3365,704451737.6
2024-02-26 19:00:00,54514.6604,32334.0519,1750824608.88
2024-02-26 20:00:00,54463.6691,24199.5492,1320636964.38
2024-02-26 21:00:00,54667.8119,9570.0504,521975815.35
2024-02-26 22:00:00,54696.6973,7191.4654,393035744.53
2024-02-26 23:00:00,54518.2749,5911.1202,322510356.02
2024-02-27 00:00:00,54582.0854,6963.0087,379938243.94
2024-02-27 01:00:00,55768.7552,19279.8914,1063398820.02
2024-02-27 02:00:00,56316.9982,35776.0234,2016975764.97
2024-02-27 03:00:00,55680.7469,17994.2362,1012199979.44
2024-02-27 04:00:00,55747.2783,12519.3052,699405690.47
2024-02-27 05:00:00,56103.9597,9110.8165,509449776.82
2024-02-27 06:00:00,56399.2852,8407.6742,473326727.24
2024-02-27 07:00:00,56098.4303,10819.072,606733029.3
2024-02-27 08:00:00,56278.1106,8831.0851,497315066.65
2024-02-27 09:00:00,56650.3402,12374.8932,699390576.37
2024-02-27 10:00:00,56577.5324,10858.0381,614647292.74
2024-02-27 11:00:00,56546.8654,7581.9393,428285153.67
2024-02-27 12:00:00,56758.6633,21751.1122,1240139747.99
2024-02-27 13:00:00,57144.9269,19181.999,1092464969.78
2024-02-27 14:00:00,57019.1042,20985.9913,1195229046.19
2024-02-27 15:00:00,56797.0152,19910.5485,1135318534.94
2024-02-27 16:00:00,57064.8931,20787.982,1180993001.5
2024-02-27 17:00:00,56784.4702,13599.2529,775015178.4
2024-02-27 18:00:00,57156.2299,9541.4342,543547433.95
2024-02-27 19:00:00,57350.2763,14485.8862,829079015.63
2024-02-27 20:00:00,56918.5566,21803.405,1243642601.7
2024-02-27 21:00:00,56725.3641,9234.583,524551274.68
2024-02-27 22:00:00,56939.0721,5372.343,305411056.93
2024-02-27 23:00:00,57082.5201,5756.6916,328218129.04
2024-02-28 00:00:00,57049.2809,6042.975,344614013.75
2024-02-28 01:00:00,56816.1458,5827.0332,331676464.79
2024-02-28 02:00:00,56969.6857,4809.9578,273579147.57
2024-02-28 03:00:00,56967.9533,3825.6973,217846197.8
