timestamp,portfolio_total_value,btc_holding,eth_holding,sol_holding,doge_holding,usdt_holding,btc_price,eth_price,sol_price,doge_price,usdt_price
2024-08-09 00:00:00,999632.1358738143,3.263708652628788,74.94990741770776,1238.2427525288826,1867665.656571499,199852.88141432882,61257.437,2667.4673,161.4598,0.1070461549,1.0003679995
2024-08-09 01:00:00,997728.2110752612,3.2476524642410394,74.66786470203718,1242.9002233286178,1880536.2908946706,199479.82298969355,61443.0406,2672.4434,160.5484,0.1061110297,1.0003299543
2024-08-09 02:00:00,993970.5549171413,3.2435377095879483,74.41104365344951,1253.0269943506742,1881140.2327982483,198747.85204324426,61289.2862,2671.5673,158.6511,0.1056774543,1.0002327519
2024-08-09 03:00:00,998055.9186308782,3.2507633333022983,74.02097402739003,1253.248681376083,1878843.9764755862,199564.51901586994,61404.4036,2696.6841,159.275,0.1062414901,1.0002338327
2024-08-09 04:00:00,986374.8376077167,3.2465511996792147,74.11077202889511,1261.7167634652003,1888668.1883452635,197231.76593470253,60764.4714,2661.8933,156.3544,0.104451893,1.0002190397
2024-08-09 05:00:00,990613.4653629377,3.246466444929089,73.95212604529867,1258.1726964778218,1890142.961952224,198065.21474533368,61027.1803,2679.0669,157.4686,0.1048188931,1.000290199
2024-08-09 06:00:00,991907.1967183122,3.255455818232919,73.74460802455152,1258.3111766352276,1887605.4341246812,198320.4416477762,60938.1452,2690.1145,157.6569,0.1050968787,1.0003075714
2024-08-09 07:00:00,991242.1707947477,3.2548804330948644,74.19880254685594,1253.2037334005267,1885345.7551995616,198187.55991843904,60908.0543,2671.8549,158.1933,0.1051522956,1.0003071547
2024-08-09 08:00:00,995122.7446073007,3.255476268538524,74.452450661681,1246.6070097114375,1881239.54157076,198960.43909293384,61135.3094,2673.1766,159.653,0.1057943683,1.000322224
2024-08-09 09:00:00,989164.6817487667,3.253436421840376,74.36765923936632,1254.0295082065884,1884760.0475959808,197769.93305905664,60807.3774,2660.2012,157.7578,0.1049645214,1.0003185686
2024-08-09 10:00:00,984720.6580816281,3.247300439965776,74.67726161728643,1258.887464548274,1881718.2711135768,196884.20073502816,60648.5711,2637.2704,156.443,0.1046618586,1.0003043966
2024-08-09 11:00:00,985626.5677338655,3.2473115255649763,74.74876531419102,1255.945629486741,1882420.4782321234,197083.11511528853,60704.1585,2637.1715,156.9537,0.1047190656,1.0002141149
2024-08-09 12:00:00,982460.4467220802,3.2420764437232656,74.70869634517797,1262.5048548601715,1883150.7769039602,196409.01078796538,60606.865,2630.11,155.6367,0.104342197,1.0004229875
2024-08-09 13:00:00,980534.6841852819,3.241187154665049,74.90193839705604,1260.2269281693254,1885743.4064576582,196041.85031541772,60504.6631,2618.1824,155.6124,0.1039944969,1.0003320032
2024-08-09 14:00:00,975849.7416060043,3.2308250663006026,75.23149613702753,1266.523133318197,1883390.417594789,195086.85349503162,60408.7019,2594.2585,154.099,0.1036269201,1.0004259376
2024-08-09 15:00:00,965255.9313212803,3.224601479610381,75.3867785657536,1273.9297456594343,1892620.478342206,192998.48762191407,59868.231,2560.8096,151.5399,0.1020020593,1.0002730521
2024-08-09 16:00:00,973186.7860346541,3.2184916445048275,75.00582270544282,1273.252228953869,1891447.4530812388,194580.3596188832,60474.7126,2594.9633,152.8663,0.1029039199,1.0002929257
2024-08-09 17:00:00,973020.0005243646,3.2300998234672686,75.06837894590228,1268.5900693790613,1890449.1857395372,194536.79392610988,60247.0545,2592.3565,153.4018,0.1029406141,1.0003454677
2024-08-09 18:00:00,974725.6312422868,3.229747598258264,75.31316349714682,1267.891249663149,1882255.250713981,194880.41774530034,60359.2449,2588.4602,153.7554,0.1035699734,1.0003320421
2024-08-09 19:00:00,976581.007566907,3.216331481341401,75.32243717225363,1268.4410477985402,1885551.3151540942,195244.86581440966,60726.3905,2593.068,153.9813,0.1035857258,1.0003653653
2024-08-09 20:00:00,977744.4819664594,3.216248508661588,75.32238834111928,1272.6565473572907,1877527.012896327,195437.9490839034,60800.3069,2596.159,153.6541,0.1041523744,1.0005676856
2024-08-09 21:00:00,980158.0975945988,3.22415100097433,75.25202945938095,1268.460857916603,1876044.7921695719,195943.82208880925,60801.0045,2605.0011,154.5429,0.1044919718,1.0004480745
2024-08-09 22:00:00,981280.4583811637,3.226523374899206,75.45366784032382,1257.2137272346174,1884518.8725752498,196148.1646008688,60825.8701,2601.0146,156.104,0.1041412185,1.0005502324
2024-08-09 23:00:00,982529.4564599383,3.2269511466541343,75.53860439058248,1254.495243862655,1883771.138469447,196404.8566663404,60895.2173,2601.3969,156.6414,0.1043151619,1.0005144202
2024-08-10 00:00:00,977764.8031833703,3.227287572530916,75.60228189658532,1259.6190515973765,1883298.3734211605,195473.77065455925,60593.5964,2586.6013,155.2477,0.1038353579,1.0004051182
2024-08-10 01:00:00,978779.557584011,3.234519713555325,75.22591649848871,1262.789829844949,1881820.526587795,195677.5899373058,60520.859,2602.2403,155.0186,0.1040247509,1.0004002583
2024-08-10 02:00:00,979450.3597316265,3.232852552542698,75.1580622488107,1265.795439586223,1878774.280497478,195807.886755188,60593.5683,2606.3747,154.7565,0.1042648252,1.0004197236
2024-08-10 03:00:00,978320.607445587,3.234933972630691,75.11599871389402,1266.422967617882,1879783.2574773033,195589.66685960814,60484.7342,2604.8262,154.5014,0.1040886606,1.0003806675
2024-08-10 04:00:00,976359.0506292051,3.2299579781324197,75.05206075929789,1269.1599660068268,1884003.4464375945,195198.47657625165,60456.4553,2601.8181,153.8591,0.103647268,1.0003756871
2024-08-10 05:00:00,977450.0346316507,3.2361275935808287,74.95414601059845,1266.6077081478472,1884550.1367992102,195418.28136247012,60408.6215,2608.128,154.3414,0.1037329828,1.0003670361
2024-08-10 06:00:00,980888.0995912915,3.2421465322091683,74.81736584768854,1266.3042027651331,1878372.376451474,196104.7043847368,60508.5606,2622.0867,154.9214,0.1044402177,1.0003718194
2024-08-10 07:00:00,985174.739665864,3.2360294663142906,74.73684794920071,1265.2075563362032,1877356.6865861106,196966.52058212348,60887.872,2636.3829,155.7333,0.1049533897,1.000347406
2024-08-10 08:00:00,981934.7719421952,3.2312325250784535,74.62829746780045,1271.692437126296,1879477.4647802152,196320.88133937065,60777.7227,2631.5347,154.4296,0.1044901884,1.0003365564
2024-08-10 09:00:00,984023.3277631178,3.229136977053743,74.69532225281199,1268.7563616993168,1879307.750641616,196745.08028198572,60946.5213,2634.7656,155.1162,0.1047218932,1.0003028552
2024-08-10 10:00:00,982548.1719806109,3.230362216928746,74.67881017448796,1270.0188418650212,1879963.8683887892,196450.15940503756,60832.0743,2631.3975,154.7297,0.1045284102,1.0003027485
2024-08-10 11:00:00,984357.9366483949,3.2295026023857547,74.61516378086999,1269.1648819917548,1879829.7783572043,196816.89890047448,60960.3433,2638.493,155.119,0.1047284119,1.0002778645
2024-08-10 12:00:00,982299.8232318189,3.2325165809753797,74.62514292159491,1268.7515759062687,1882390.190951711,196404.3414441938,60776.1661,2632.6243,154.8451,0.1043672909,1.0002832076
2024-08-10 13:00:00,976514.822694211,3.2294202027794787,74.79897154271406,1273.8473554785185,1883463.8606101882,195245.46244625535,60476.1698,2611.0381,153.3174,0.1036935025,1.0002945118
2024-08-10 14:00:00,979115.0942971605,3.2301124788987083,74.96272453852606,1271.567310532003,1877341.510955895,195765.31728665676,60624.2105,2612.2719,154.0013,0.1043086821,1.0002947487
2024-08-10 15:00:00,978914.578127075,3.232922385590429,75.24439291016634,1268.6526395877167,1873365.6520368587,195727.5864704974,60559.1141,2601.9602,154.3235,0.1045086502,1.0002826845
2024-08-10 16:00:00,980540.8287321373,3.2300827435562436,75.1643594212407,1274.4781956741517,1865407.063217528,196048.9848118754,60713.0471,2609.0579,153.8733,0.1051288856,1.0003018681
2024-08-10 17:00:00,983344.6771974503,3.2343845126110247,75.29113422647372,1272.1344667672076,1857939.6416646384,196608.87736504315,60805.6756,2612.1128,154.5976,0.1058532425,1.0003054698
2024-08-10 18:00:00,982487.874436755,3.221349829276778,75.48366510920661,1272.6221903189562,1861771.9365938462,196423.0722642373,60998.5209,2603.1801,154.4037,0.1055433112,1.0003792967
2024-08-10 19:00:00,983635.611308371,3.2219162667294396,75.51695293127727,1270.5942374622762,1861381.3564833463,196656.9550011327,61059.0425,2605.0723,154.8308,0.1056887787,1.0003568003
2024-08-10 20:00:00,983165.1414808435,3.221517123314949,75.42678532031962,1270.4476593457114,1864943.3872841685,196563.53082245868,61037.3997,2606.939,154.7746,0.1054364597,1.0003535624
2024-08-10 21:00:00,984649.6649302137,3.222942424953356,75.32177493321333,1270.5238936124927,1863811.4223074312,196858.67266632855,61102.529,2614.5153,154.999,0.1056597951,1.0003619872
2024-08-10 22:00:00,983362.5580036577,3.226343640185999,75.41754029246982,1271.0690338055424,1861096.7234016107,196604.22136036708,60958.3273,2607.7821,154.73,0.1056755993,1.0003473488
2024-08-10 23:00:00,982524.0335445695,3.224054627375349,75.25292375691009,1275.445367545895,1861688.7426594049,196436.9098428783,60949.5897,2611.2581,154.0676,0.1055519122,1.0003456421
2024-08-11 00:00:00,986847.3405660365,3.2294801598151976,75.15980807796173,1275.2123945603669,1853128.3964525366,197297.32285494282,61114.9344,2625.9975,154.7738,0.1065060945,1.0003656677
2024-08-11 01:00:00,990730.2859926259,3.240680076150631,75.31608095076639,1276.1518583209795,1834435.5895085295,198074.33838266128,61143.3565,2630.8599,155.2684,0.1080147258,1.0003620803
2024-08-11 02:00:00,992358.0297314115,3.2507187748550415,75.57305266028065,1281.4631686193686,1812148.3257295378,198404.80703569003,61054.6835,2626.2219,154.8789,0.1095228261,1.0003366799
2024-08-11 03:00:00,996445.1547427606,3.2609411985456314,75.2671407115452,1279.424406755785,1809304.259151009,199220.6059618784,61113.9603,2647.7561,155.7646,0.110146776,1.0003434634
2024-08-11 04:00:00,992162.035385202,3.2571360053756626,75.00737744799761,1279.7623995562867,1825199.688566196,198359.41975657985,60922.3584,2645.5052,155.0541,0.1087181903,1.0003679549
2024-08-11 05:00:00,995684.4641483651,3.25691214180946,74.7762499015427,1279.6882330957774,1824592.1703691543,199066.21920585312,61142.8507,2663.1035,155.6136,0.1091404951,1.0003550257
2024-08-11 06:00:00,996251.3868081587,3.2585632443018353,74.88522464206856,1280.727139368191,1818551.2637956429,199175.51057962465,61146.6657,2660.7422,155.5759,0.1095653894,1.0003753814
2024-08-11 07:00:00,1000374.8753095047,3.264822439105652,74.69676918350137,1276.4238758881438,1818238.543877991,200005.35513782944,61282.0387,2678.4957,156.7465,0.1100378032,1.0003480903
2024-08-11 08:00:00,999892.1816647819,3.2626901444780083,74.4209680513758,1277.6003333168699,1825474.6752145104,199900.346022404,61292.5002,2687.1249,156.5266,0.1095487322,1.0003906462
2024-08-11 09:00:00,996865.2793676824,3.2609626331833916,74.24507831737189,1280.307417240998,1832601.3871800995,199281.68516110562,61139.3255,2685.337,155.7228,0.1087923742,1.0004585003
2024-08-11 10:00:00,996277.9253810102,3.2626344667944083,74.42147935154172,1283.4622239583766,1823962.1033772917,199161.34951365957,61071.9917,2677.3935,155.2485,0.1092432703,1.0004731619
2024-08-11 11:00:00,989068.7893975835,3.258463280906944,74.50336224055451,1286.3743406295428,1833636.3532289665,197706.47692797807,60707.6836,2655.0984,153.7762,0.1078805825,1.0005426274
