timestamp,portfolio_total_value,btc_holding,eth_holding,sol_holding,doge_holding,usdt_holding,btc_price,eth_price,sol_price,doge_price,usdt_price
2024-11-05 00:00:00,1000614.7152426868,2.9426901529609575,83.37651029629238,1262.0001957959425,1214666.7085995513,200245.96167204063,68006.8008,2400.2317,158.576,0.1647554359,0.9993856624
2024-11-05 01:00:00,998244.5914639751,2.937328010425675,82.84999135923441,1261.9107467012218,1227687.361056937,199775.62014642477,67969.5688,2409.7639,158.2116,0.1626219546,0.9993657792
2024-11-05 02:00:00,996590.8873574024,2.9372893247506737,82.91240750326733,1259.7732707916666,1231016.3415818154,199427.18802197085,67857.8633,2403.9608,158.2175,0.1619135106,0.9994533817
2024-11-05 03:00:00,1001395.1213432003,2.9359235803432377,82.78460540619011,1254.6688484319072,1232581.2900776581,200390.59898876672,68216.7021,2419.2786,159.627,0.1624874772,0.9994432138
2024-11-05 04:00:00,1002484.131997139,2.9351572395272028,82.58352813514082,1253.3190125529404,1235913.6554851711,200606.5835573058,68308.7174,2427.8065,159.9727,0.1622255936,0.9994528736
2024-11-05 05:00:00,1008719.1510281434,2.935527062038433,82.97397963586765,1254.5797772695446,1221288.0574751091,201845.70013590626,68724.909,2431.4108,160.8059,0.1651893908,0.9994953079
2024-11-05 06:00:00,1014187.5677646233,2.9495083001920808,83.49330384588632,1260.0074639332088,1196582.11109527,202937.35924101467,68769.9416,2429.3866,160.9812,0.1695140782,0.9995079975
2024-11-05 07:00:00,1015124.6749491832,2.947401611279781,83.12175099472302,1252.7067791486136,1208778.637681388,203124.78532493353,68882.6844,2442.5007,162.069,0.1679587384,0.9995084286
2024-11-05 08:00:00,1016653.6988476969,2.945525259855709,83.27622617972527,1250.8581187030654,1207280.2897000178,203430.14448563126,69030.384,2441.6421,162.553,0.1684204915,0.999511357
2024-11-05 09:00:00,1014009.8948355366,2.949032780666193,83.29543549866794,1253.0351140949463,1206631.2000943713,202898.66377170087,68768.9809,2434.731,161.8486,0.1680728784,0.9995234823
2024-11-05 10:00:00,1015204.0840794788,2.9530160402097905,83.39231577890354,1255.4913105058909,1199995.253796115,203114.57352662008,68757.0992,2434.7665,161.7222,0.1692013499,0.9996368714
2024-11-05 11:00:00,1019551.9596355751,2.9636109795629206,83.56862717681902,1255.5981301045867,1188056.0337182588,203987.54023921976,68804.7093,2440.0352,162.401,0.1716336487,0.9996217989
2024-11-05 12:00:00,1019116.7643718957,2.9598258573292426,83.41543759946055,1246.9181029830177,1200755.2605986085,203885.68919082088,68863.2922,2443.4728,163.4617,0.1697459587,0.9996942585
2024-11-05 13:00:00,1020932.0258614207,2.966890775491048,83.61402277273638,1246.7015780939837,1193188.0220265565,204245.04533409036,68821.6792,2442.0115,163.7813,0.1711267641,0.9997128931
2024-11-05 14:00:00,1037753.121839946,2.9665689067541416,84.0497618319129,1243.389175555415,1171526.2309160247,207582.65107048524,69963.1901,2469.3779,166.9233,0.1771625926,0.9998457159
2024-11-05 15:00:00,1030169.8756000821,2.95940045378422,84.42044640727167,1241.7864257758165,1179460.080727361,206056.86857386286,69620.1742,2440.5696,165.9174,0.1746849923,0.9998888974
2024-11-05 16:00:00,1039862.1794872895,2.9630040754663916,84.47558139086841,1233.942886369994,1173847.8705912903,207984.60359992384,70189.7232,2461.9237,168.543,0.1771715408,0.9999414971
2024-11-05 17:00:00,1035222.9478686604,2.9588022271211543,84.43360801258649,1240.8385877247688,1174980.8053526622,207031.374885292,69975.8124,2452.1585,166.8586,0.1762110399,1.0000638294
2024-11-05 18:00:00,1036050.1583509189,2.9498293786430976,84.46132796787356,1241.0595432390312,1176976.5013759756,207205.42168108004,70244.7515,2453.3125,166.9622,0.1760528196,1.0000222484
2024-11-05 19:00:00,1015801.4221874694,2.943789356092636,84.3270860443865,1237.367548915075,1209209.390327799,203136.85160629055,69013.1867,2409.1937,164.1875,0.1680108392,1.0001153549
2024-11-05 20:00:00,1023691.1528524878,2.94731989928252,84.34567581125123,1226.7656438567867,1208549.4286357737,204727.57570807464,69465.9004,2427.3708,166.8927,0.1694082391,1.0000520441
2024-11-05 21:00:00,1017678.642062607,2.9424155828424436,84.26070214413974,1230.3093090110617,1215471.0347637716,203526.83557202597,69173.0052,2415.5475,165.4346,0.1674541989,1.0000436937
2024-11-05 22:00:00,1027428.9486911423,2.9520635401996946,84.3827106135776,1227.189653258987,1201463.5498632777,205476.1252303211,69607.5091,2435.1646,167.4442,0.1710295662,1.0000470347
2024-11-05 23:00:00,1023783.8865111405,2.95074577154874,84.50458338193775,1228.3650076172794,1203427.827000035,204742.18706686443,69391.5346,2423.0257,166.6905,0.1701446258,1.0000712615
2024-11-06 00:00:00,1058585.5557658714,2.9763145063615615,85.16676942700319,1226.8363459177192,1148557.1881467213,211653.44450598082,71133.9849,2485.9122,172.5716,0.1843331036,1.0003008061
2024-11-06 01:00:00,1055240.7864100789,2.9661190089240304,84.99472479672603,1217.4761840543308,1167521.3728810782,211000.72469890476,71152.9634,2483.0736,173.3489,0.1807659904,1.0002247982
2024-11-06 02:00:00,1098572.60889597,3.005552466815056,85.50770601536883,1222.9680244732958,1098254.4330550425,219668.85864240894,73102.8735,2569.5289,179.6568,0.2000579421,1.0002078726
2024-11-06 03:00:00,1121125.158999507,3.017587613773654,86.94518791554208,1213.648239350513,1063054.3094056838,224213.6402671658,74306.0552,2578.924,184.7529,0.2109252837,1.0000508066
2024-11-06 04:00:00,1117305.7619875302,3.0063800460945402,86.39209786524394,1205.5229151078336,1085140.7385777766,223435.32242517942,74328.9767,2586.5925,185.3645,0.2059282676,1.0001156038
