UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1707465600,267,cadli,ETH-USD,2453.57735249562,2476.45682380845,2453.48745363518,2476.22678158382,1707465600,1707469199,2453.57616490334,2476.45682380845,1707469173,2453.48745363518,1707465629,2476.22678158382,50045,147567.044165161,363677357.913267,87585.58362485,215843390.33146,16339.6689500862,40230622.5982931,16238.8018741,39982574.9209457
HOUR,1707469200,267,cadli,ETH-USD,2476.22678158382,2478.32596693284,2467.10314369188,2467.17754160568,1707469200,1707472799,2476.22678667063,2478.32596693284,1707469294,2467.10314369188,1707472789,2467.17754160568,49794,134061.664751137,331524604.902925,78649.50794239,194465097.515636,17130.2678939109,42342235.1653462,17004.22813295,42030849.8057824
HOUR,1707472800,267,cadli,ETH-USD,2467.17754160568,2474.32739535605,2462.53904774259,2474.32043739301,1707472800,1707476399,2467.17740205144,2474.32739535605,1707476395,2462.53904774259,1707474523,2474.32043739301,45618,111742.814380531,275726857.299211,61614.02115563,152022690.586266,14707.7876748885,36285214.569699,14527.13496027,35840036.7785747
HOUR,1707476400,267,cadli,ETH-USD,2474.32043739301,2503.77231683709,2466.87286930523,2503.59509720471,1707476400,1707479999,2474.32052817985,2503.77231683709,1707479942,2466.87286930523,1707477120,2503.59509720471,52872,263312.071095741,654303798.681555,150951.00166436,375101769.738585,23284.4069504642,57861070.5753442,23099.60962107,57402569.490735
HOUR,1707480000,267,cadli,ETH-USD,2503.59509720471,2521.23477785313,2500.09268711498,2514.04962997447,1707480000,1707483599,2503.59701529817,2521.23477785313,1707480638,2500.09268711498,1707480083,2514.04962997447,54334,325956.387901147,818623967.865333,191146.20272042,480023522.331071,36629.7753131797,91973938.5010921,36474.46813162,91584188.0538883
HOUR,1707483600,267,cadli,ETH-USD,2514.04962997447,2521.08092206535,2511.98147156129,2513.1224516221,1707483600,1707487199,2514.04920166956,2521.08092206535,1707486355,2511.98147156129,1707487174,2513.1224516221,50909,177573.516219698,446984785.312292,101731.64411594,256049262.276211,22392.8037246052,56355733.7026138,22230.57955153,55947794.3379215
HOUR,1707487200,267,cadli,ETH-USD,2513.1224516221,2519.24514067099,2483.41632923335,2494.91878792774,1707487200,1707490799,2513.1207931231,2519.24514067099,1707487994,2483.41632923335,1707488797,2494.91878792774,46922,343388.888147584,858098843.83393,193118.97462,482562244.796154,32472.162270211,81156562.9869162,32282.93935448,80683364.0850216
HOUR,1707490800,267,cadli,ETH-USD,2494.91878792774,2498.55809070455,2478.65713315821,2495.8341397498,1707490800,1707494399,2494.91905339389,2498.55809070455,1707493513,2478.65713315821,1707491811,2495.8341397498,46987,222870.242093071,554897153.90888,123378.84661487,307167857.390186,21080.4938110904,52495895.0524327,20903.35280218,52054929.1696317
HOUR,1707494400,267,cadli,ETH-USD,2495.8341397498,2502.6512080466,2480.27817324377,2487.33457138956,1707494400,1707497999,2495.82615386666,2502.6512080466,1707495374,2480.27817324377,1707497351,2487.33457138956,45546,158339.234044207,394314107.600519,88182.44622154,219574323.886495,17963.5414610029,44715883.0217011,17891.28538443,44535937.6656581
HOUR,1707498000,267,cadli,ETH-USD,2487.33457138956,2501.65581654016,2485.77588881474,2498.65954261006,1707498000,1707501599,2487.33459733417,2501.65581654016,1707501249,2485.77588881474,1707498128,2498.65954261006,46362,152377.267351349,380424703.966425,88831.72804216,221767168.830809,17359.7940502481,43332894.1977338,17285.16412582,43146394.2293435
