UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1721865600,267,cadli,ETH-USD,3336.58861403955,3342.36184893933,3322.45531061085,3325.97547283392,1721865600,1721869199,3336.53596457371,3342.36184893933,1721867075,3322.45531061085,1721869121,3325.97547283392,53400,98613.3083889217,328877590.280766,60826.68827071,202829593.990939,13041.65560427,43473462.5540078,12917.79496363,43057954.7773027
HOUR,1721869200,267,cadli,ETH-USD,3325.97547283392,3325.97547283392,3192.90931936408,3215.17770017228,1721869200,1721872799,3325.9699745641,3325.9699745641,1721869200,3192.90931936408,1721871866,3215.17770017228,49815,777655.281743246,2512005974.25997,486794.630480997,1572232339.02527,77061.97334014,248707400.962132,76013.29655322,245310818.162653
HOUR,1721872800,267,cadli,ETH-USD,3215.17770017228,3215.23721213014,3162.25814432861,3184.50844251579,1721872800,1721876399,3215.17767626638,3215.23721213014,1721872800,3162.25814432861,1721875781,3184.50844251579,69468,355736.234678511,1132395376.61212,215035.81144543,684365898.475695,36993.61311934,117754915.089139,36544.07725007,116321109.805034
HOUR,1721876400,267,cadli,ETH-USD,3184.50844251579,3184.55054403098,3158.2562453839,3169.56464631378,1721876400,1721879999,3184.50832611269,3184.55054403098,1721876400,3158.2562453839,1721878967,3169.56464631378,67083,207706.759042888,658706188.327232,122514.75738449,388506803.213118,26669.74129084,84546416.9628622,26444.41906817,83828847.3179551
HOUR,1721880000,267,cadli,ETH-USD,3169.56464631378,3188.73356795236,3145.70989649061,3184.15154384245,1721880000,1721883599,3169.56426571282,3188.73356795236,1721883104,3145.70989649061,1721880519,3184.15154384245,68352,229933.236767498,728081071.124743,134572.050974638,425977097.213739,26534.34213798,83969732.1301985,26280.15043214,83162454.9377944
HOUR,1721883600,267,cadli,ETH-USD,3184.15154384245,3194.10937940095,3176.80099514089,3183.94066938767,1721883600,1721887199,3184.15141323998,3194.10937940095,1721886061,3176.80099514089,1721883942,3183.94066938767,60134,157177.7389365,500749471.622342,89377.41767971,284722587.646575,15316.04120086,48768704.2359583,15183.07520789,48342594.5632693
HOUR,1721887200,267,cadli,ETH-USD,3183.94066938767,3184.84519750859,3167.06464504945,3171.63096029934,1721887200,1721890799,3183.94044365053,3184.84519750859,1721889998,3167.06464504945,1721887906,3171.63096029934,62280,147390.499279557,468147632.606849,85524.36384305,271597219.262312,17564.88193529,55764949.7279864,17424.34400645,55316370.8303369
HOUR,1721890800,267,cadli,ETH-USD,3171.63096029934,3183.31878631741,3163.92597973272,3172.41438951833,1721890800,1721894399,3171.63050541335,3183.31878631741,1721893025,3163.92597973272,1721891436,3172.41438951833,61597,141424.333510789,448926552.254108,79269.1454285509,251591657.292422,13474.81654726,42755916.5204921,13355.80056114,42375637.5831328
HOUR,1721894400,267,cadli,ETH-USD,3172.41438951833,3177.6700004151,3156.75824230874,3176.04864498265,1721894401,1721897999,3172.41393844078,3177.6700004151,1721897774,3156.75824230874,1721896072,3176.04864498265,63965,175653.243895529,556383202.839854,102781.30733679,325507451.317183,18845.93119315,59672084.7517844,18657.11423994,59071160.3559377
HOUR,1721898000,267,cadli,ETH-USD,3176.04864498265,3186.67009017391,3171.12900490217,3175.44047029944,1721898000,1721901599,3176.04846228366,3186.67009017391,1721899966,3171.12900490217,1721901227,3175.44047029944,57330,106019.538006271,337033233.423417,61031.59942504,193974178.387256,12256.80000573,38951301.6623742,12161.69762067,38647313.4731585
HOUR,1721901600,267,cadli,ETH-USD,3175.44047029944,3175.86454844287,3156.63988020365,3169.8242970017,1721901600,1721905199,3175.44072083803,3175.86454844287,1721901606,3156.63988020365,1721903599,3169.8242970017,62300,159708.262947704,505452928.270604,93040.947971981,294404202.20856,17621.35923993,55742206.0487449,17318.75244264,54783511.9179846
HOUR,1721905200,267,cadli,ETH-USD,3169.8242970017,3179.90629844056,3169.82412910161,3173.18599954196,1721905200,1721908799,3169.82412910161,3179.90629844056,1721907081,3169.82412910161,1721905200,3173.18599954196,56101,109132.027780728,346598353.769146,60530.5522118517,192212182.166466,11115.1968741,35286619.63522,11009.89630188,34951209.9100421
HOUR,1721908800,267,cadli,ETH-USD,3173.18599954196,3183.43769165389,3143.19083636428,3150.2334631909,1721908800,1721912399,3173.18782859046,3183.43769165389,1721909641,3143.19083636428,1721911469,3150.2334631909,63177,211486.769066531,668448173.550862,127000.958617356,401323016.42876,25575.02203705,80823472.2180152,25407.00877849,80290153.0296473
HOUR,1721912400,267,cadli,ETH-USD,3150.2334631909,3166.09229019428,3134.97790675114,3154.12469778971,1721912400,1721915999,3150.26749364986,3166.09229019428,1721915278,3134.97790675114,1721912937,3154.12469778971,69623,246950.293870311,777854585.144962,156089.23480137,491613127.640317,32949.63642706,103771593.44206,32743.13268762,103117775.646429
HOUR,1721916000,267,cadli,ETH-USD,3154.12469778971,3176.45945804356,3116.70523546177,3172.26732756622,1721916000,1721919599,3154.12469352001,3176.45945804356,1721918738,3116.70523546177,1721916588,3172.26732756622,64526,365186.751599353,1149694056.63027,222932.629771552,701624226.844182,44358.7649441,139524949.460973,44125.30110368,138786779.742584
HOUR,1721919600,267,cadli,ETH-USD,3172.26732756622,3175.04970085162,3134.4619002769,3142.02539591727,1721919600,1721923199,3172.26707627997,3175.04970085162,1721919673,3134.4619002769,1721922281,3142.02539591727,69836,244290.572422606,769988794.152216,148653.040089956,468434825.564338,30677.79886721,96617772.8791365,30503.31850492,96064871.137282
HOUR,1721923200,267,cadli,ETH-USD,3142.02539591727,3172.13659636979,3135.33789009789,3155.81690166808,1721923201,1721926799,3142.04574121309,3172.13659636979,1721925334,3135.33789009789,1721923762,3155.81690166808,67700,195915.939249274,618170265.842928,122971.34996025,387918060.373656,24756.99415589,78084329.5554076,24580.26594382,77524370.0241935
HOUR,1721926800,267,cadli,ETH-USD,3155.81690166808,3171.01118666181,3154.03824979108,3166.56043564239,1721926802,1721930399,3155.74259522838,3171.01118666181,1721928154,3154.03824979108,1721926827,3166.56043564239,63073,138921.813786911,439739782.065192,88868.18106512,281235382.191042,20577.06696957,65103820.8575892,20483.33949469,64805355.1829062
HOUR,1721930400,267,cadli,ETH-USD,3166.56043564239,3170.98731155877,3105.14915556949,3116.31194567162,1721930400,1721933999,3166.56169432153,3170.98731155877,1721930623,3105.14915556949,1721933627,3116.31194567162,70869,237066.726144429,743667170.281923,148957.429330996,467215671.063113,35625.28671213,111707493.16596,35476.9830576,111239833.723515
HOUR,1721934000,267,cadli,ETH-USD,3116.31194567162,3138.63450831675,3104.58451766551,3123.52399430213,1721934001,1721937599,3116.30723233736,3138.63450831675,1721935644,3104.58451766551,1721934218,3123.52399430213,66511,256671.068491399,801184881.865253,159055.878071518,496316376.390144,45997.86485627,143513621.449565,45822.20555441,142962306.82664
HOUR,1721937600,267,cadli,ETH-USD,3123.52399430213,3152.20206995982,3090.13877516936,3152.09466988518,1721937600,1721941199,3123.52864661873,3152.20206995982,1721941196,3090.13877516936,1721938407,3152.09466988518,63247,286727.497986557,893078199.946611,169966.358900924,529367580.251725,37330.50408874,116285464.225969,37129.01903655,115654586.824358
HOUR,1721941200,267,cadli,ETH-USD,3152.09466988518,3195.88562169571,3151.0226956133,3177.78018348064,1721941200,1721944799,3152.0936758515,3195.88562169571,1721942779,3151.0226956133,1721941299,3177.78018348064,64026,231703.583682502,735366037.837463,132953.16427882,421931329.936482,25970.58859938,82385873.5188152,25695.17809841,81508275.7285593
HOUR,1721944800,267,cadli,ETH-USD,3177.78018348064,3185.96087920324,3163.74896569249,3165.79098966806,1721944800,1721948399,3177.77987621205,3185.96087920324,1721945352,3163.74896569249,1721946210,3165.79098966806,57756,138697.455128738,440398827.79319,84678.04086974,268828138.85684,22670.60461476,71950801.7387027,22578.31453826,71655958.3309453
HOUR,1721948400,267,cadli,ETH-USD,3165.79098966806,3179.51950403694,3164.72961528469,3175.61098109489,1721948400,1721951999,3165.77826603259,3179.51950403694,1721950624,3164.72961528469,1721948434,3175.61098109489,48511,93101.9921600109,295516420.495789,54235.7146411,172125499.030932,11048.80929584,35048693.5667867,10997.91594648,34886133.0223223
HOUR,1721952000,267,cadli,ETH-USD,3175.61098109489,3197.134679254,3172.81562410784,3194.34357171959,1721952000,1721955599,3175.61072112596,3197.134679254,1721955561,3172.81562410784,1721952070,3194.34357171959,58306,144340.311167236,459813035.100627,84605.7784721993,269493587.180028,16881.50513949,53751033.9352479,16781.24221918,53429745.2553692
HOUR,1721955600,267,cadli,ETH-USD,3194.34357171959,3207.83010974168,3176.64306295275,3186.55356207761,1721955600,1721959199,3194.34344212553,3207.83010974168,1721956192,3176.64306295275,1721957692,3186.55356207761,60175,162781.047394992,519313573.774333,94664.2838907999,301982613.41963,19438.18021782,62004892.6192494,19273.14872416,61476972.3253452
HOUR,1721959200,267,cadli,ETH-USD,3186.55356207761,3250.17720326276,3186.55321085847,3245.61159915654,1721959200,1721962799,3186.55321085847,3250.17720326276,1721962590,3186.55321085847,1721959200,3245.61159915654,66444,220198.220146574,709732308.674704,122597.761692965,395141608.784544,21381.9909748,68891755.6198397,21204.13121134,68316276.858566
HOUR,1721962800,267,cadli,ETH-USD,3245.61159915654,3258.75191059028,3234.19656451893,3237.1345430511,1721962800,1721966399,3245.57450504938,3258.75191059028,1721963220,3234.19656451893,1721965760,3237.1345430511,61121,188597.671237981,612191174.979388,104430.6720948,338990541.151495,19268.45039533,62545789.335731,19031.12096509,61774711.1690578
HOUR,1721966400,267,cadli,ETH-USD,3237.1345430511,3254.66328317354,3234.47378936179,3254.26109886778,1721966400,1721969999,3237.13443272211,3254.66328317354,1721969139,3234.47378936179,1721966793,3254.26109886778,55795,132238.174228089,429479777.053108,74068.3202521349,240558246.477964,13492.74191719,43810243.7272749,13382.39083021,43450174.3834919
HOUR,1721970000,267,cadli,ETH-USD,3254.26109886778,3269.18416112598,3245.55308933569,3268.7447354061,1721970001,1721973599,3254.3160084851,3269.18416112598,1721973520,3245.55308933569,1721970861,3268.7447354061,53660,109408.269433311,356245796.865945,64051.1551902337,208575457.047006,11625.55629075,37849499.8090167,11543.38549993,37580412.4887447
HOUR,1721973600,267,cadli,ETH-USD,3268.7447354061,3272.98857815217,3261.28993372509,3266.59942031816,1721973600,1721977199,3268.75755646729,3272.98857815217,1721976181,3261.28993372509,1721975562,3266.59942031816,53582,121895.234081346,398307897.791644,72528.64670352,236993610.63596,11881.75534831,38818803.6918297,11815.40255107,38600637.8360293
HOUR,1721977200,267,cadli,ETH-USD,3266.59942031816,3275.53043198033,3248.22424603429,3251.01132859047,1721977200,1721980799,3266.59780823057,3275.53043198033,1721978525,3248.22424603429,1721980662,3251.01132859047,57112,150679.116666795,491467761.546915,78031.5115443959,254527709.688992,11866.38300309,38708476.6875508,11719.5637246,38228295.5945486
HOUR,1721980800,267,cadli,ETH-USD,3251.01132859047,3259.59502984931,3250.68097908039,3254.45203988647,1721980801,1721984399,3251.00417348244,3259.59502984931,1721982218,3250.68097908039,1721980821,3254.45203988647,49625,85959.1161004449,279871467.749126,48138.89991472,156715856.525093,7247.50635998,23592945.2577974,7194.51789957,23419406.8727635
HOUR,1721984400,267,cadli,ETH-USD,3254.45203988647,3263.46589178423,3252.16918304531,3253.10480493946,1721984400,1721987999,3254.45187473816,3263.46589178423,1721987641,3252.16918304531,1721985028,3253.10480493946,50237,103633.835020853,337703697.101698,55618.0945904549,181216322.647599,7896.96502739,25725616.8999437,7842.01729019,25545578.4977783
HOUR,1721988000,267,cadli,ETH-USD,3253.10480493946,3254.74905637642,3240.25646550451,3246.36079772667,1721988000,1721991599,3253.1025416342,3254.74905637642,1721988079,3240.25646550451,1721990781,3246.36079772667,52733,114889.100511118,372991629.715213,66515.3762582332,215914851.979981,10592.04624941,34379685.7870897,10500.92923011,34082233.810838
HOUR,1721991600,267,cadli,ETH-USD,3246.36079772667,3248.39285663964,3235.89750629093,3247.33277459283,1721991600,1721995199,3246.36054854318,3248.39285663964,1721994966,3235.89750629093,1721992464,3247.33277459283,49041,83326.0714697959,270233830.75471,47378.7129898,153627842.515049,8186.67394942,26545252.3735515,8108.65779882,26291065.6636285
HOUR,1721995200,267,cadli,ETH-USD,3247.33277459283,3253.76113783931,3233.25485686985,3242.52354074146,1721995200,1721998799,3247.33226307542,3253.76113783931,1721997014,3233.25485686985,1721997982,3242.52354074146,53218,108047.697040811,350597054.935411,64933.0341644174,210657608.044782,12338.78726285,40022172.2219514,12248.92426315,39729324.4037532
HOUR,1721998800,267,cadli,ETH-USD,3242.52354074146,3253.25566097838,3231.92144795708,3250.95273109556,1721998800,1722002399,3242.52522692264,3253.25566097838,1722001069,3231.92144795708,1721999728,3250.95273109556,61252,184297.284116716,597582973.900547,110571.506920844,358471479.056472,21218.77096195,68781686.9641347,21103.81659755,68407082.009037
HOUR,1722002400,267,cadli,ETH-USD,3250.95273109556,3269.8520917789,3225.0763443969,3241.22239009218,1722002400,1722005999,3250.95243648304,3269.8520917789,1722003437,3225.0763443969,1722004444,3241.22239009218,67884,283225.030519765,918746170.286662,175069.521832078,567849299.668241,36345.65216077,117840954.58522,36140.44557152,117171970.996592
