UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1729065600,267,cadli,ETH-USD,2606.84331594405,2616.28518776303,2605.27349394599,2608.97733822846,1729065600,1729069199,2606.84291513591,2616.28518776303,1729068362,2605.27349394599,1729065999,2608.97733822846,45286,135101.003403883,352809732.038205,93111.38228866,243117651.729625,14602.08925437,38130596.0479573,14506.40687639,37879559.1820229
HOUR,1729069200,267,cadli,ETH-USD,2608.97733822846,2621.76718933197,2607.78725337502,2619.79415404131,1729069200,1729072799,2608.98353943115,2621.76718933197,1729071637,2607.78725337502,1729069692,2619.79415404131,45199,125684.672643807,328827607.0992,84685.6904681,221536374.432577,12425.48674444,32511713.7785198,12367.00874443,32357789.6067753
HOUR,1729072800,267,cadli,ETH-USD,2619.79415404131,2629.31601616445,2613.13912991723,2615.26030953144,1729072800,1729076399,2619.83676798188,2629.31601616445,1729073835,2613.13912991723,1729075385,2615.26030953144,50397,168428.220051299,441370494.867402,110143.33629338,288590677.04098,14309.02111101,37490097.1221719,14229.74854176,37281410.3928709
HOUR,1729076400,267,cadli,ETH-USD,2615.26030953144,2641.38213546656,2609.22305365162,2630.41402752516,1729076400,1729079999,2615.26006928384,2641.38213546656,1729079889,2609.22305365162,1729076782,2630.41402752516,58096,295513.260759036,776548517.584089,201618.38219678,529795769.409541,38507.41059087,101217819.31896,38262.4992296,100571861.117002
HOUR,1729080000,267,cadli,ETH-USD,2630.41402752516,2645.98523264248,2624.09326074981,2627.77505523841,1729080000,1729083599,2630.41385477401,2645.98523264248,1729080783,2624.09326074981,1729080136,2627.77505523841,55393,242795.594887437,640080904.175668,171834.31635494,452977478.799503,34863.75987451,91908890.2151694,34506.42309404,90967659.2000716
HOUR,1729083600,267,cadli,ETH-USD,2627.77505523841,2635.12534981223,2603.25163219444,2605.94311931638,1729083600,1729087199,2627.77503038179,2635.12534981223,1729083999,2603.25163219444,1729086382,2605.94311931638,52144,274266.997676183,717888109.035949,198443.541259754,519430163.634092,38682.02880997,101319176.294542,38457.72634701,100729818.38534
HOUR,1729087200,267,cadli,ETH-USD,2605.94311931638,2644.23648529424,2596.48972963342,2606.92616278725,1729087200,1729090799,2605.95371608704,2644.23648529424,1729088365,2596.48972963342,1729089853,2606.92616278725,60963,340777.507155504,892407003.172418,241494.58196021,632367004.064081,46361.94298233,121395520.289919,46060.06111702,120601126.950743
HOUR,1729090800,267,cadli,ETH-USD,2606.92616278725,2617.7257683147,2598.33832861656,2607.25223317035,1729090800,1729094399,2606.92626685903,2617.7257683147,1729092064,2598.33832861656,1729091284,2607.25223317035,55243,185427.475479405,483882050.831788,136747.08306087,356812312.542763,28269.54751134,73768914.4231031,28139.01454151,73426772.9432398
HOUR,1729094400,267,cadli,ETH-USD,2607.25223317035,2618.87098790178,2592.05975604908,2618.42655919424,1729094400,1729097999,2607.25563577011,2618.87098790178,1729097974,2592.05975604908,1729096487,2618.42655919424,55984,218159.579191595,568428002.435266,161041.315658885,419563809.274559,31829.31497681,82935784.7925721,31609.39465029,82360860.7391896
HOUR,1729098000,267,cadli,ETH-USD,2618.42655919424,2625.53642287304,2610.69820413817,2620.69020944723,1729098000,1729101599,2618.42624981645,2625.53642287304,1729100979,2610.69820413817,1729098583,2620.69020944723,50402,145260.977286586,380502981.517327,100840.080626736,264116474.239137,19945.93246678,52249679.4646889,19870.17229218,52050289.1295513
