UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1729065600,267,cadli,BTC-USD,66964.3257333441,67239.9250760381,66914.8940733771,67115.1699191246,1729065600,1729069199,66964.3256573969,67239.9250760381,1729068407,66914.8940733771,1729065997,67115.1699191246,56254,13243.3257277442,888885790.783798,7240.82343737822,485976473.935284,1840.84242219,123593029.146111,1383.49227266,92872609.2767824
HOUR,1729069200,267,cadli,BTC-USD,67115.1699191246,67444.2096094066,67072.0163337337,67406.6440188637,1729069200,1729072799,67115.1687216159,67444.2096094066,1729071574,67072.0163337337,1729069848,67406.6440188637,58073,13285.768081471,893967890.026036,7090.232436001,477111363.753599,2018.69197896,135898023.85649,1542.28019335,103818581.087919
HOUR,1729072800,267,cadli,BTC-USD,67406.6440188637,67768.8358979849,67325.9350783442,67675.3149982621,1729072800,1729076399,67406.6438198348,67768.8358979849,1729075082,67325.9350783442,1729072982,67675.3149982621,67239,19463.755886008,1316027211.71123,10288.745397147,695705816.357493,2532.02670323,171240596.864795,1755.09358029,118686196.166337
HOUR,1729076400,267,cadli,BTC-USD,67675.3149982621,68375.2431669292,67597.2717574718,67888.4808617899,1729076400,1729079999,67675.3876060463,68375.2431669292,1729079248,67597.2717574718,1729076783,67888.4808617899,77747,35854.3478114139,2440609220.20293,19776.443679641,1346256237.22275,5743.62650512,391007549.998173,4284.4239368,291664440.70288
HOUR,1729080000,267,cadli,BTC-USD,67888.4808617899,67994.7991609892,67682.3212329275,67814.3566129926,1729080000,1729083599,67888.4797439686,67994.7991609892,1729080349,67682.3212329275,1729080136,67814.3566129926,68037,22110.0943572741,1500728593.52467,12154.916803203,825015652.059524,3262.9687298,221529918.737141,2466.62250538,167444971.376208
HOUR,1729083600,267,cadli,BTC-USD,67814.3566129926,67938.4103102609,67147.0652559489,67371.3136993637,1729083600,1729087199,67814.453156331,67938.4103102609,1729083997,67147.0652559489,1729086263,67371.3136993637,68223,27018.945964484,1825038224.04696,16262.147044511,1098366825.80483,4438.336231717,299887943.712659,3686.49795282,249054967.921595
HOUR,1729087200,267,cadli,BTC-USD,67371.3136993637,68265.2882792221,67344.59409711,67652.8847546885,1729087200,1729090799,67371.3149478112,68265.2882792221,1729088367,67344.59409711,1729087256,67652.8847546885,78071,34557.1466976758,2342366430.2228,20584.378679857,1395167220.1379,5736.30343486,388835905.330534,4718.06739206,319755851.677098
HOUR,1729090800,267,cadli,BTC-USD,67652.8847546885,68010.7935189451,67398.1187818871,67730.6370356996,1729090800,1729094399,67652.9951263479,68010.7935189451,1729092751,67398.1187818871,1729091284,67730.6370356996,72100,17743.4161712169,1202301308.64909,10275.431028713,696244834.754561,2755.445653268,186753259.78104,2194.35929233,148705275.336993
HOUR,1729094400,267,cadli,BTC-USD,67730.6370356996,67893.1322639128,67477.0732579301,67800.8540140787,1729094400,1729097999,67730.636672439,67893.1322639128,1729094575,67477.0732579301,1729096630,67800.8540140787,68062,15600.4101318629,1055472759.7251,9163.253029931,619973887.656611,2639.1170026,178603203.10563,2162.11216137,146307240.121295
HOUR,1729098000,267,cadli,BTC-USD,67800.8540140787,68063.4553898528,67672.4845767271,67928.0080370062,1729098000,1729101599,67800.7495024004,68063.4553898528,1729100982,67672.4845767271,1729098175,67928.0080370062,63296,13286.0276608359,901957923.115482,7991.225678451,542483448.471793,2446.97764884,166170973.040181,2053.94540736,139463919.682171
HOUR,1729101600,267,cadli,BTC-USD,67928.0080370062,68037.0276289735,67780.5923091379,67818.5196019595,1729101600,1729105199,67928.0059808074,68037.0276289735,1729101926,67780.5923091379,1729105098,67818.5196019595,60292,11709.6377154884,795108990.997002,7101.690121283,482237281.304268,2128.91178122,144587226.228465,1845.30185947,125312509.667621
HOUR,1729105200,267,cadli,BTC-USD,67818.5196019595,67940.3329142329,67650.6438571225,67733.5204432584,1729105200,1729108799,67818.5190288893,67940.3329142329,1729106244,67650.6438571225,1729107817,67733.5204432584,59046,12874.5826876636,872808402.814348,8365.154374483,567109276.120109,2197.382756815,148973620.828448,1902.52849469,128975021.521081
HOUR,1729108800,267,cadli,BTC-USD,67733.5204432584,67935.0980455184,67618.7382096633,67621.0337057403,1729108800,1729112399,67733.4079033639,67935.0980455184,1729111695,67618.7382096633,1729112398,67621.0337057403,56144,10244.0615222293,694829203.748166,6141.165869492,416550841.371977,1263.523038898,85712976.002296,1015.62448102,68887750.1629012
HOUR,1729112400,267,cadli,BTC-USD,67621.0337057403,67678.4910215262,67487.0722649872,67558.8767977561,1729112400,1729115999,67621.0326488512,67678.4910215262,1729112584,67487.0722649872,1729115792,67558.8767977561,52055,6130.00021130504,414219569.94209,3301.796361027,223113342.167278,856.514551618,57893025.2895947,691.72119216,46748087.3258265
HOUR,1729116000,267,cadli,BTC-USD,67558.8767977561,67835.598701919,67558.7783978948,67775.495543588,1729116000,1729119599,67558.8771128373,67835.598701919,1729118498,67558.7783978948,1729116000,67775.495543588,47198,6062.63215294248,410339310.110371,3475.045000784,235207305.52918,1053.53396161,71325254.9074148,880.9568858,59637219.6281858
HOUR,1729119600,267,cadli,BTC-USD,67775.495543588,67797.2116973693,67596.9489166185,67608.9554372881,1729119600,1729123199,67775.4942730206,67797.2116973693,1729119613,67596.9489166185,1729122635,67608.9554372881,45104,5633.45851434177,381305091.927596,3121.999944478,211311749.423267,928.67819021,62874373.4095894,776.68715264,52577431.4297347
HOUR,1729123200,267,cadli,BTC-USD,67608.9554372881,67919.3970261853,67572.3397719747,67693.064903674,1729123200,1729126799,67608.9541529332,67919.3970261853,1729125439,67572.3397719747,1729124267,67693.064903674,52304,7403.55908700479,501645173.789385,4186.90554542,283683408.460189,1151.47550555,78039139.9621229,966.10275394,65466061.8929201
HOUR,1729126800,267,cadli,BTC-USD,67693.064903674,67876.4261796084,67400.2149545949,67876.1091857148,1729126800,1729130399,67693.0618441633,67876.4261796084,1729130399,67400.2149545949,1729129022,67876.1091857148,57385,11426.9426264503,772865989.432987,6454.29318107037,436577920.63188,1875.86032849,126903673.600243,1545.50905528,104556578.930466
HOUR,1729130400,267,cadli,BTC-USD,67876.1091857148,67878.2241638387,67400.1563877123,67456.861432463,1729130400,1729133999,67876.1091580218,67878.2241638387,1729130408,67400.1563877123,1729132893,67456.861432463,54148,10014.7138805859,676794295.402159,5741.77133762045,388031912.419976,1614.993847918,109178331.963638,1307.67109252,88396423.3208595
HOUR,1729134000,267,cadli,BTC-USD,67456.861432463,67670.4908827143,67421.4569890813,67581.2030857679,1729134000,1729137599,67456.9110670917,67670.4908827143,1729136862,67421.4569890813,1729134419,67581.2030857679,50538,7000.70494990421,472844187.289179,3671.977654181,247974706.192249,928.70486045,62732378.703074,720.70729601,48669033.7189149
HOUR,1729137600,267,cadli,BTC-USD,67581.2030857679,67581.2030857679,67243.3781585143,67243.8061476471,1729137600,1729141199,67581.2026073158,67581.2026073158,1729137600,67243.3781585143,1729141196,67243.8061476471,52645,8601.79385766752,579805456.036747,4351.71468610807,293297561.343267,1143.6311559,77108541.7224035,853.15061656,57514895.608343
HOUR,1729141200,267,cadli,BTC-USD,67243.8061476471,67447.9389790853,67243.6774667928,67322.2155791135,1729141200,1729144799,67243.8041549892,67447.9389790853,1729143425,67243.6774667928,1729141201,67322.2155791135,52960,7388.3329186667,497570082.986993,3713.1839174224,250032684.212161,751.23276614,50606521.4599941,535.59426962,36071381.2991709
HOUR,1729144800,267,cadli,BTC-USD,67322.2155791135,67475.9037406922,67124.2192693454,67132.9690728158,1729144800,1729148399,67322.2142836281,67475.9037406922,1729147276,67124.2192693454,1729148394,67132.9690728158,56735,12453.5303069134,838590920.708069,6398.86836661,430860968.618026,1451.06117988,97714265.8044103,960.58834721,64676301.7846603
HOUR,1729148400,267,cadli,BTC-USD,67132.9690728158,67272.3552995434,67070.906520692,67272.0054480954,1729148400,1729151999,67133.090920968,67272.3552995434,1729151961,67070.906520692,1729148997,67272.0054480954,57839,12694.9511850077,852733501.468345,6404.526932066,430165458.666143,1446.10260834,97161182.2145675,980.41583356,65855546.8314409
HOUR,1729152000,267,cadli,BTC-USD,67272.0054480954,67439.8174852096,67169.2395594583,67422.6286706191,1729152000,1729155599,67272.0058079269,67439.8174852096,1729155243,67169.2395594583,1729152981,67422.6286706191,54095,8689.83867784256,584773588.643751,4593.6306715593,309115898.863165,1004.03458554,67584971.0289719,720.28701975,48478049.1736051
HOUR,1729155600,267,cadli,BTC-USD,67422.6286706191,67492.0649498294,67175.367078786,67176.1013602631,1729155600,1729159199,67422.6273226416,67492.0649498294,1729155883,67175.367078786,1729159195,67176.1013602631,51439,9038.46184437716,608545069.901183,4114.781908498,277033840.266371,930.0668139,62642106.6260206,579.40883113,39019857.6438872
HOUR,1729159200,267,cadli,BTC-USD,67176.1013602631,67265.7510293558,66815.1732570092,67188.204453506,1729159200,1729162799,67176.0991590161,67265.7510293558,1729159696,66815.1732570092,1729161320,67188.204453506,61049,13400.1825704634,898775267.025768,6921.306593819,464169117.437258,1610.694405655,108020231.163964,1146.58067311,76888235.481341
HOUR,1729162800,267,cadli,BTC-USD,67188.204453506,67246.9179204957,66791.165327505,66856.9420517865,1729162800,1729166399,67188.2044225958,67246.9179204957,1729162901,66791.165327505,1729165826,66856.9420517865,63678,16342.9100995421,1093700029.32451,7616.9480733068,509761296.585934,1822.92434192,122019248.906222,1062.88352167,71134064.8389359
HOUR,1729166400,267,cadli,BTC-USD,66856.9420517865,67148.1220616985,66786.4667176757,67144.6332318007,1729166400,1729169999,66856.9370355852,67148.1220616985,1729168817,66786.4667176757,1729166509,67144.6332318007,63970,13207.7764226035,885045157.615854,7017.050583036,470192357.867296,1845.28050594,123677557.576574,1428.76094379,95742937.6048751
HOUR,1729170000,267,cadli,BTC-USD,67144.6332318007,67305.6822511992,66651.5562182071,66981.3797390803,1729170000,1729173599,67144.8369203669,67305.6822511992,1729172759,66651.5562182071,1729172198,66981.3797390803,73250,21039.9062947428,1410101765.19905,12332.945850521,826555964.795897,3597.17219332,241121753.118634,2952.8720513,197911522.87183
HOUR,1729173600,267,cadli,BTC-USD,66981.3797390803,67251.0800133004,66703.7817522415,67092.9791789334,1729173600,1729177199,66982.9789717191,67251.0800133004,1729176959,66703.7817522415,1729174086,67092.9791789334,79865,28262.2476695624,1891548841.09325,17526.917349431,1173066359.18027,4902.59999117,328207001.270831,4100.27694533,274468558.170876
HOUR,1729177200,267,cadli,BTC-USD,67092.9791789334,67621.7874066593,66950.4181196991,67552.6490119085,1729177200,1729180799,67092.9783066776,67621.7874066593,1729179431,66950.4181196991,1729177542,67552.6490119085,72985,21244.2619057025,1429443554.01159,12537.960299964,843580027.381585,3355.70003431,225825598.641015,2740.4252522,184388052.542773
HOUR,1729180800,267,cadli,BTC-USD,67552.6490119085,67561.0491216135,67115.893477055,67353.237022252,1729180800,1729184399,67552.54545854,67561.0491216135,1729180825,67115.893477055,1729182884,67353.237022252,65116,16934.7410829537,1140113946.48526,8974.107717623,604196600.34315,2321.37965637,156307125.223052,1657.99752924,111622771.496498
HOUR,1729184400,267,cadli,BTC-USD,67353.237022252,67502.749685806,67148.7457727109,67271.8745383693,1729184400,1729187999,67353.4547803396,67502.749685806,1729185271,67148.7457727109,1729185962,67271.8745383693,61664,13689.9146322351,922161765.184579,7476.66013426,503593200.394442,1957.48535086,131883528.712722,1470.5724293,99057500.7602068
HOUR,1729188000,267,cadli,BTC-USD,67271.8745383693,67284.1370369367,66712.9865000362,66926.0397296542,1729188000,1729191599,67271.8231213505,67284.1370369367,1729188053,66712.9865000362,1729189237,66926.0397296542,65068,19719.7720385667,1319606360.89725,11763.187332415,787158922.543118,3271.03081162,218901931.339917,2612.5831344,174815349.451981
