UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1736265600,267,cadli,BTC-USD,97943.212610515,98324.4684936769,97612.487259002,97744.5269861747,1736265600,1736269199,97943.0723370968,98324.4684936769,1736268058,97612.487259002,1736266343,97744.5269861747,60012,28543.1679881373,2794676373.66473,18452.372946173,1806563317.43676,5619.64870329,550123411.021501,5099.95110985,499212409.04367
HOUR,1736269200,267,cadli,BTC-USD,97744.5269861747,97796.0090106358,96660.1474241477,97272.7543572568,1736269200,1736272799,97744.5250466294,97796.0090106358,1736269406,96660.1474241477,1736272104,97272.7543572568,68364,26794.9370430626,2605893710.55002,17093.427800494,1662029837.94564,5073.5262906,493280540.979423,4510.45650759,438489436.661238
HOUR,1736272800,267,cadli,BTC-USD,97272.7543572568,97525.35769105,96614.4849594026,96742.2921658229,1736272800,1736276399,97272.7416260291,97525.35769105,1736273459,96614.4849594026,1736275798,96742.2921658229,67162,19869.0915952483,1928193798.93253,12636.37916776,1226101381.92181,3927.74973886,381018195.240583,3526.84049323,342096424.032525
HOUR,1736276400,267,cadli,BTC-USD,96742.2921658229,97175.9716722039,96397.2455772416,96447.334951245,1736276400,1736279999,96742.292888847,97175.9716722039,1736277361,96397.2455772416,1736278855,96447.334951245,68398,19377.433437147,1873999133.56142,12276.3875660205,1187181127.90015,3889.18852794,376065017.106832,3511.41688643,339515622.885381
HOUR,1736280000,267,cadli,BTC-USD,96447.334951245,96809.5936824449,96177.4224475258,96508.3008862924,1736280000,1736283599,96447.3341271765,96809.5936824449,1736283317,96177.4224475258,1736281471,96508.3008862924,70165,25824.7467585296,2489689863.74755,17537.7756333331,1690695060.11295,6154.57903207,593285544.47148,5673.43196314,546860213.083824
HOUR,1736283600,267,cadli,BTC-USD,96508.3008862924,97088.3408438969,96418.045250428,96547.0956619248,1736283600,1736287199,96508.2227608007,97088.3408438969,1736285550,96418.045250428,1736286142,96547.0956619248,68863,14086.2408756294,1362633263.9997,8496.570959554,821824996.523676,2671.97298681,258344661.580773,2368.14561996,228940656.66552
HOUR,1736287200,267,cadli,BTC-USD,96547.0956619248,97228.7669827742,96462.369710889,97182.0548011264,1736287203,1736290799,96536.2083988098,97228.7669827742,1736289677,96462.369710889,1736287380,97182.0548011264,64707,9308.32821385366,902214472.262267,5000.30499880532,484574174.984296,1516.02438327,146865684.65944,1321.58552827,128018242.374129
HOUR,1736290800,267,cadli,BTC-USD,97182.0548011264,97183.0791403371,96837.7824324985,96974.6350092362,1736290800,1736294399,97182.2251615428,97183.0791403371,1736290801,96837.7824324985,1736291944,96974.6350092362,63961,11037.8508317028,1070681557.97908,6081.15084201744,589856993.193113,1670.53420781,161995273.159724,1456.60270984,141240661.7301
HOUR,1736294400,267,cadli,BTC-USD,96974.6350092362,97292.1157148887,96737.8758944913,97287.1239673067,1736294400,1736297999,96974.6380131334,97292.1157148887,1736297986,96737.8758944913,1736294703,97287.1239673067,58964,12037.8752276921,1168345835.36949,6464.955414678,627449980.404708,1696.53792327,164560529.456258,1469.68503086,142543302.309045
HOUR,1736298000,267,cadli,BTC-USD,97287.1239673067,97287.2593170198,96641.744736771,96924.8190234479,1736298000,1736301599,97287.1109592062,97287.2593170198,1736298000,96641.744736771,1736301133,96924.8190234479,63060,11215.2577494535,1087382857.99513,6019.40231317704,583647858.799461,1339.77984811,129846399.110876,1141.72551871,110646561.656871
