UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1707465600,267,cadli,BTC-USD,46216.5004920179,46646.2078970667,46213.6796354601,46641.5803516756,1707465600,1707469199,46216.4834247713,46646.2078970667,1707469196,46213.6796354601,1707465621,46641.5803516756,60757,21195.0915426492,984247190.64377,13102.420305523,608364088.675467,2205.93070571387,102406423.750175,1705.3429085,79169568.24191
HOUR,1707469200,267,cadli,BTC-USD,46641.5803516756,46732.2945916625,46498.4221974704,46539.3950666859,1707469200,1707472799,46641.5641133897,46732.2945916625,1707469355,46498.4221974704,1707470266,46539.3950666859,60456,22216.1461940385,1035537570.68269,12609.140319091,587664675.24388,1679.50661610893,78269360.4921132,1086.50173389,50636435.0289623
HOUR,1707472800,267,cadli,BTC-USD,46539.3950666859,46797.4976382279,46539.0888673049,46788.4846645673,1707472800,1707476399,46539.4252406205,46797.4976382279,1707476350,46539.0888673049,1707472801,46788.4846645673,57749,15569.5118508242,726236911.083739,9381.722519029,437558679.746965,1348.70632787591,62904375.9011499,1000.33151739,46659803.6171537
HOUR,1707476400,267,cadli,BTC-USD,46788.4846645673,47265.6059095446,46708.1093831692,47187.8106192883,1707476400,1707479999,46788.4854877054,47265.6059095446,1707479729,46708.1093831692,1707477808,47187.8106192883,67669,35080.0533983874,1647094930.64969,21356.611117472,1002667728.5987,3744.20666976072,175748558.638792,2873.60796297,134897058.23316
HOUR,1707480000,267,cadli,BTC-USD,47187.8106192883,47613.4680500608,47154.3036365552,47315.9465315804,1707480000,1707483599,47187.9354074648,47613.4680500608,1707480639,47154.3036365552,1707480085,47315.9465315804,69095,51131.9433703228,2422928122.05331,31598.924298983,1497315238.7088,5690.54614202875,269660171.518193,4430.88606308,210038717.421064
HOUR,1707483600,267,cadli,BTC-USD,47315.9465315804,47624.9869938822,47258.3848702336,47467.3694593295,1707483600,1707487199,47316.0382123856,47624.9869938822,1707486343,47258.3848702336,1707484203,47467.3694593295,62634,25431.7635168687,1206072396.75124,15309.630425668,726040545.123258,2665.13017477835,126413926.072171,2060.47950314,97748905.437154
HOUR,1707487200,267,cadli,BTC-USD,47467.3694593295,47702.5523617041,46733.0439662712,47055.6170847875,1707487200,1707490799,47467.3665502317,47702.5523617041,1707487994,46733.0439662712,1707488803,47055.6170847875,60470,56209.506067702,2649583135.82709,34384.813319877,1620422250.90912,6221.91405031526,293166230.579829,4765.76118317,224559628.427132
HOUR,1707490800,267,cadli,BTC-USD,47055.6170847875,47260.3204476579,46795.2289017559,47161.7401498657,1707490800,1707494399,47055.616222391,47260.3204476579,1707493641,46795.2289017559,1707491812,47161.7401498657,60711,36989.2388753139,1740556728.87398,21498.747017171,1011526918.0761,3964.9639244273,186587829.040126,3027.67765217,142497609.05089
HOUR,1707494400,267,cadli,BTC-USD,47161.7401498657,47454.4273799913,47154.0615921044,47288.741517476,1707494400,1707497999,47161.7555699172,47454.4273799913,1707495360,47154.0615921044,1707494436,47288.741517476,57406,26027.3517708735,1231159421.65976,15567.984553884,736344271.738955,3138.84458734989,148485861.22607,2451.67542786,115985575.451367
HOUR,1707498000,267,cadli,BTC-USD,47288.741517476,47671.740831586,47242.1474989938,47671.7367088761,1707498000,1707501599,47288.7288667403,47671.740831586,1707501599,47242.1474989938,1707498335,47671.7367088761,58365,24614.7824181036,1169369732.68138,15133.174658235,718926021.662696,2971.88843834049,141209911.838442,2322.10631299,110346919.769246
