UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1721865600,267,cadli,BTC-USD,65395.1394213702,65626.8408926057,65308.2747322618,65524.5109247715,1721865600,1721869199,65394.3570868789,65626.8408926057,1721868626,65308.2747322618,1721866394,65524.5109247715,57998,9372.984285792,613780227.206608,4806.629317912,314794869.781708,1095.48010241,71731495.1287054,709.31963958,46448037.0874882
HOUR,1721869200,267,cadli,BTC-USD,65524.5109247715,65524.5109247715,64255.0472230884,64470.0061210589,1721869200,1721872799,65524.509872547,65524.509872547,1721869200,64255.0472230884,1721871984,64470.0061210589,44701,33615.4877570507,2170268935.63633,19193.959138801,1239351222.03915,4506.27332495,290932783.383017,3224.7940696,208247211.608252
HOUR,1721872800,267,cadli,BTC-USD,64470.0061210589,64471.1913341174,63988.0367477221,64217.3683074557,1721872800,1721876399,64470.1136007906,64471.1913341174,1721872800,63988.0367477221,1721875883,64217.3683074557,62803,20549.0565355079,1319572818.49176,10974.2258622385,704636725.04127,2595.8690115,166628749.326028,1659.84234941,106528631.461635
HOUR,1721876400,267,cadli,BTC-USD,64217.3683074557,64282.8441064139,63916.8104511764,64112.2521769365,1721876400,1721879999,64217.3677846162,64282.8441064139,1721878195,63916.8104511764,1721879191,64112.2521769365,64972,15329.0092094863,982745361.615113,7947.9330590619,509512789.132733,1787.70648534,114576721.896474,1137.34039447,72886712.0167987
HOUR,1721880000,267,cadli,BTC-USD,64112.2521769365,64289.1584047548,63848.163647814,64231.239154384,1721880000,1721883599,64112.2508835943,64289.1584047548,1721883107,63848.163647814,1721880516,64231.239154384,62231,13006.6362239047,833864439.843379,6650.2147244934,426332197.085142,1547.07228166,99178514.9274158,996.41680854,63870192.6756791
HOUR,1721883600,267,cadli,BTC-USD,64231.239154384,64342.343590333,64144.840918553,64278.8639350698,1721883600,1721887199,64231.2319982894,64342.343590333,1721884879,64144.840918553,1721883927,64278.8639350698,57537,9059.34463234819,582031480.04206,4613.730916234,296388556.79593,1374.48375236,88263130.2771948,1040.94824672,66827713.711188
HOUR,1721887200,267,cadli,BTC-USD,64278.8639350698,64372.8086402211,64103.2346077753,64334.1668187221,1721887200,1721890799,64278.8633163961,64372.8086402211,1721890458,64103.2346077753,1721889092,64334.1668187221,57667,8166.35272968324,524557582.386085,4416.707507022,283691392.449074,1135.54330119,72928256.7487426,865.43608295,55570830.4579205
HOUR,1721890800,267,cadli,BTC-USD,64334.1668187221,64393.9431342629,64112.2886418655,64143.3698746179,1721890800,1721894399,64334.1661398855,64393.9431342629,1721893207,64112.2886418655,1721894088,64143.3698746179,58061,9544.17291762122,613339028.843683,4724.439620025,303605076.11741,1045.1374832,67159974.5729313,622.22140065,39976868.7695692
HOUR,1721894400,267,cadli,BTC-USD,64143.3698746179,64398.5467891713,63914.4292730358,64349.9313558523,1721894401,1721897999,64143.3661080265,64398.5467891713,1721897747,63914.4292730358,1721895749,64349.9313558523,63563,15642.9563626829,1002849043.53204,8604.630744537,551562402.541467,1758.29950979,112691253.272407,1135.87979805,72776835.7046361
HOUR,1721898000,267,cadli,BTC-USD,64349.9313558523,64456.3695227422,64227.3461150852,64303.9259798566,1721898000,1721901599,64349.9327075365,64456.3695227422,1721899964,64227.3461150852,1721901234,64303.9259798566,55153,7444.79688248939,479097185.097978,4040.2401255383,259995349.756437,793.00131424,51034709.2342525,527.9670216,33967353.8241576
