UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1736265600,267,cadli,SOL-USD,207.840628935889,209.064832581166,207.097664814407,207.64979073984,1736265600,1736269199,207.840615710094,209.064832581166,1736267590,207.097664814407,1736265660,207.64979073984,32806,1028312.42623536,214100837.941768,761844.588876835,158623221.261569,79243.04928971,16493650.9844627,78074.92634719,16249465.4911687
HOUR,1736269200,267,cadli,SOL-USD,207.64979073984,207.989867815086,205.679650020479,206.565923955055,1736269200,1736272799,207.649430435077,207.989867815086,1736269981,205.679650020479,1736272110,206.565923955055,36341,953619.513054835,197203919.079418,684136.651441176,141476081.298154,83638.39793988,17297384.0416392,82129.93369538,16984174.802604
HOUR,1736272800,267,cadli,SOL-USD,206.565923955055,207.144471322057,204.241886020827,205.105640244195,1736272800,1736276399,206.565920122317,207.144471322057,1736273406,204.241886020827,1736275440,205.105640244195,39797,917995.321748319,188729332.573324,682008.486856224,140201934.69071,96287.51850727,19804484.0910422,94695.04933697,19476318.1672692
HOUR,1736276400,267,cadli,SOL-USD,205.105640244195,205.621570663634,203.888571466015,204.590329047863,1736276400,1736279999,205.105631853307,205.621570663634,1736277358,203.888571466015,1736278862,204.590329047863,39849,769056.15036964,157379383.829097,553982.422269896,113366002.06301,88484.54370556,18104096.4071562,87332.66609836,17867351.3409674
HOUR,1736280000,267,cadli,SOL-USD,204.590329047863,204.612999227059,202.792761020621,204.307850123087,1736280000,1736283599,204.592654331666,204.612999227059,1736280008,202.792761020621,1736282768,204.307850123087,40234,829538.61230958,169069904.555235,580985.527659055,118421842.801031,64234.56992779,13087877.2045892,63617.25692658,12961668.9824763
HOUR,1736283600,267,cadli,SOL-USD,204.307850123087,204.871629005701,202.295216021324,202.302561291155,1736283600,1736287199,204.307339524631,204.871629005701,1736283741,202.295216021324,1736287199,202.302561291155,41611,632591.786803594,128916412.787728,437283.291763241,89112839.4631753,63410.76926814,12907466.5889899,62721.98972437,12766557.6870573
HOUR,1736287200,267,cadli,SOL-USD,202.302561291155,204.045301100558,201.993709473124,203.860872294725,1736287203,1736290799,202.276551313774,204.045301100558,1736290754,201.993709473124,1736287380,203.860872294725,36430,580474.702356654,117945619.18598,378478.67577262,76907705.1974243,55285.84320037,11222568.0195835,54045.39866348,10969668.1515781
HOUR,1736290800,267,cadli,SOL-USD,203.860872294725,203.860872294725,202.204521910365,202.311696802585,1736290800,1736294399,203.85858278964,203.85858278964,1736290800,202.204521910365,1736294143,202.311696802585,38439,501989.745854667,101945550.206275,334503.298168511,67926820.8368398,45237.70587902,9174191.37809263,44702.30893549,9065038.3829779
HOUR,1736294400,267,cadli,SOL-USD,202.311696802585,203.34358252662,202.149667689993,202.736950594068,1736294400,1736297999,202.311697745426,203.34358252662,1736295968,202.149667689993,1736294421,202.736950594068,39228,780511.118829976,158296394.834528,548605.204772072,111271822.758703,59749.9591005,12107038.9886788,59196.17225751,11994273.4543975
HOUR,1736298000,267,cadli,SOL-USD,202.736950594068,202.739643128507,199.796850523877,201.315583944381,1736298000,1736301599,202.736889423192,202.739643128507,1736298003,199.796850523877,1736301131,201.315583944381,45099,1212920.5486744,243836551.293734,870365.477959123,174966197.884122,104090.54286908,20898387.1364345,102993.94212487,20677385.2436536
HOUR,1736301600,267,cadli,SOL-USD,201.315583944381,201.689697236901,200.273729171612,200.280832606258,1736301600,1736305199,201.315631100524,201.689697236901,1736302260,200.273729171612,1736305184,200.280832606258,40216,716941.857240646,144209600.768637,529036.567015924,106416490.429012,50613.69911295,10171624.3146972,50095.92099777,10067001.4736945
