UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1707465600,267,cadli,SOL-USD,105.332640201376,106.233107431131,105.20562457056,106.232127918438,1707465600,1707469199,105.332646012245,106.233107431131,1707469199,105.20562457056,1707465724,106.232127918438,28434,756370.914609266,80049138.7542884,514489.58512748,54411942.4641402,62260.98833965,6587890.29444306,62140.96729199,6575181.43251749
HOUR,1707469200,267,cadli,SOL-USD,106.232127918438,106.400505973981,104.982025241776,105.283328754372,1707469200,1707472799,106.232132724416,106.400505973981,1707469293,104.982025241776,1707470236,105.283328754372,31579,1081864.79641473,114270189.55494,732192.67426784,77278113.2249066,98742.76163314,10430831.4081569,98477.01172871,10402788.8928799
HOUR,1707472800,267,cadli,SOL-USD,105.283328754372,105.636156929535,105.094329190133,105.510427746745,1707472800,1707476399,105.283576254176,105.636156929535,1707474013,105.094329190133,1707474541,105.510427746745,25316,531887.030295954,56030309.1252492,355242.85294356,37400954.1649614,36318.01409323,3821518.02734991,36208.3181477,3809972.02952301
HOUR,1707476400,267,cadli,SOL-USD,105.510427746745,106.123801264391,104.393033905306,105.910979366394,1707476400,1707479999,105.510378591404,106.123801264391,1707479730,104.393033905306,1707477805,105.910979366394,32864,1398278.89309546,147104686.189336,992690.33837881,104362504.928687,104510.41275391,10985128.3799131,104302.2541874,10963196.8522297
HOUR,1707480000,267,cadli,SOL-USD,105.910979366394,106.836935795899,105.476233145326,105.668216105995,1707480000,1707483599,105.911005968556,106.836935795899,1707480637,105.476233145326,1707482016,105.668216105995,32371,1564974.67654526,166268892.800199,1091300.71129602,115877857.673198,135979.12415354,14439637.6949938,135686.99348151,14408588.319107
HOUR,1707483600,267,cadli,SOL-USD,105.668216105995,105.980341489109,105.070297555777,105.965067074684,1707483600,1707487199,105.668981391265,105.980341489109,1707487010,105.070297555777,1707483690,105.965067074684,29742,1392754.51075004,146780058.644597,1001090.39083985,105465009.133691,140697.45300807,14840046.6122511,140439.42190802,14812825.0422811
HOUR,1707487200,267,cadli,SOL-USD,105.965067074684,106.533171416345,104.615594343346,104.982568769364,1707487200,1707490799,105.963111064201,106.533171416345,1707488012,104.615594343346,1707488804,104.982568769364,26732,1475565.92597703,155400106.574402,1051342.57497211,110661450.997708,194752.39485882,20508883.6184988,194098.13770161,20440142.63535
HOUR,1707490800,267,cadli,SOL-USD,104.982568769364,105.787488425101,104.164317633525,105.656567771048,1707490800,1707494399,104.982571743585,105.787488425101,1707494122,104.164317633525,1707491947,105.656567771048,26640,1184248.37830185,124211488.399493,815374.02075946,85498262.7185329,92717.14071364,9727561.08922773,92255.06074188,9679221.40343329
HOUR,1707494400,267,cadli,SOL-USD,105.656567771048,106.031135532673,104.46069873729,105.028348347941,1707494400,1707497999,105.65656006584,106.031135532673,1707494824,104.46069873729,1707497314,105.028348347941,26880,1086713.52099634,114326657.361392,751817.91400541,79081828.9113856,124084.89254167,13064524.681695,123562.47728726,13009339.85058
HOUR,1707498000,267,cadli,SOL-USD,105.028348347941,105.515523998507,104.832287901574,105.334367366183,1707498000,1707501599,105.028313673247,105.515523998507,1707501127,104.832287901574,1707498334,105.334367366183,23965,586639.470086296,61713064.8509126,409189.15176648,43038918.9804033,71697.19582085,7543034.17756324,71483.17034177,7520603.75955993
HOUR,1707501600,267,cadli,SOL-USD,105.334367366183,106.511329098838,105.279411492921,105.769151693387,1707501600,1707505199,105.33436852768,106.511329098838,1707503432,105.279411492921,1707501800,105.769151693387,27826,1111671.36148033,117870745.107813,781581.29845344,82863726.9065828,163092.46705723,17296993.5936259,162770.75268915,17262853.3641204
HOUR,1707505200,267,cadli,SOL-USD,105.769151693387,105.929177097966,104.989050107695,105.072214260447,1707505200,1707508799,105.76934017018,105.929177097966,1707505579,104.989050107695,1707508668,105.072214260447,27229,887390.189554362,93513116.7039178,628891.94685516,66270388.1306863,140461.06571741,14808719.7209482,139954.91805841,14755538.3861725
HOUR,1707508800,267,cadli,SOL-USD,105.072214260447,105.501246134147,105.00197299444,105.187322075396,1707508800,1707512399,105.072263839269,105.501246134147,1707509029,105.00197299444,1707510160,105.187322075396,25035,545780.26199214,57430098.0826252,381449.56768279,40133627.9341585,38243.50012991,4024485.05050348,37937.53814774,3992330.57494604
