timestamp,portfolio_total_value,btc_holding,eth_holding,sol_holding,doge_holding,usdt_holding,btc_price,eth_price,sol_price,doge_price,usdt_price
2024-08-28 00:00:00,999727.3307687877,0.0,0.0,0.0,0.0,1000000.0,59125.726,2442.378,146.1594,0.0986260592,1.0002727436
2024-08-28 01:00:00,999727.3307687877,0.0,0.0,0.0,0.0,1000000.0,59409.9149,2444.8139,147.1026,0.0991799374,1.0001759193
2024-08-28 02:00:00,999727.3307687877,0.0,0.0,0.0,0.0,1000000.0,59380.1541,2461.743,146.9407,0.0989775465,1.0003637887
2024-08-28 03:00:00,1000350.4069,0.0,201.52459677209595,3369.436573510446,0.0,0.0,59669.6007,2480.4102,148.3523,0.0998099339,1.0003504069
2024-08-28 04:00:00,995653.4572701589,0.0,202.12171061191603,3387.03472579147,0.0,0.0,59368.0229,2473.0825,147.5815,0.0992899657,1.0003899579
2024-08-28 05:00:00,998161.7311160275,0.0,0.0,0.0,5027520.402076479,499662.05993766675,59329.1493,2466.0187,147.5408,0.0994254872,1.0004034836
2024-08-28 06:00:00,999200.3598006993,0.0,0.0,0.0,5032484.662565828,499695.9324007953,59228.5912,2464.0317,147.3238,0.0993274096,1.0003356701
2024-08-28 07:00:00,994078.2255841265,0.0,204.9734064207036,0.0,0.0,499650.79840527306,58648.5609,2438.6757,144.1686,0.0981959092,1.0004260315
2024-08-28 08:00:00,1005099.588108927,8.432986479205658,202.78500783872096,0.0,0.0,0.0,59274.8093,2464.9932,145.2509,0.0991985726,1.00038174
2024-08-28 09:00:00,1023159.3951067014,0.0,196.67642856402347,0.0,4908615.029964072,0.0,60212.4111,2541.5535,148.0974,0.1018339516,1.0001558447
2024-08-28 10:00:00,991744.6193251418,0.0,198.15456893824197,0.0,4950747.101830751,0.0,59789.2772,2522.5947,146.8973,0.1009673197,1.0003038231
2024-08-28 11:00:00,999761.5928149205,8.33550235653549,0.0,0.0,0.0,499737.6245591532,59968.0312,2524.3966,147.3083,0.1009021189,1.000252214
