timestamp,portfolio_total_value,btc_holding,eth_holding,sol_holding,doge_holding,usdt_holding,btc_price,eth_price,sol_price,doge_price,usdt_price
2024-11-05 00:00:00,1000614.7152426868,0.0,0.0,0.0,0.0,1000000.0,68006.8008,2400.2317,158.576,0.1647554359,0.9993856624
2024-11-05 01:00:00,1000614.7152426868,0.0,0.0,0.0,0.0,1000000.0,67969.5688,2409.7639,158.2116,0.1626219546,0.9993657792
2024-11-05 02:00:00,1000614.7152426868,0.0,0.0,0.0,0.0,1000000.0,67857.8633,2403.9608,158.2175,0.1619135106,0.9994533817
2024-11-05 03:00:00,999443.2138,0.0,206.80022450549654,3134.227653350269,0.0,0.0,68216.7021,2419.2786,159.627,0.1624874772,0.9994432138
2024-11-05 04:00:00,1003461.7893770104,0.0,206.07381915376837,3127.4546070757283,0.0,0.0,68308.7174,2427.8065,159.9727,0.1622255936,0.9994528736
2024-11-05 05:00:00,1003963.2622876782,7.279854784839998,0.0,0.0,3028689.4043158093,0.0,68724.909,2431.4108,160.8059,0.1651893908,0.9994953079
2024-11-05 06:00:00,1014040.6809366287,7.27508771973922,0.0,0.0,2951420.6898559732,0.0,68769.9416,2429.3866,160.9812,0.1695140782,0.9995079975
2024-11-05 07:00:00,996844.4669369792,0.0,0.0,3087.0021880886748,2978751.5814142562,0.0,68882.6844,2442.5007,162.069,0.1679587384,0.9995084286
2024-11-05 08:00:00,1003484.2720785696,0.0,204.90609890013914,3077.810668651722,0.0,0.0,69030.384,2441.6421,162.553,0.1684204915,0.999511357
2024-11-05 09:00:00,997030.5788675798,0.0,0.0,0.0,2976728.6809395384,500545.8765912011,68768.9809,2434.731,161.8486,0.1680728784,0.9995234823
2024-11-05 10:00:00,1004030.625168815,0.0,0.0,0.0,2956875.686376208,500489.09952737,68757.0992,2434.7665,161.7222,0.1692013499,0.9996368714
2024-11-05 11:00:00,1007799.1768044562,0.0,0.0,3080.691360406299,2914972.450978043,0.0,68804.7093,2440.0352,162.401,0.1716336487,0.9996217989
2024-11-05 12:00:00,998379.840222683,0.0,204.75257904296842,3060.700810167418,0.0,0.0,68863.2922,2443.4728,163.4617,0.1697459587,0.9996942585
2024-11-05 13:00:00,1001293.7102778608,0.0,204.87510301296427,3054.728211470683,0.0,0.0,68821.6792,2442.0115,163.7813,0.1711267641,0.9997128931
2024-11-05 14:00:00,1015819.3653022217,0.0,0.0,2997.2290124946207,2824001.1069997367,0.0,69963.1901,2469.3779,166.9233,0.1771625926,0.9998457159
2024-11-05 15:00:00,990603.0565891154,0.0,0.0,3015.400178771747,2864054.610725385,0.0,69620.1742,2440.5696,165.9174,0.1746849923,0.9998888974
2024-11-05 16:00:00,1015653.5606482872,7.127928916256838,0.0,2968.425610208335,0.0,0.0,70189.7232,2461.9237,168.543,0.1771715408,0.9999414971
2024-11-05 17:00:00,994089.9581680323,0.0,0.0,2998.3911984239553,2839250.922673565,0.0,69975.8124,2452.1585,166.8586,0.1762110399,1.0000638294
2024-11-05 18:00:00,1000476.1214380828,7.122345042694662,0.0,0.0,0.0,500296.2268307703,70244.7515,2453.3125,166.9622,0.1760528196,1.0000222484
