timestamp,btc_price,eth_price,sol_price,doge_price,usdt_price
2025-01-30 00:00:00,104034.4169,3124.6237,231.3156,0.3269392044,0.9999801397
2025-01-30 01:00:00,104268.1371,3138.0939,234.4911,0.3292028826,0.9999670078
2025-01-30 02:00:00,104664.5127,3154.5628,237.5322,0.3313436859,0.9999437201
2025-01-30 03:00:00,105212.6213,3200.8164,240.2198,0.3330590298,0.9999584921
2025-01-30 04:00:00,105488.4609,3197.574,240.911,0.3345929914,0.9999810448
2025-01-30 05:00:00,105378.407,3194.9478,240.2052,0.3321958692,0.9999976714
2025-01-30 06:00:00,105195.6578,3186.1841,238.8049,0.3312842502,1.0000383387
2025-01-30 07:00:00,105135.9244,3190.7813,238.8441,0.3310357633,0.9999449962
2025-01-30 08:00:00,105068.4383,3205.24,239.6697,0.330585531,0.9999991512
2025-01-30 09:00:00,105412.9944,3221.2863,240.4482,0.3330468125,0.9998691101
2025-01-30 10:00:00,105332.1765,3218.953,241.848,0.3319949189,0.9998960945
2025-01-30 11:00:00,105305.5649,3222.3827,241.7194,0.3337689011,0.999930305
2025-01-30 12:00:00,105021.4362,3219.7967,239.9007,0.3310708431,0.9999138366
2025-01-30 13:00:00,104865.5153,3262.5435,240.8517,0.3344674014,0.999886138
2025-01-30 14:00:00,105967.8798,3272.1061,242.5383,0.3384698036,0.999929743
2025-01-30 15:00:00,105633.2423,3257.3329,241.5574,0.3378874786,1.0001331151
2025-01-30 16:00:00,105763.5511,3280.0046,243.6355,0.3363530662,0.9999936146
2025-01-30 17:00:00,105360.4378,3274.2861,241.5238,0.3352941973,1.0000314678
2025-01-30 18:00:00,105643.9694,3272.066,241.5481,0.3362143876,1.0001339336
2025-01-30 19:00:00,105771.3393,3273.0383,241.5815,0.3364380349,1.0000807738
2025-01-30 20:00:00,105004.6158,3234.7031,239.1802,0.3328726631,1.0002207748
2025-01-30 21:00:00,105113.1262,3246.4949,240.967,0.3334851762,1.0001285948
2025-01-30 22:00:00,105167.9656,3262.8865,240.491,0.3338283264,1.0001279962
2025-01-30 23:00:00,104789.9407,3249.3615,238.8565,0.333258936,1.0001172713
2025-01-31 00:00:00,104951.6528,3272.1195,239.2975,0.3335126259,1.0000317619
2025-01-31 01:00:00,104780.715,3272.4481,238.1672,0.332802987,1.0000328582
2025-01-31 02:00:00,104398.2397,3250.2966,238.0863,0.3305926572,1.000064896
2025-01-31 03:00:00,104382.384,3232.6446,236.3602,0.3296832614,0.9999535896
2025-01-31 04:00:00,104059.2929,3218.3908,236.3173,0.3278095902,0.9999717767
2025-01-31 05:00:00,104360.4889,3247.2074,237.9425,0.3297842267,0.9999681498
2025-01-31 06:00:00,104561.7165,3264.3226,238.1672,0.330640784,0.9999459935
2025-01-31 07:00:00,104254.1576,3243.9729,236.1915,0.330099608,0.9999802515
2025-01-31 08:00:00,104080.2212,3239.1647,235.6003,0.3285072208,0.9999382097
2025-01-31 09:00:00,104303.193,3267.9277,236.1233,0.3295103549,0.9999603412
2025-01-31 10:00:00,104330.8663,3271.4889,236.4541,0.3297397896,0.9999522761
2025-01-31 11:00:00,104781.5571,3336.6884,239.1559,0.3330254614,0.9999697529
2025-01-31 12:00:00,104749.0485,3352.8484,241.1493,0.3350765943,0.9999877087
2025-01-31 13:00:00,104706.3693,3356.252,240.6929,0.3374030561,0.9999769547
2025-01-31 14:00:00,104475.4852,3352.6411,236.8569,0.33393133,1.0000247509
2025-01-31 15:00:00,105497.8901,3429.223,240.5368,0.3410896378,1.0001822002
2025-01-31 16:00:00,105125.6633,3405.0776,239.1076,0.339642946,1.0000451064
2025-01-31 17:00:00,104634.9631,3378.3637,235.8248,0.3347463082,1.0000636028
2025-01-31 18:00:00,102668.6299,3316.1076,230.8471,0.3279421414,0.9998112043
2025-01-31 19:00:00,102330.1625,3340.2363,230.877,0.3294711503,0.9995753796
2025-01-31 20:00:00,101681.9212,3318.2055,230.3066,0.327947602,0.9995528363
2025-01-31 21:00:00,102119.7993,3319.5916,230.2404,0.3292813956,0.9996890183
2025-01-31 22:00:00,102249.663,3295.777,231.1422,0.3298574567,0.999779439
2025-01-31 23:00:00,102459.5833,3302.0171,232.1675,0.3304751041,0.999741017
2025-02-01 00:00:00,102501.6856,3316.8722,232.9434,0.3309917071,0.9996581276
2025-02-01 01:00:00,102599.9142,3314.7228,232.809,0.3323614424,0.9998058183
2025-02-01 02:00:00,102494.6989,3307.6262,233.1902,0.3312955307,0.9998151377
2025-02-01 03:00:00,102236.448,3293.5683,231.877,0.329148152,0.9998423097
2025-02-01 04:00:00,102309.6702,3296.105,232.2235,0.3306174291,0.9998715037
2025-02-01 05:00:00,102531.0583,3301.3971,232.6569,0.3305163337,0.9998564981
2025-02-01 06:00:00,102438.1655,3297.4041,231.8396,0.3295679911,0.9998262108
2025-02-01 07:00:00,102206.5403,3281.9815,231.0853,0.3273052964,0.9998325941
2025-02-01 08:00:00,102025.9287,3267.6599,229.5496,0.326421348,0.9997706761
2025-02-01 09:00:00,101655.6122,3235.4272,227.0121,0.321048879,0.9997393783
2025-02-01 10:00:00,101624.2104,3233.8137,226.4664,0.3227998553,0.9997742112
2025-02-01 11:00:00,102011.4308,3251.3752,227.997,0.3253314105,0.9996717985
2025-02-01 12:00:00,102261.5269,3266.757,229.1451,0.3251452301,0.9997745071
2025-02-01 13:00:00,101846.713,3245.9088,227.0333,0.3220879225,0.9998057006
2025-02-01 14:00:00,101820.2368,3238.5598,225.3207,0.3211591134,0.9998473307
2025-02-01 15:00:00,102074.9223,3251.0564,226.3792,0.3220386197,0.9999740814
2025-02-01 16:00:00,101889.7981,3243.1474,224.9526,0.3197136216,0.9999171794
2025-02-01 17:00:00,102253.2321,3262.0941,227.2286,0.3222516735,0.9998570598
2025-02-01 18:00:00,102003.6841,3241.9287,224.5355,0.3194185093,0.9999483781
2025-02-01 19:00:00,101660.0664,3196.8244,221.7212,0.3151710158,0.9998331729
2025-02-01 20:00:00,101305.2157,3162.8796,218.4448,0.3132983938,0.9995788047
