timestamp,btc_price,eth_price,sol_price,doge_price,usdt_price
2024-08-16 00:00:00,57511.0192,2574.4121,142.1852,0.1005275978,1.0002127696
2024-08-16 01:00:00,57572.6957,2574.0516,142.2313,0.1002788859,1.0001797184
2024-08-16 02:00:00,58231.7486,2595.5974,143.4083,0.1011361401,1.0002188062
2024-08-16 03:00:00,57925.8048,2581.5499,142.2403,0.1007290514,1.0001988094
2024-08-16 04:00:00,58340.1159,2598.5421,142.7448,0.1015481246,1.0002077195
2024-08-16 05:00:00,58235.2189,2598.4985,143.3064,0.1012205813,1.0002176418
2024-08-16 06:00:00,58563.0747,2627.3466,144.5094,0.1019407295,1.0002486395
2024-08-16 07:00:00,58490.2138,2618.5468,144.7434,0.1018563848,1.0001449271
2024-08-16 08:00:00,58400.6297,2619.4648,143.9633,0.1015193071,1.0002480782
2024-08-16 09:00:00,58695.6548,2627.8023,144.548,0.1018221685,1.0003052713
2024-08-16 10:00:00,58475.3641,2619.6912,143.7248,0.1014117927,1.0002745988
2024-08-16 11:00:00,58435.5535,2614.0413,142.222,0.1011243722,1.0002714793
2024-08-16 12:00:00,57901.5881,2576.8939,139.4634,0.099381692,1.0003059235
2024-08-16 13:00:00,58353.2107,2593.8601,140.5281,0.0999436897,1.0003476616
2024-08-16 14:00:00,58052.436,2583.4589,138.6014,0.0989150915,1.0002929945
2024-08-16 15:00:00,58122.4343,2571.7053,138.2082,0.0985445419,1.0003028338
2024-08-16 16:00:00,58612.6225,2596.464,138.5945,0.0996197992,1.0003189409
2024-08-16 17:00:00,59252.6961,2612.4795,139.8833,0.1013235789,1.000267526
2024-08-16 18:00:00,59509.0767,2616.7953,139.6545,0.1014002156,1.0003611744
2024-08-16 19:00:00,59727.7448,2622.4707,141.2026,0.101116994,1.0004778748
2024-08-16 20:00:00,59324.7599,2611.7256,140.8442,0.1011305133,1.0003245925
2024-08-16 21:00:00,59066.538,2603.0893,140.2397,0.1008418765,1.0005104357
2024-08-16 22:00:00,59015.7993,2597.779,139.9131,0.1006096612,1.0005053946
2024-08-16 23:00:00,58925.9484,2594.7254,139.387,0.1005586456,1.0004943931
2024-08-17 00:00:00,59232.1018,2601.6141,139.3044,0.1008958345,1.0004821295
2024-08-17 01:00:00,59279.6005,2605.1612,139.6631,0.1012594039,1.0004656923
2024-08-17 02:00:00,59189.7692,2600.0775,139.9545,0.1010991721,1.0004697396
2024-08-17 03:00:00,59204.2043,2597.5809,139.1787,0.1009591752,1.0004807148
2024-08-17 04:00:00,59263.0613,2603.0092,139.6955,0.1010756122,1.0004714859
2024-08-17 05:00:00,59211.0066,2603.1835,139.8336,0.1011375336,1.0004629838
2024-08-17 06:00:00,59203.5515,2598.9797,139.2826,0.1009576404,1.0003886362
2024-08-17 07:00:00,59290.0842,2601.7438,139.7109,0.101397526,1.0003290453
2024-08-17 08:00:00,59320.5161,2603.0734,139.7588,0.1013929543,1.0003498969
2024-08-17 09:00:00,59359.7641,2605.7272,139.8598,0.1013947623,1.0003466777
2024-08-17 10:00:00,59154.341,2598.7852,138.8869,0.101068029,1.0003885529
2024-08-17 11:00:00,59175.7732,2601.0717,139.4234,0.1012230422,1.0003735919
2024-08-17 12:00:00,59271.4023,2604.9881,139.9906,0.1015390974,1.0003703237
2024-08-17 13:00:00,59361.998,2606.5348,140.0719,0.1021218176,1.0003253097
2024-08-17 14:00:00,59568.9634,2615.1863,141.3766,0.102538462,1.0003427345
2024-08-17 15:00:00,59430.4619,2608.545,140.4796,0.1022787135,1.0003598371
2024-08-17 16:00:00,59653.1662,2622.062,141.5901,0.1031601765,1.0003625685
2024-08-17 17:00:00,59474.8082,2617.5376,140.7422,0.1032521611,1.0003875427
2024-08-17 18:00:00,59458.6417,2612.7251,140.8096,0.1026815,1.0004136382
2024-08-17 19:00:00,59516.5187,2616.8217,141.3879,0.1030024698,1.0004481567
2024-08-17 20:00:00,59440.4279,2616.8309,141.3022,0.1029961951,1.0004454145
