timestamp,portfolio_total_value,btc_holding,eth_holding,sol_holding,doge_holding,usdt_holding,btc_price,eth_price,sol_price,doge_price,usdt_price,log_return
2024-11-05 18:00:00,1024759.7537888857,7.294208691085523,0.0,0.0,0.0,512368.4775156076,70244.7515,2453.3125,166.9622,0.1760528196,1.0000222484,-0.0004698506912323425
2024-11-05 19:00:00,1015824.1679567425,7.359638183152774,210.82243572958507,0.0,0.0,0.0,69013.1867,2409.1937,164.1875,0.1680108392,1.0001153549,-0.008757927425670333
2024-11-05 20:00:00,1022988.1174857991,0.0,0.0,3064.8078600376143,3019298.5976376846,0.0,69465.9004,2427.3708,166.8927,0.1694082391,1.0000520441,0.00702760039667762
2024-11-05 21:00:00,1012619.4903094906,7.319470126978744,0.0,0.0,0.0,506287.62357520714,69173.0052,2415.5475,165.4346,0.1674541989,1.0000436937,-0.010187343385325294
2024-11-05 22:00:00,1015801.5201325468,0.0,0.0,3033.2538246548606,2969666.4228940397,0.0,69607.5091,2435.1646,167.4442,0.1710295662,1.0000470347,0.0031374477161184677
2024-11-05 23:00:00,1010887.378932762,0.0,0.0,0.0,2970670.904766132,505407.673357466,69391.5346,2423.0257,166.6905,0.1701446258,1.0000712615,-0.004849437752932608
2024-11-06 00:00:00,1053152.6907183598,0.0,211.82419288950746,0.0,2856656.4283637437,0.0,71133.9849,2485.9122,172.5716,0.1843331036,1.0003008061,0.04095968995111719
2024-11-06 01:00:00,1042361.3897109425,0.0,209.89337362189798,0.0,0.0,521063.5607049391,71152.9634,2483.0736,173.3489,0.1807659904,1.0002247982,-0.0102995217290753
2024-11-06 02:00:00,1060498.9649820328,0.0,206.3605832536137,2951.4579046883637,0.0,0.0,73102.8735,2569.5289,179.6568,0.2000579421,1.0002078726,0.01725081270941034
2024-11-06 03:00:00,1077478.6679258412,0.0,0.0,2915.999337292787,2554171.432236507,0.0,74306.0552,2578.924,184.7529,0.2109252837,1.0000508066,0.01588422600070519
2024-11-06 04:00:00,1066498.8573514835,0.0,0.0,2876.7613468368636,2589491.160638219,0.0,74328.9767,2586.5925,185.3645,0.2059282676,1.0001156038,-0.010242557522844723
2024-11-06 05:00:00,1067467.511027188,7.13918602984772,0.0,0.0,2584286.4746961384,0.0,74761.1497,2596.4769,185.1592,0.206530414,1.0001110617,0.0009078434942431596
2024-11-06 06:00:00,1055935.9216401938,7.109725055797449,0.0,2852.3868353283974,0.0,0.0,74259.9688,2584.4019,185.0969,0.2034527499,1.0001645414,-0.010861527844567048
2024-11-06 07:00:00,1045390.7471007103,0.0,201.51236757937443,0.0,2624188.6549504357,0.0,73353.9238,2593.8625,183.6583,0.1991836115,1.0002868421,-0.010036766981581563
2024-11-06 08:00:00,1035720.7519115695,7.050661770769229,0.0,0.0,2661369.2083493215,0.0,73448.478,2605.7712,183.1088,0.1945841916,1.0002192978,-0.009293173179653514
2024-11-06 09:00:00,1045936.8859298739,0.0,199.40246683168257,0.0,0.0,522709.2020431157,73774.0912,2622.6779,184.2654,0.1975602332,1.0004959563,0.009815462306381244
2024-11-06 10:00:00,1046205.6939168089,0.0,199.3369470214758,0.0,0.0,522881.0671629198,73838.0033,2624.2142,185.0727,0.2019934349,1.0004241496,0.00025696909092477326
2024-11-06 11:00:00,1047274.7091384495,0.0,0.0,0.0,2595593.6331185405,523420.862100057,74271.282,2629.6047,186.5918,0.2017408842,1.0004136107,0.0010212804600385685
2024-11-06 12:00:00,1037358.3390607487,6.992254264018763,0.0,2786.123128975632,0.0,0.0,74179.1059,2634.4327,186.1652,0.1978976484,1.0005265376,-0.009513851738237065
2024-11-06 13:00:00,1038056.4638655588,0.0,198.18401225908758,2777.1767650849183,0.0,0.0,73989.9067,2618.9208,186.8906,0.198910171,1.0004546794,0.000672756916021742
2024-11-06 14:00:00,1031390.5758614694,0.0,0.0,0.0,2690887.606094475,515478.27683406597,73607.1083,2614.0577,184.8374,0.1916450493,1.0004209898,-0.006442214688421007
2024-11-06 15:00:00,1031131.5501856043,0.0,0.0,2779.21346214446,0.0,515232.20124557323,74352.2366,2635.9944,185.5078,0.1915054122,1.0006474243,-0.0002511737197441656
2024-11-06 16:00:00,1032588.5559878056,0.0,0.0,0.0,2669682.3769934247,516041.87489472225,74334.2947,2657.3605,186.0614,0.1933916493,1.0004891136,0.0014120190426250775
2024-11-06 17:00:00,1028504.351764384,6.9056000236935535,0.0,2770.0806478281797,0.0,0.0,74468.8621,2653.5383,185.6452,0.191838254,1.0006109406,-0.003963149408539193
2024-11-06 18:00:00,1039227.9738275503,0.0,193.9196651242986,2770.5151063323183,0.0,0.0,75257.1056,2679.5322,187.5514,0.1940384852,1.0010007627,0.01037244335189323
2024-11-06 19:00:00,1043232.2123834982,0.0,193.97823509121886,2769.678826956963,0.0,0.0,75844.9783,2689.0445,188.3309,0.1943826526,1.001081077,0.00384568551893597
2024-11-06 20:00:00,1041699.8313185859,6.836364601548701,193.43280414376434,0.0,0.0,0.0,76188.1418,2692.6659,187.524,0.1944344343,1.0010179865,-0.0014699580693470523
2024-11-06 21:00:00,1039057.4468444656,0.0,193.21270092674592,0.0,0.0,519043.4090110695,75908.3108,2688.8953,188.8334,0.1977929375,1.000935017,-0.0025398309762471255
2024-11-06 22:00:00,1047969.8031678305,6.92619050480635,0.0,2772.37461566011,0.0,0.0,75652.684,2735.8663,189.0022,0.1983232973,1.0006209056,0.008540770609541672
2024-11-06 23:00:00,1040870.2670313993,0.0,0.0,2789.310509672421,2654557.877668597,0.0,75596.3998,2723.4044,186.582,0.1960534136,1.0007879189,-0.006797613254720366
2024-11-07 00:00:00,1039488.8394284328,6.898244342119908,0.0,0.0,0.0,519418.4677965157,75344.4491,2726.1502,187.1433,0.1949432221,1.0006275324,-0.001328066680141281
2024-11-07 01:00:00,1039855.6236909558,0.0,0.0,2745.246957872972,0.0,519608.6974374815,75398.6279,2814.4547,189.392,0.1989843622,1.0006141437,0.000352788364633855
2024-11-07 02:00:00,1045287.9960353284,0.0,0.0,2730.728707844276,2617406.948670424,0.0,75278.1793,2873.2914,191.3936,0.1996800682,1.000493834,0.00521056159747968
2024-11-07 03:00:00,1027939.0951938725,0.0,0.0,2719.514879627543,2628244.42623976,0.0,75064.4533,2853.5185,188.9931,0.1955562209,1.0005204282,-0.016736522382316606
2024-11-07 04:00:00,1020357.2940036543,6.826101680405127,0.0,0.0,0.0,509871.2944950333,74739.3858,2839.8562,188.4154,0.1932692428,1.0006028041,-0.007403065159052455
2024-11-07 05:00:00,1020505.3428207801,6.824531542370789,179.68402871083612,0.0,0.0,0.0,74767.4281,2839.7219,188.7915,0.1931326786,1.0005177419,0.00014508454877276258
2024-11-07 06:00:00,1014008.2428887881,0.0,180.85969922684146,0.0,0.0,506772.3686629995,74774.3455,2803.3007,187.3243,0.1905391166,1.0004573114,-0.006386904529631738
2024-11-07 07:00:00,1017227.51469444,0.0,180.28222278466754,0.0,2658495.590194253,0.0,74783.2698,2821.2086,188.0123,0.1913163818,1.0004187426,0.003169769426405393
2024-11-07 08:00:00,1021817.1593767214,0.0,0.0,2704.2716595520515,2646716.550468138,0.0,75139.081,2821.3254,188.9265,0.1930348679,1.0003201133,0.004501767412702737
2024-11-07 09:00:00,1016869.4538772553,0.0,180.10210530033186,2699.1709107148686,0.0,0.0,74934.5505,2823.036,188.367,0.1917371598,1.0003290882,-0.004853826165471379
2024-11-07 10:00:00,1013671.2777948477,0.0,0.0,2703.6338535244727,2640807.4253531997,0.0,75038.7476,2818.8026,187.4646,0.1919244978,1.0003037618,-0.003150075915387185
2024-11-07 11:00:00,1006270.5337994805,0.0,0.0,2704.3217035749813,2640135.901099809,0.0,74753.5996,2793.4519,186.0486,0.1905717303,1.0003499089,-0.007327713173060599
2024-11-07 12:00:00,1009945.3447494656,6.7312982926604565,0.0,2691.850992252555,0.0,0.0,75018.6146,2819.3954,187.5931,0.1903815833,1.0003720197,0.0036452594767222807
2024-11-07 13:00:00,1003878.0538610423,0.0,178.860569278484,0.0,2692157.069398835,0.0,74702.794,2806.3146,186.1289,0.1864449265,1.0004906157,-0.006025661684635349
2024-11-07 14:00:00,1009158.4923849655,0.0,0.0,0.0,2666902.507108395,504296.58251158195,74860.9285,2794.3614,187.7489,0.1892004844,1.0005605108,0.00524625411791051
2024-11-07 15:00:00,1022827.407684532,0.0,179.50073172220334,0.0,0.0,511062.6064380624,76095.6002,2849.0898,192.6791,0.1943019569,1.0006869949,0.013453953082418112
2024-11-07 16:00:00,1022642.1625283838,0.0,179.58401209200386,2635.8618173767522,0.0,0.0,75946.2538,2847.2528,193.9863,0.1937312806,1.0009697346,-0.00018112726715893845
2024-11-07 17:00:00,1030647.0809184255,0.0,0.0,2630.0135524445695,2647255.407072884,0.0,76338.789,2863.1593,195.9395,0.1946633253,1.0009592314,0.007797205358580865
2024-11-07 18:00:00,1032697.2054212362,0.0,0.0,2622.4446659916134,2654918.0179490475,0.0,76640.0056,2881.3475,196.8959,0.1944875884,1.0005967729,0.0019871867153051
2024-11-07 19:00:00,1030683.7451919606,0.0,0.0,0.0,2661754.04021255,514826.4041518198,76588.3404,2887.4394,197.0167,0.1936098771,1.0010012471,-0.001951613314786681
2024-11-07 20:00:00,1028134.5663681638,6.717667710041984,0.0,2606.1831622252366,0.0,0.0,76524.6668,2903.1135,197.2491,0.1926096395,1.0012211419,-0.0024763526846270016
2024-11-07 21:00:00,1021720.4905958371,6.727887285486631,0.0,2602.2304072454426,0.0,0.0,75931.7485,2893.6604,196.3163,0.1930022654,1.0008797143,-0.006258097794587268
2024-11-07 22:00:00,1018844.8762743912,6.711589598755377,176.7243282055686,0.0,0.0,0.0,75901.9053,2882.5824,195.2884,0.1914476569,1.0005267825,-0.002818450486035841
2024-11-07 23:00:00,1021326.5344116606,0.0,0.0,2600.571317438323,2642908.4289357928,0.0,75901.9932,2896.6216,196.3658,0.1932201894,1.0006967466,0.002432794958544706
2024-11-08 00:00:00,1031613.3942964983,6.782024323408493,0.0,0.0,2651164.828797321,0.0,76054.976,2908.6065,198.9613,0.1945585169,1.0006948973,0.010021672662360445
2024-11-08 01:00:00,1028400.8744017186,0.0,175.80981333193856,0.0,2658521.9268288924,0.0,76027.9516,2924.7539,198.4629,0.1934159098,1.0007797686,-0.003118932279068265
2024-11-08 02:00:00,1017245.0042771924,6.712705990002505,0.0,0.0,0.0,508215.3297741156,75770.1146,2891.6281,196.0585,0.191410273,1.0008011808,-0.010907049784044638
2024-11-08 03:00:00,1018450.9582698584,0.0,0.0,2568.31506956058,0.0,508812.1199143047,75948.9176,2904.4216,198.2722,0.1948799305,1.0008124005,0.0011848077079551994
2024-11-08 04:00:00,1017752.7199394505,0.0,175.19796929259914,0.0,0.0,508474.9945717426,75895.686,2904.5791,198.0049,0.1950228736,1.0007893513,-0.0006858236877267909
2024-11-08 05:00:00,1021427.3405878735,0.0,0.0,0.0,2562991.5500035845,510357.0835444856,76029.56,2925.8163,199.2147,0.1992646719,1.0006987005,0.003604021731101296
2024-11-08 06:00:00,1025018.1260783984,6.750537546194006,0.0,0.0,2553952.6844106466,0.0,75921.2225,2910.4557,198.8621,0.2006728888,1.0006625248,0.003509293781925378
2024-11-08 07:00:00,1024852.325672985,6.721592101169547,0.0,0.0,2564998.433696365,0.0,76235.8315,2915.4847,200.5332,0.1997764038,1.0011245307,-0.0001617667161681
2024-11-08 08:00:00,1014886.4455314687,0.0,0.0,2544.7039050693384,2577973.41463478,0.0,75874.4632,2902.2976,199.4115,0.1968380356,1.0009867952,-0.009771799785317113
2024-11-08 09:00:00,1023401.2483954146,0.0,0.0,0.0,2595757.2815349614,511247.30739633134,76011.6914,2916.3289,202.4622,0.1971296114,1.0008866879,0.008354907327562068
2024-11-08 10:00:00,1024379.7799449809,6.711917476030957,0.0,2513.845021843155,0.0,0.0,76310.5166,2925.916,203.7476,0.1975021425,1.000909243,0.0009556994722612739
2024-11-08 11:00:00,1021268.9189987117,0.0,175.04709840940913,2512.203286303738,0.0,0.0,76029.0572,2917.1261,203.2616,0.1967667055,1.0008948774,-0.0030414443554555195
2024-11-08 12:00:00,1023942.4995068416,0.0,174.20781599131118,0.0,2572781.382732111,0.0,76137.0203,2938.8535,202.8119,0.1989952404,1.0008463353,0.0026144798595176925
2024-11-08 13:00:00,1028958.905481402,6.739974854353034,0.0,0.0,2570000.341320171,0.0,76332.5478,2950.0555,204.7197,0.2001865309,1.0009141136,0.004887147475056617
2024-11-08 14:00:00,1013443.4459934348,0.0,0.0,0.0,2591727.1304659294,506453.75330195314,75811.8018,2915.1426,199.7512,0.1955150745,1.0005291099,-0.015193635034546703
2024-11-08 15:00:00,1017896.4293670581,0.0,0.0,2531.1853104873303,0.0,508598.0681565349,76457.0802,2938.9363,201.0711,0.1972020896,1.0006884543,0.004384288971597371
2024-11-08 16:00:00,1008111.8846344382,0.0,0.0,0.0,2611317.948203132,503711.16054054775,75973.6083,2908.7932,197.2063,0.1930274108,1.0006844831,-0.009659013476792265
2024-11-08 17:00:00,1008730.5734706509,0.0,172.6481418852323,0.0,0.0,504103.00859411363,76437.0622,2921.3479,199.2366,0.1932960094,1.0005202868,0.000613522244271493
2024-11-08 18:00:00,1015773.2928465311,0.0,171.5067047151859,0.0,0.0,507480.46879966336,76875.5622,2961.3224,199.7869,0.1965651922,1.0008003808,0.006957504900534734
2024-11-08 19:00:00,1014670.7332576904,0.0,0.0,2539.1042167754636,0.0,506756.03522398305,77024.8178,2953.8793,199.8088,0.1972740337,1.0011432156,-0.0010860281623469446
2024-11-08 20:00:00,1011581.2576642223,0.0,172.10676425874175,0.0,2572418.3294438766,0.0,76708.8467,2938.819,198.6651,0.1966206752,1.0007771576,-0.003049450908805386
2024-11-08 21:00:00,1025099.3470855555,6.697959902994946,0.0,2576.697318648392,0.0,0.0,76523.252,2943.3805,198.9173,0.2015705017,1.0004768695,0.013274823655147127
2024-11-08 22:00:00,1024517.2046533123,6.703626937416988,0.0,0.0,2507421.866490136,0.0,76415.1417,2960.6471,198.9724,0.2042969351,1.0006367159,-0.0005680501042043323
2024-11-08 23:00:00,1019694.360247053,6.660067480481643,0.0,2550.049366365503,0.0,0.0,76552.855,2963.4194,199.9362,0.2020053291,1.0006067072,-0.004718546198761632
2024-11-09 00:00:00,1018740.453614634,6.660395479916611,170.61596492947547,0.0,0.0,0.0,76477.4747,2985.4781,199.759,0.2018969683,1.0006303789,-0.0009359207324789033
2024-11-09 01:00:00,1018330.8390657417,0.0,170.40474898377582,0.0,2563286.361355011,0.0,76351.9693,2987.9767,199.4564,0.1986377438,1.0006120688,-0.0004021602541695249
2024-11-09 02:00:00,1018567.8854414034,0.0,171.01515172866803,0.0,2554169.7875690428,0.0,76465.3394,2978.0048,199.6553,0.1993931434,1.0006010482,0.0002327522462258612
2024-11-09 03:00:00,1016979.2691467744,0.0,171.35414372366083,2554.2924268502406,0.0,0.0,76385.5713,2967.4779,199.0726,0.1994760052,1.0005251545,-0.0015608742971940375
2024-11-09 04:00:00,1019749.1847801325,0.0,0.0,2552.958592293207,2544087.900458841,0.0,76414.2271,2974.0057,199.7191,0.2004154779,1.00052659,0.0027199672452372396
2024-11-09 05:00:00,1027858.8023043872,6.71020450858496,0.0,0.0,0.0,513706.39724960824,76589.2307,3040.9991,201.0096,0.2023081108,1.0004341077,0.007921105971255676
2024-11-09 06:00:00,1027682.9202428423,6.7123510473415,0.0,0.0,0.0,513542.1719033274,76551.6369,3038.312,200.9606,0.2049888263,1.0005827919,-0.00017112964436078923
2024-11-09 07:00:00,1027758.5116293704,6.71168492813691,0.0,2565.3776150394665,0.0,0.0,76564.8658,3032.0394,200.3133,0.2091090592,1.0005570771,7.355245971988254e-05
2024-11-09 08:00:00,1030652.4174427511,6.730211644509655,170.25494115513922,0.0,0.0,0.0,76569.0941,3026.7915,201.4303,0.2093866474,1.0004421237,0.002811788141178779
2024-11-09 09:00:00,1034258.1841588186,0.0,169.7031101274173,2562.6825434663165,0.0,0.0,76587.1191,3047.2576,201.7921,0.2108214515,1.0004596324,0.0034924227501534413
2024-11-09 10:00:00,1038038.2632997488,0.0,0.0,0.0,2486716.7858938226,518777.09495115984,76498.9583,3050.7995,203.0326,0.2087166237,1.0004665524,0.003648207126078492
2024-11-09 11:00:00,1034891.1236659542,6.762279031299685,169.4733017514238,0.0,0.0,0.0,76519.4041,3053.2571,202.2272,0.207444828,1.0004963457,-0.0030364199297813195
2024-11-09 12:00:00,1030247.191791679,0.0,0.0,0.0,2516246.520067198,514871.9101847017,76328.6143,3033.4678,200.0941,0.2047190495,1.0004888317,-0.004497461179532057
2024-11-09 13:00:00,1033161.2191678612,0.0,0.0,2587.7369405245527,0.0,516416.6701684106,76448.4268,3047.2608,199.6264,0.2059122013,1.0003174557,0.002824481375546337
2024-11-09 14:00:00,1029710.0146950046,0.0,169.24895756756138,0.0,0.0,514689.7507108751,76386.0834,3041.9981,198.292,0.2046842046,1.0003210801,-0.0033460233834668634
2024-11-09 15:00:00,1029689.616161974,6.7437192762559235,0.0,0.0,2505589.5349961547,0.0,76344.3416,3041.9097,198.4525,0.2054785115,1.0003105166,-1.9810174504757458e-05
2024-11-09 16:00:00,1027538.1459507223,0.0,0.0,0.0,2503264.7181375953,513592.3057000514,76114.0711,3029.3874,196.8453,0.2052396094,1.0003441782,-0.002091621584389893
2024-11-09 17:00:00,1031924.4361228447,6.765874785570775,0.0,0.0,0.0,515744.04961236194,76259.4985,3037.1459,198.0638,0.206975662,1.0004230169,0.00425965185539476
2024-11-09 18:00:00,1032786.7137531668,0.0,0.0,0.0,2459879.062980109,516173.3965003883,76386.7058,3050.505,198.8438,0.209926319,1.0004261366,0.0008352526022870951
2024-11-09 19:00:00,1027797.2248794409,0.0,0.0,2597.4375945596726,2471898.1872908864,0.0,76236.0652,3071.3736,197.8483,0.2078963507,1.000433862,-0.004842800656260787
2024-11-09 20:00:00,1033218.8283072319,6.769020091827094,0.0,0.0,2467509.5320893824,0.0,76319.6751,3087.2136,198.5382,0.2093647086,1.0003930141,0.005261109853955561
2024-11-09 21:00:00,1045376.8140756893,0.0,0.0,2635.0600679869885,2443874.848052357,0.0,76470.9643,3078.153,198.3592,0.2138769125,1.0003703559,0.011698402685535297
2024-11-09 22:00:00,1050421.8198866309,0.0,167.50982551124054,0.0,2453300.9383852845,0.0,76554.3671,3135.4036,200.0823,0.2140833608,1.0003575994,0.004814408668691186
2024-11-09 23:00:00,1061217.1602550799,0.0,0.0,2652.9460681062137,0.0,530365.9182555089,76715.8795,3128.2964,200.0073,0.2189689686,1.0004575367,0.010224697042628458
2024-11-10 00:00:00,1062776.9692814588,0.0,0.0,2649.2093810204483,0.0,531115.0514754509,76926.8347,3123.1424,200.5838,0.2267086061,1.0005148285,0.0014687510526450393
2024-11-10 01:00:00,1061634.7135754225,6.917141381294717,0.0,0.0,2364897.2457241863,0.0,76739.4112,3120.1737,200.1518,0.2244568375,1.0005189759,-0.0010753620170039727
2024-11-10 02:00:00,1062875.9375831978,6.895539115678358,0.0,0.0,2372329.2515124083,0.0,77069.8215,3129.1083,202.5981,0.2240152662,1.0004607426,0.0011684800434617077
2024-11-10 03:00:00,1075022.7546247598,6.958243710083163,0.0,0.0,0.0,537205.6582459613,77248.139,3137.0832,201.5639,0.2286171661,1.0005690913,0.011363445605067045
2024-11-10 04:00:00,1088037.9731704765,0.0,170.96632058568449,2654.3623048098793,0.0,0.0,79131.1747,3182.0243,204.9528,0.2321105313,1.0004063924,0.012034221187390505
2024-11-10 05:00:00,1093668.4292535482,6.910648703200967,171.8030937472438,0.0,0.0,0.0,79129.2161,3182.9125,207.0168,0.2268445811,1.000519354,0.005161527304556595
2024-11-10 06:00:00,1091791.730070042,6.916291251381504,0.0,0.0,2405273.5973949153,0.0,78928.9874,3180.043,205.7962,0.2269579085,1.000437847,-0.0017174411867387515
2024-11-10 07:00:00,1090693.727141439,0.0,0.0,2659.140300973014,0.0,545204.8162895269,78850.6494,3186.6038,205.0839,0.2267266689,1.0002605393,-0.0010061950402577204
2024-11-10 08:00:00,1091284.5836727829,0.0,171.3770098840033,0.0,2380070.8728179727,0.0,79149.2764,3183.871,205.301,0.2292546403,1.0002854055,0.0005415787525085183
2024-11-10 09:00:00,1103565.1245495481,0.0,0.0,2686.6813824078354,2357607.936662452,0.0,79397.4875,3189.0232,205.377,0.2340433936,1.0003696242,0.01119044186402859
2024-11-10 10:00:00,1117345.4946952192,7.019476129695801,0.0,0.0,0.0,558419.4310385301,79588.9518,3202.2943,205.4755,0.2397762094,1.0004536309,0.012409816836364112
2024-11-10 11:00:00,1119709.7270989718,0.0,0.0,0.0,2308811.965145728,559620.0530750742,79928.4703,3222.3139,206.8229,0.2424861236,1.0004195891,0.0021137013167572705
2024-11-10 12:00:00,1128328.8349657613,0.0,176.48977778588107,2745.328304372465,0.0,0.0,79676.4034,3196.5841,205.4998,0.24621743,1.0004271353,0.007668151468765737
2024-11-10 13:00:00,1133052.2316964106,7.101696228178136,0.0,0.0,2288321.891391117,0.0,79773.3524,3203.8627,206.7524,0.2475727379,1.0005747694,0.004177450381376791
2024-11-10 14:00:00,1115259.3888008567,0.0,174.41031338119967,0.0,2319009.807930249,0.0,79559.7137,3197.2289,206.6555,0.240460257,1.0005909946,-0.015828067780727553
2024-11-10 15:00:00,1133345.2814624843,0.0,176.44929901103976,0.0,0.0,566324.1476736269,79738.7703,3211.5324,212.3283,0.2471834777,1.0006153597,0.016086671812902468
2024-11-10 16:00:00,1133835.2013737704,7.102651544562634,0.0,0.0,0.0,566592.6776339314,79817.7409,3214.4434,211.1318,0.2637916278,1.0005734685,0.0004321843122951431
2024-11-10 17:00:00,1138308.323823429,0.0,177.08585304919276,0.0,2090361.2909511314,0.0,80414.6654,3214.0013,213.0862,0.2722754982,1.0009853618,0.003937364148780528
2024-11-10 18:00:00,1149163.1645230362,0.0,178.40371012793568,0.0,2075033.1504990612,0.0,80593.7862,3220.6818,212.2833,0.2769023628,1.000893102,0.009490760635500773
2024-11-10 19:00:00,1126559.9291584718,0.0,177.9276302438314,2701.2755124680593,0.0,0.0,79782.8335,3165.7813,208.5237,0.2707295542,1.0006922938,-0.01986531555627442
2024-11-10 20:00:00,1102080.9531432758,6.976522284152971,0.0,0.0,0.0,550765.454870958,78984.9805,3118.6855,202.5638,0.258283444,1.0004993445,-0.02196851067037076
2024-11-10 21:00:00,1108772.204370519,6.93571666877714,0.0,0.0,0.0,554025.0071900082,79932.0573,3171.2533,207.4831,0.2707763366,1.0006517666,0.006053112695618592
2024-11-10 22:00:00,1113679.6960683553,0.0,174.81815661611986,0.0,0.0,556519.9390028731,80645.7704,3185.2518,210.4847,0.2773331027,1.0005748384,0.0044162932597369845
2024-11-10 23:00:00,1113870.3767560157,6.926481665293996,174.8069173773299,0.0,0.0,0.0,80406.6502,3186.002,210.0812,0.2774844848,1.0006818105,0.00017120215653278824
2024-11-11 00:00:00,1116750.2563434825,6.927639331832491,174.77771055845602,0.0,0.0,0.0,80601.0679,3194.7731,210.6371,0.2901526981,1.0006502162,0.002582134447109968
2024-11-11 01:00:00,1122482.1066829269,6.906508723758703,0.0,0.0,0.0,560876.489400381,81262.6286,3201.346,210.5622,0.2930171487,1.0006499897,0.005119489118683123
2024-11-11 02:00:00,1124068.4332581651,0.0,175.37594448131668,0.0,0.0,561639.7761156928,81488.0661,3204.7395,211.5715,0.29456224,1.0007023016,0.0014122333868595565
2024-11-11 03:00:00,1122905.705753706,0.0,0.0,2671.4338733755485,0.0,561016.1086806416,81680.9778,3197.8656,210.1691,0.2934918877,1.0007784878,-0.0010349274502565054
2024-11-11 04:00:00,1117249.7378896521,0.0,0.0,0.0,1885696.127731827,558209.1902098403,81514.872,3182.8393,208.059,0.2962433134,1.0007446648,-0.005049631621282746
2024-11-11 05:00:00,1082582.147239807,6.701317497526378,172.82838609211544,0.0,0.0,0.0,80773.829,3131.957,206.1536,0.2778454793,1.0007896907,-0.031521009617334984
2024-11-11 06:00:00,1085223.7328657054,0.0,0.0,2618.4773131364614,1943289.653942928,0.0,80961.8459,3139.9512,207.2242,0.2792233599,1.0006794019,0.0024371065302599064
2024-11-11 07:00:00,1093433.9640626658,0.0,173.95888176051895,2625.267678380523,0.0,0.0,81192.122,3142.7943,208.2519,0.2820635037,1.0008036044,0.007536998652522354
2024-11-11 08:00:00,1097278.1035954938,6.745431765092084,0.0,2624.370331312723,0.0,0.0,81334.905,3152.7649,209.0555,0.2815919747,1.000755919,0.003509492219556418
