timestamp,portfolio_total_value,btc_holding,eth_holding,sol_holding,doge_holding,usdt_holding,btc_price,eth_price,sol_price,doge_price,usdt_price
2025-02-21 00:00:00,999796.7119344405,0.0,0.0,0.0,0.0,1000000.0,98284.4827,2737.3206,174.6249,0.2543701502,1.0002033294
2025-02-21 01:00:00,1000187.6436,0.0,0.0,0.0,1968441.2296986564,500000.0,98359.7411,2743.0331,174.4855,0.2540557545,1.0001876436
2025-02-21 02:00:00,998095.5699412382,0.0,0.0,0.0,1972713.6615433733,498919.4582958864,98169.9476,2738.5563,173.5499,0.252975277,1.0002572092
2025-02-21 03:00:00,997564.5893371665,5.0795783573466595,181.67431009248025,0.0,0.0,0.0,98193.6412,2745.4751,173.4785,0.2527171584,1.0002135418
2025-02-21 04:00:00,999147.3571879028,0.0,181.49561889650278,0.0,1966659.3607246343,0.0,98252.6086,2752.5385,174.2062,0.2540214582,1.0001948036
2025-02-21 05:00:00,1000527.550942309,5.084760537401919,0.0,0.0,1967326.9426635222,0.0,98384.9233,2757.2761,175.2758,0.2542860389,1.0001989232
2025-02-21 06:00:00,1000754.0182640038,0.0,181.14448650056863,0.0,1968208.5211916242,0.0,98451.27,2762.3088,176.1762,0.2542296732,1.0002004475
2025-02-21 07:00:00,998891.4999790429,0.0,181.13848345832756,0.0,0.0,499340.81241924176,98228.1083,2757.2592,176.0212,0.2537481129,1.0002101522
2025-02-21 08:00:00,998061.4886280866,5.0784499549941025,181.29689494392053,0.0,0.0,0.0,98264.3816,2752.5609,176.5553,0.2549647985,1.0002522709
2025-02-21 09:00:00,1004324.9065513229,0.0,180.39247071157092,2825.790406988482,0.0,0.0,98385.2932,2783.7218,177.7069,0.2562431931,1.0001881652
2025-02-21 10:00:00,1013161.5651832105,0.0,180.7586121549489,0.0,1971047.1296036895,0.0,98654.9496,2802.5264,179.6336,0.2570109943,1.0001689987
2025-02-21 11:00:00,1008472.0539682007,0.0,180.7171927773124,0.0,1971498.9862298672,0.0,98667.3762,2790.194,177.3407,0.2557627625,1.0001233388
2025-02-21 12:00:00,1015920.5531852716,0.0,180.92034917673763,0.0,1969287.6628887092,0.0,98946.9851,2807.6459,178.3231,0.2579411257,1.0001712956
2025-02-21 13:00:00,1028140.6962062777,5.172288365097872,0.0,0.0,0.0,513943.84807154426,99389.3441,2838.1149,180.1912,0.2613472715,1.0002461359
2025-02-21 14:00:00,1025200.7414373136,5.186671566539781,182.55788871158666,0.0,0.0,0.0,98830.3123,2807.8785,177.8624,0.2586788941,1.0001518044
2025-02-21 15:00:00,1006323.9702528222,0.0,184.67635157605613,0.0,0.0,503053.3018187971,98123.4034,2724.561,173.3429,0.2528694443,1.0002160473
2025-02-21 16:00:00,1008680.8042547128,0.0,0.0,0.0,1995578.9874036238,504283.9979117616,98228.0373,2737.6068,174.8709,0.2527288598,1.0001118501
2025-02-21 17:00:00,996731.6005811188,0.0,0.0,2899.6671920088406,2019796.0800736502,0.0,96962.5745,2673.0348,171.87,0.2467406513,1.0001133163
2025-02-21 18:00:00,996792.9329963394,5.163340989769029,186.0330052281728,0.0,0.0,0.0,96525.964,2679.0755,171.7734,0.2469096982,0.9998874725
2025-02-21 19:00:00,983027.9623736555,0.0,186.20555773374082,0.0,2043781.2009564145,0.0,95281.2253,2639.6311,168.533,0.2404924661,0.9997764688
2025-02-21 20:00:00,978068.9054136896,0.0,185.82872431026482,0.0,2047934.111250882,0.0,94980.8384,2631.6408,169.3709,0.2387940364,0.9993253496
2025-02-21 21:00:00,976702.4509591735,0.0,184.90690366076765,0.0,0.0,488714.3862565991,95338.1244,2641.0654,168.2253,0.2372716164,0.9992569059
2025-02-21 22:00:00,977248.2518108175,0.0,0.0,2892.821266724422,0.0,488881.24522312207,95804.7401,2643.4432,168.9092,0.2397710991,0.9994740659
2025-02-21 23:00:00,977679.0740458891,5.083931848796765,0.0,0.0,2037644.3224647162,0.0,96153.8336,2661.7986,169.0532,0.239904252,0.9995032263
2025-02-22 00:00:00,981009.7025928438,5.099048232884116,183.05953283311808,0.0,0.0,0.0,96195.3739,2679.4827,170.9705,0.2414351573,0.9999121795
2025-02-22 01:00:00,982207.4184599773,0.0,182.9449879635656,0.0,2016097.545895322,0.0,96252.5159,2684.4338,172.0758,0.243591244,0.9999957485
2025-02-22 02:00:00,979409.5817141859,0.0,182.48953494321526,0.0,0.0,489686.80240828113,96366.4915,2683.4678,171.1739,0.2422911522,1.0000367346
2025-02-22 03:00:00,978020.3625137212,0.0,182.74856613821066,0.0,0.0,488993.6937097917,96313.1261,2675.8633,170.4966,0.2422351933,1.0000337173
2025-02-22 04:00:00,979144.8426293016,5.077821903857418,0.0,2850.506065029964,0.0,0.0,96413.8622,2682.0527,171.7493,0.2432333823,1.0000201714
2025-02-22 05:00:00,980920.6007376548,0.0,0.0,2848.7242744245023,2005787.045705983,0.0,96528.3032,2691.3659,172.1684,0.2445226184,1.0000213234
2025-02-22 06:00:00,977683.6139403558,0.0,182.04513229753667,0.0,2001159.0426436898,0.0,96421.0087,2685.2781,171.2034,0.2442793384,0.9999443706
2025-02-22 07:00:00,977861.0148705874,0.0,182.08219220106494,2844.608801593752,0.0,0.0,96315.3499,2685.2187,171.8797,0.2443733911,0.9999629514
2025-02-22 08:00:00,977933.4487505022,0.0,181.66902569184796,0.0,2006204.7732600486,0.0,96229.1451,2691.525,171.5015,0.2437272261,0.9999082997
2025-02-22 09:00:00,983710.2949547397,0.0,0.0,2836.0213172318845,0.0,491912.6863567192,96504.0417,2715.2838,173.4314,0.2444552715,0.9998830303
2025-02-22 10:00:00,983326.7320417548,0.0,0.0,2837.295856274962,2015855.807398065,0.0,96511.0159,2733.5233,173.2859,0.2438980825,0.9999421428
2025-02-22 11:00:00,985403.0130076697,0.0,180.2365984983359,2837.120889678744,0.0,0.0,96593.5535,2733.6374,173.6625,0.2443979969,0.9999003425
2025-02-22 12:00:00,987427.7247348544,0.0,180.20333182021798,0.0,0.0,493746.0031091218,96847.0934,2739.7599,173.9872,0.2448189011,0.9999349043
2025-02-22 13:00:00,984522.6440448111,5.096738600410841,0.0,0.0,2019036.2550701017,0.0,96583.5921,2723.5587,172.8868,0.2438100459,0.9999641289
2025-02-22 14:00:00,985204.8632812672,0.0,179.91394912442627,0.0,2017229.1710247088,0.0,96563.9372,2737.9891,173.6778,0.2441975551,1.0000509523
2025-02-22 15:00:00,995816.4171735974,0.0,0.0,2855.9837499371833,2023629.7104919823,0.0,96624.3393,2776.233,174.3386,0.2460470935,1.0000255183
2025-02-22 16:00:00,991049.6269374678,0.0,0.0,2866.338226411067,2016345.7812046704,0.0,96537.993,2775.4877,172.8773,0.2457538871,1.0000512879
2025-02-22 17:00:00,996474.0752258714,0.0,0.0,0.0,2010551.675581695,498252.32344614144,96657.268,2785.8051,173.3226,0.2478111076,0.9999693211
2025-02-22 18:00:00,994236.237211932,0.0,179.89626924657657,2873.153085946198,0.0,0.0,96480.4949,2763.3598,173.0218,0.2466834899,1.0000281179
2025-02-22 19:00:00,994747.1105305725,0.0,179.50482087208766,0.0,0.0,497361.2167282216,96662.911,2770.8089,172.7332,0.2474487782,1.000024808
2025-02-22 20:00:00,994901.8423543363,0.0,0.0,2882.4684080840393,2015225.010645613,0.0,96609.79,2771.6648,172.5781,0.2468463415,1.0000270069
2025-02-22 21:00:00,997213.5750682878,5.156193318288042,0.0,2879.9893000216252,0.0,0.0,96700.5612,2767.3847,173.128,0.2472069282,1.0001508919
2025-02-22 22:00:00,995986.6593945959,0.0,179.85651869512492,0.0,2014379.9584016956,0.0,96668.4368,2768.8367,172.7595,0.2472191642,1.0001099801
2025-02-22 23:00:00,994790.0369271846,5.1496810524753975,0.0,0.0,2013496.4425881284,0.0,96587.5388,2764.2966,172.1854,0.2470304928,1.0001020057
2025-02-23 00:00:00,994210.5615811896,0.0,0.0,2889.8210364098168,0.0,497009.6175722276,96686.6643,2772.8003,172.0194,0.2464891757,1.0001924776
2025-02-23 01:00:00,991980.2411149791,0.0,179.30909692120494,0.0,2019569.7279359633,0.0,96497.6032,2766.118,171.2489,0.2455919762,1.0001850062
