UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1721865600,267,cadli,DOGE-USD,0.128047068244693,0.128753577334229,0.127351361671548,0.127394323010919,1721865600,1721869140,0.128034188542317,0.128753577334229,1721866980,0.127351361671548,1721869080,0.127394323010919,60,245309102.624668,31405102.4451507,161657134.808673,20696182.9642608,12622809.8464938,1615883.97129004,12496327.1308992,1599566.69671213
HOUR,1721869200,267,cadli,DOGE-USD,0.127394323010919,0.127394323010919,0.122428506519893,0.124491080822002,1721869200,1721872740,0.127365693561981,0.127365693561981,1721869200,0.122428506519893,1721870700,0.124491080822002,60,1003495923.68066,124425783.940521,715687575.184984,88732324.2312428,71359198.1025595,8852916.43604738,68605802.1143596,8510718.91863375
HOUR,1721872800,267,cadli,DOGE-USD,0.124491080822002,0.124491080822002,0.122227331900137,0.123270985260389,1721872800,1721876340,0.124296343660321,0.124296343660321,1721872800,0.122227331900137,1721875500,0.123270985260389,60,425707505.967334,52425915.8157964,274828373.741991,33849748.8066721,24017820.7264779,2954829.38494707,23705162.6766296,2916145.04261132
HOUR,1721876400,267,cadli,DOGE-USD,0.123270985260389,0.123270985260389,0.122402019897343,0.122908492861677,1721876400,1721879940,0.12315133305281,0.12315133305281,1721876400,0.122402019897343,1721877360,0.122908492861677,60,219037826.915795,26893440.8153032,131427294.293743,16141086.936676,9684177.71014621,1188055.79430105,9548803.51894204,1171333.26950716
HOUR,1721880000,267,cadli,DOGE-USD,0.122908492861677,0.124280427049062,0.122437181232262,0.124231889370574,1721880000,1721883540,0.122878608803251,0.124280427049062,1721883120,0.122437181232262,1721880480,0.124231889370574,60,233714204.002913,28841411.4199938,149676225.930178,18472698.5442136,16344788.5528457,2013561.1037707,16151991.2714465,1989703.18533318
HOUR,1721883600,267,cadli,DOGE-USD,0.124231889370574,0.124522987898176,0.12330628801183,0.123557333760521,1721883600,1721887140,0.124201978442508,0.124522987898176,1721884020,0.12330628801183,1721886720,0.123557333760521,60,184170862.333635,22835749.956339,113602037.42667,14093510.5843782,10664066.8336879,1320309.57063624,10597308.3613816,1311959.43550897
HOUR,1721887200,267,cadli,DOGE-USD,0.123557333760521,0.124488688467535,0.123396847140392,0.124268631945257,1721887200,1721890740,0.123562487465594,0.124488688467535,1721890380,0.123396847140392,1721887320,0.124268631945257,60,157508231.844395,19527080.3402373,86408473.5207672,10718679.878842,4176640.68705943,517005.383355899,4104398.29584399,507989.156101718
HOUR,1721890800,267,cadli,DOGE-USD,0.124268631945257,0.124537977697091,0.123734359849177,0.123734359849177,1721890800,1721894340,0.124289340008047,0.124537977697091,1721890860,0.123734359849177,1721894340,0.123734359849177,60,144892303.327761,17991677.9290338,79877869.2815722,9922408.18754927,5531157.62949191,685723.924253572,5491885.53440062,680798.340114053
HOUR,1721894400,267,cadli,DOGE-USD,0.123734359849177,0.124526589011161,0.123335219240085,0.124461395027571,1721894400,1721897940,0.123680055756313,0.124526589011161,1721897760,0.123335219240085,1721894640,0.124461395027571,60,200065436.806751,24806399.7311471,112162091.818913,13910658.6673972,7644084.32320229,946160.947937023,7585323.45157444,938792.434695008
HOUR,1721898000,267,cadli,DOGE-USD,0.124461395027571,0.125269396536052,0.124312198465283,0.125269396536052,1721898000,1721901540,0.124475291392549,0.125269396536052,1721901540,0.124312198465283,1721898240,0.125269396536052,60,191741764.92848,23957556.87744,115948829.161567,14490694.0561558,6344353.55450132,791884.752926183,6302362.72045204,786565.62169138
