timestamp,transaction_count,total_value_transferred_eth,unique_active_wallets,avg_gas_price_gwei,total_gas_used
2024-04-27 20:00:00,50848,57953.1681,26958,7.2912,4543937159
2024-04-27 21:00:00,50741,28245.4473,27473,6.6298,4571977917
2024-04-27 22:00:00,47594,25303.6554,25191,6.453,4523650752
2024-04-27 23:00:00,43602,13635.782,21500,6.9654,4528422524
2024-04-28 00:00:00,42357,19051.9461,21075,6.7344,4567082310
2024-04-28 01:00:00,42950,15309.5332,21671,6.8131,4511342318
2024-04-28 02:00:00,42462,31704.0143,21126,7.6282,4533841130
2024-04-28 03:00:00,39768,33378.1008,19237,7.5348,4572300717
2024-04-28 04:00:00,38944,38923.5207,19368,7.5758,4567604085
2024-04-28 05:00:00,41814,19286.2661,21138,6.6058,4519149153
2024-04-28 06:00:00,50745,19755.2917,24324,7.2326,4586928036
2024-04-28 07:00:00,54449,25009.5333,26303,7.5441,4543892141
2024-04-28 08:00:00,52036,44823.6276,25229,8.119,4523253003
2024-04-28 09:00:00,57487,34885.0768,28785,9.6121,4498379017
2024-04-28 10:00:00,47047,36811.4837,20980,13.9017,4587262039
2024-04-28 11:00:00,53330,34987.2609,25373,11.8486,4498576277
2024-04-28 12:00:00,52043,30007.8012,25338,11.3304,4523579505
2024-04-28 13:00:00,49539,33003.8741,23251,11.048,4511736226
2024-04-28 14:00:00,48588,44329.1256,22468,10.6999,4466936212
2024-04-28 15:00:00,48861,32856.2797,22151,13.5083,4598060964
2024-04-28 16:00:00,48381,66647.8184,21846,12.0575,4498646225
2024-04-28 17:00:00,50419,77623.2296,24804,10.0453,4460823526
2024-04-28 18:00:00,47664,35102.921,22055,10.855,4532375781
2024-04-28 19:00:00,46711,34259.8178,21697,9.8378,4468946360
2024-04-28 20:00:00,50994,30541.5737,25280,8.9784,4507897261
2024-04-28 21:00:00,45033,16128.7874,21087,8.0201,4545264706
2024-04-28 22:00:00,46891,26036.2927,22777,8.7446,4520527329
2024-04-28 23:00:00,42426,25517.06,20868,6.4761,4551089574
2024-04-29 00:00:00,44407,26007.8236,24484,6.2365,4522307822
2024-04-29 01:00:00,45693,31361.3888,24879,6.3266,4547216706
2024-04-29 02:00:00,47347,34422.3647,23966,6.4708,4574694064
2024-04-29 03:00:00,47160,56381.3287,23528,6.4912,4574430702
2024-04-29 04:00:00,47954,41199.5869,26074,7.7527,4546724239
2024-04-29 05:00:00,49625,49275.554,26085,9.0387,4537883241
2024-04-29 06:00:00,49074,53077.8779,23843,10.9246,4593968580
2024-04-29 07:00:00,51524,66201.9551,26136,10.3273,4515467249
2024-04-29 08:00:00,51431,48050.1271,25997,10.9883,4494099581
2024-04-29 09:00:00,51215,34011.9523,25509,11.4275,4528982172
2024-04-29 10:00:00,52376,85103.8176,25147,11.1782,4528964828
2024-04-29 11:00:00,53088,72923.802,25649,13.0295,4559607297
2024-04-29 12:00:00,54122,42683.0628,25989,14.2166,4499835532
2024-04-29 13:00:00,53380,72260.6641,26018,15.6013,4403666904
2024-04-29 14:00:00,54096,51004.4187,25627,16.3219,4518558182
2024-04-29 15:00:00,55901,60552.6289,26537,13.0192,4513733958
2024-04-29 16:00:00,55384,57706.8592,26798,17.4353,4563488709
2024-04-29 17:00:00,52110,76693.1516,24172,15.1217,4496596647
2024-04-29 18:00:00,52055,37917.605,24450,15.0943,4520367553
2024-04-29 19:00:00,53483,33381.2104,24942,11.9117,4473065153
2024-04-29 20:00:00,53195,33194.4446,25778,11.4112,4482132064
2024-04-29 21:00:00,51177,36287.6553,25829,8.9268,4549788820
2024-04-29 22:00:00,49248,30739.8186,23632,9.4532,4531655241
2024-04-29 23:00:00,49632,81358.6043,25654,7.843,4513693021
2024-04-30 00:00:00,48817,26250.3752,24649,7.6437,4553078521
2024-04-30 01:00:00,50579,31113.6004,25919,8.3509,4565805403
2024-04-30 02:00:00,48965,60527.9857,24496,9.4486,4510193773
2024-04-30 03:00:00,51025,44693.2906,27977,8.1399,4543632650
2024-04-30 04:00:00,51165,49444.2237,27428,8.8206,4581703449
2024-04-30 05:00:00,48940,44463.2852,25498,9.7976,4519189349
2024-04-30 06:00:00,51607,29010.0685,26745,9.2571,4561459797
2024-04-30 07:00:00,52940,27306.796,26188,10.0357,4534399653
2024-04-30 08:00:00,53506,54781.3822,25086,11.9169,4595342087
2024-04-30 09:00:00,52602,76744.4628,24619,12.441,4502342314
2024-04-30 10:00:00,55123,58605.2829,25217,13.646,4431092747
2024-04-30 11:00:00,62239,54421.4814,29795,69.3664,4735043262
2024-04-30 12:00:00,55155,61259.255,28070,46.2593,4395634459
2024-04-30 13:00:00,54271,67771.4927,26487,24.4594,4521098426
2024-04-30 14:00:00,53051,69217.9632,25819,23.8671,4517424034
2024-04-30 15:00:00,53998,62412.6322,26679,19.1194,4474294092
2024-04-30 16:00:00,53020,67147.2728,25373,19.0205,4554063272
2024-04-30 17:00:00,52987,50421.6478,25333,16.7029,4503517489
2024-04-30 18:00:00,55167,40142.782,26764,13.7,4548077986
2024-04-30 19:00:00,53118,59201.1257,23848,18.0115,4540739847
2024-04-30 20:00:00,52073,55711.4069,25209,15.745,4408333601
2024-04-30 21:00:00,52065,38295.9167,26247,10.0657,4523412722
2024-04-30 22:00:00,49336,107968.041,23588,10.1695,4489251963
2024-04-30 23:00:00,50717,37379.4012,26841,7.4265,4549136951
2024-05-01 00:00:00,50831,53248.2181,25482,8.219,4542529445
2024-05-01 01:00:00,49831,75066.1618,26422,8.1389,4578797065
2024-05-01 02:00:00,48229,29038.2851,25233,9.2955,4518099410
2024-05-01 03:00:00,48785,27267.6164,27274,8.1441,4530654967
2024-05-01 04:00:00,47804,35669.8495,26537,7.19,4541463899
2024-05-01 05:00:00,46818,23924.5542,25218,7.4799,4527735659
2024-05-01 06:00:00,49805,23264.6681,26463,7.6935,4553312046
2024-05-01 07:00:00,49596,83393.7018,22182,22.0712,4633450219
2024-05-01 08:00:00,49251,74381.28,22358,20.4277,4511887791
2024-05-01 09:00:00,49242,92524.2244,22534,13.9404,4459155419
2024-05-01 10:00:00,51996,78437.2494,25164,10.4457,4471107606
2024-05-01 11:00:00,53536,42099.5731,25225,12.3152,4539091949
2024-05-01 12:00:00,52727,39944.5413,24125,12.6333,4562878893
2024-05-01 13:00:00,53057,36216.3404,24037,14.6052,4513804688
2024-05-01 14:00:00,54147,527409.1332,24823,12.8747,4527129514
2024-05-01 15:00:00,53522,57303.3734,24355,11.9985,4532627922
2024-05-01 16:00:00,53155,53929.4745,24113,12.3405,4565432628
2024-05-01 17:00:00,51266,49975.5891,23570,16.3128,4523273691
2024-05-01 18:00:00,50922,50048.8114,22378,17.8667,4651928830
2024-05-01 19:00:00,49386,63876.5884,21980,17.1872,4459492760
2024-05-01 20:00:00,49795,48053.4086,23363,11.1752,4482941386
2024-05-01 21:00:00,49734,25479.7079,24330,8.9738,4523667014
2024-05-01 22:00:00,46768,31426.82,23251,7.2566,4552558786
2024-05-01 23:00:00,46423,14816.6038,24793,6.2214,4568799357
2024-05-02 00:00:00,46619,19784.0181,24704,6.8238,4512793203
2024-05-02 01:00:00,47028,27487.6252,24418,8.8225,4500709266
2024-05-02 02:00:00,47036,59520.5448,25627,7.0086,4550477735
2024-05-02 03:00:00,47376,45184.8925,25480,7.4488,4550407046
2024-05-02 04:00:00,48413,35736.5768,25702,6.5779,4533835221
2024-05-02 05:00:00,50972,32434.8529,27529,6.8918,4555293384
2024-05-02 06:00:00,47964,65496.0436,24951,8.8064,4547584287
2024-05-02 07:00:00,50906,28013.7418,26260,8.4392,4488822637
2024-05-02 08:00:00,52503,26051.2966,26254,9.2576,4571088206
2024-05-02 09:00:00,53981,56887.5033,25752,9.9772,4508673538
2024-05-02 10:00:00,54310,27334.4887,26577,8.3414,4529379919
2024-05-02 11:00:00,53882,47097.0784,25336,9.4634,4553740353
2024-05-02 12:00:00,54955,76051.5968,25769,16.6825,4572829922
2024-05-02 13:00:00,56526,71624.0459,27005,12.6855,4476161035
2024-05-02 14:00:00,57637,35071.625,27392,15.9579,4563501713
2024-05-02 15:00:00,55362,50920.2475,26137,18.6429,4509581176
2024-05-02 16:00:00,53180,51289.5341,23256,18.1134,4517861950
2024-05-02 17:00:00,52134,53682.5817,23420,15.6689,4438483083
2024-05-02 18:00:00,53026,75154.1653,26192,9.8306,4476999187
2024-05-02 19:00:00,50307,29556.3075,24195,9.1693,4500472494
2024-05-02 20:00:00,48590,37457.892,22515,9.36,4479137953
2024-05-02 21:00:00,49080,35452.2497,23889,7.942,4532302034
2024-05-02 22:00:00,45856,42678.5021,22490,7.016,4497202724
2024-05-02 23:00:00,46053,21419.4094,23102,6.9612,4531160211
2024-05-03 00:00:00,46017,27885.5334,23328,7.0098,4565182187
2024-05-03 01:00:00,46611,25411.3701,23444,7.8325,4583826612
2024-05-03 02:00:00,47143,19368.838,23899,8.4911,4488606496
2024-05-03 03:00:00,47269,20605.9535,23463,7.3171,4526004779
2024-05-03 04:00:00,45231,30853.5115,22747,7.905,4527812187
2024-05-03 05:00:00,45480,47825.9173,22180,7.8272,4490235947
2024-05-03 06:00:00,49863,20219.7506,24674,7.8403,4576763312
2024-05-03 07:00:00,51401,43323.4391,24028,9.0576,4552527960
2024-05-03 08:00:00,52540,28407.6211,25473,8.1197,4523734896
2024-05-03 09:00:00,50827,30307.137,23692,16.0974,4498932240
2024-05-03 10:00:00,51325,32512.2116,24151,8.1944,4482224834
2024-05-03 11:00:00,51377,44378.098,24235,7.974,4540959255
2024-05-03 12:00:00,50405,48707.484,22323,13.0278,4588368764
2024-05-03 13:00:00,50762,75646.677,22412,16.1718,4495207489
2024-05-03 14:00:00,54383,87393.6716,24415,14.7303,4495719842
2024-05-03 15:00:00,53229,80748.3003,24111,16.4304,4485088846
2024-05-03 16:00:00,52338,81069.945,23544,12.9572,4501167226
2024-05-03 17:00:00,50891,38355.0282,23903,11.4186,4505139832
2024-05-03 18:00:00,53567,30457.4618,26378,7.3978,4521256456
2024-05-03 19:00:00,54016,23386.2158,26275,6.8359,4513290243
2024-05-03 20:00:00,50380,29149.5411,23495,9.2713,4603154567
2024-05-03 21:00:00,49367,28923.4974,23266,8.3393,4443050104
2024-05-03 22:00:00,46544,35978.1138,22797,6.7827,4511020980
2024-05-03 23:00:00,43642,30815.324,21139,7.1702,4510060417
2024-05-04 00:00:00,43618,16325.2924,21319,7.4165,4580392273
2024-05-04 01:00:00,43834,28111.1312,21627,7.7004,4570435270
2024-05-04 02:00:00,44474,22715.0347,22726,7.654,4606584208
2024-05-04 03:00:00,43978,18529.2341,23924,7.3644,4495309833
2024-05-04 04:00:00,45867,24511.0256,25799,6.9634,4452839125
2024-05-04 05:00:00,48248,22102.7539,26068,6.2974,4566009596
2024-05-04 06:00:00,46969,16860.5601,23102,8.2579,4524530746
2024-05-04 07:00:00,47557,23009.3506,23106,8.7416,4546814515
2024-05-04 08:00:00,47648,20736.3169,24481,7.2866,4539618708
2024-05-04 09:00:00,48080,33183.2736,24580,7.4236,4512694591
2024-05-04 10:00:00,45549,17285.927,22065,8.2095,4581770337
2024-05-04 11:00:00,47435,38355.3363,22910,9.1668,4497485139
2024-05-04 12:00:00,48911,22261.2069,23512,8.5491,4528058349
2024-05-04 13:00:00,50243,20957.5629,22520,11.0558,4546731428
2024-05-04 14:00:00,50816,35087.5375,24287,8.9696,4484630340
2024-05-04 15:00:00,49193,24642.4909,23675,8.6825,4475625871
2024-05-04 16:00:00,51286,21769.4738,23414,9.1189,4547738770
2024-05-04 17:00:00,51964,26632.5783,25442,8.0067,4505624512
2024-05-04 18:00:00,53385,17750.7295,26994,6.5063,4523774641
2024-05-04 19:00:00,55500,13049.0758,25413,10.9851,4542687742
2024-05-04 20:00:00,51552,15542.7355,25204,7.2891,4520283307
2024-05-04 21:00:00,48145,19571.3636,24929,6.5532,4539806486
2024-05-04 22:00:00,49164,16108.089,25897,5.7935,4512858357
2024-05-04 23:00:00,49657,10245.3386,28572,5.6695,4566457630
2024-05-05 00:00:00,44507,17093.7609,23380,6.1633,4581708621
2024-05-05 01:00:00,49709,20226.9657,28869,6.0497,4543473359
2024-05-05 02:00:00,45610,14224.8969,24082,6.2315,4524969442
2024-05-05 03:00:00,43624,10684.0072,23240,5.9723,4535215127
2024-05-05 04:00:00,43715,19011.7994,23756,6.0858,4500486300
2024-05-05 05:00:00,46079,36665.8406,24082,6.3716,4541921199
2024-05-05 06:00:00,44326,16330.1306,22107,6.9733,4511969991
2024-05-05 07:00:00,46802,17217.6996,23632,7.0177,4544664786
2024-05-05 08:00:00,48378,26955.5991,22770,7.8734,4553123152
2024-05-05 09:00:00,48157,50489.6205,22694,8.5311,4512377217
2024-05-05 10:00:00,47237,45425.9176,22478,7.943,4536511017
2024-05-05 11:00:00,47808,22026.3707,25002,7.3722,4522228923
2024-05-05 12:00:00,48379,17065.5636,24372,8.293,4517572264
2024-05-05 13:00:00,48957,20342.8123,23494,8.5394,4536707663
2024-05-05 14:00:00,51802,18742.8604,25200,8.2277,4561331356
2024-05-05 15:00:00,52052,44170.8908,22530,10.0432,4476894682
2024-05-05 16:00:00,50022,25345.3959,22224,10.4055,4489784717
2024-05-05 17:00:00,50795,20441.4188,24546,10.1229,4484532426
2024-05-05 18:00:00,48250,14313.7351,24341,12.0892,4510526748
2024-05-05 19:00:00,50197,13117.8478,26608,7.4356,4557501234
2024-05-05 20:00:00,47761,19037.838,23525,7.0463,4484636456
2024-05-05 21:00:00,46956,28023.2209,23898,6.4611,4513516185
2024-05-05 22:00:00,47702,11674.3558,24559,6.4872,4573380189
2024-05-05 23:00:00,47086,23420.7485,25612,6.1178,4561851291
2024-05-06 00:00:00,47975,13905.2962,25501,6.2572,4536811115
2024-05-06 01:00:00,45021,30847.7283,23346,6.7591,4507049444
2024-05-06 02:00:00,47429,15429.6268,24520,6.2451,4541918435
2024-05-06 03:00:00,49491,39105.6893,27082,6.3677,4542791612
2024-05-06 04:00:00,45567,21249.587,25779,5.6505,4569748295
2024-05-06 05:00:00,41485,22175.5962,21239,5.6862,4542168842
2024-05-06 06:00:00,45958,49198.8731,23309,5.9249,4545423963
2024-05-06 07:00:00,47504,50974.4377,23418,6.5469,4427105021
2024-05-06 08:00:00,50932,74163.3852,23912,9.9091,4599656648
2024-05-06 09:00:00,53070,43775.6944,27882,10.1909,4487589624
2024-05-06 10:00:00,51395,32516.3148,26407,9.4846,4523869870
2024-05-06 11:00:00,52768,37413.1065,28139,8.0102,4495217473
2024-05-06 12:00:00,50835,40959.3131,23863,10.0387,4573177829
2024-05-06 13:00:00,51506,40644.1031,24084,10.3813,4502009733
2024-05-06 14:00:00,51627,64874.2821,23403,12.8214,4547088818
2024-05-06 15:00:00,49961,43951.8728,23308,12.8879,4429715266
2024-05-06 16:00:00,52537,87530.2927,24298,9.7155,4477079204
2024-05-06 17:00:00,52668,40429.9467,23349,9.0312,4504579006
2024-05-06 18:00:00,54662,72045.1777,26502,8.1288,4530405928
2024-05-06 19:00:00,51015,24538.6585,23765,7.9122,4571645581
2024-05-06 20:00:00,49657,28367.0797,22708,9.7349,4483257234
2024-05-06 21:00:00,50949,60066.9449,24010,7.3982,4498982527
2024-05-06 22:00:00,51231,30026.9403,26455,6.5164,4531624134
2024-05-06 23:00:00,44989,19512.9893,22743,5.9231,4533640422
2024-05-07 00:00:00,49023,22642.4798,24265,5.7126,4527893512
2024-05-07 01:00:00,48187,29218.5028,24979,5.5381,4569639054
2024-05-07 02:00:00,46189,33515.4178,23060,5.9764,4571074798
2024-05-07 03:00:00,45456,34307.1747,21136,6.4034,4517933527
2024-05-07 04:00:00,42554,39640.4662,20880,5.8058,4499686601
2024-05-07 05:00:00,48466,38912.8609,24291,6.1586,4537733163
2024-05-07 06:00:00,57802,46140.9021,28295,7.7663,4485882690
2024-05-07 07:00:00,56571,33488.4935,26922,8.8351,4523298048
2024-05-07 08:00:00,55861,67733.8128,25938,10.0388,4554706454
2024-05-07 09:00:00,55839,74060.2313,26665,8.4534,4491358258
2024-05-07 10:00:00,56398,36081.415,26632,11.1552,4515614133
2024-05-07 11:00:00,54333,36384.5811,26592,7.9837,4519398806
2024-05-07 12:00:00,53023,25749.0084,25325,9.0111,4567352936
2024-05-07 13:00:00,53386,42345.7398,24998,10.0069,4542737070
2024-05-07 14:00:00,53057,56648.9418,23956,12.4138,4560552620
2024-05-07 15:00:00,49155,57091.1627,23309,16.7579,4424377569
2024-05-07 16:00:00,52538,80253.6181,25067,9.6756,4496845089
2024-05-07 17:00:00,52965,72761.4494,24920,9.0317,4515679277
2024-05-07 18:00:00,52729,71644.8166,23871,11.8639,4558250795
2024-05-07 19:00:00,52022,43464.6045,24195,8.5845,4485091144
2024-05-07 20:00:00,50843,58787.0264,24755,7.9148,4568307072
2024-05-07 21:00:00,50152,25435.4703,24756,6.9703,4444720357
2024-05-07 22:00:00,51532,28147.1807,25211,6.1464,4562593407
2024-05-07 23:00:00,43850,94489.6956,21132,5.776,4546574263
2024-05-08 00:00:00,46293,40989.9699,22416,6.0507,4530263843
2024-05-08 01:00:00,42179,48407.6108,20054,7.035,4595682210
2024-05-08 02:00:00,38302,15311.5249,18825,7.2472,4582526962
2024-05-08 03:00:00,42949,19769.6453,21313,6.5174,4540820823
2024-05-08 04:00:00,50980,22724.5271,27811,6.2319,4508172563
2024-05-08 05:00:00,45185,26625.6522,22662,5.6326,4536510028
2024-05-08 06:00:00,47734,21414.4698,22810,6.255,4561637398
2024-05-08 07:00:00,49234,66527.9045,24343,6.4361,4537830140
2024-05-08 08:00:00,51284,88492.5278,25177,7.3164,4515713080
2024-05-08 09:00:00,51546,51017.0629,25268,6.7606,4502418493
2024-05-08 10:00:00,51125,37702.4966,24651,6.7462,4503026130
2024-05-08 11:00:00,50361,47738.621,23962,6.685,4501287644
2024-05-08 12:00:00,51265,44563.7077,24465,7.5974,4568050543
2024-05-08 13:00:00,51609,36381.6822,24848,8.4837,4535905582
2024-05-08 14:00:00,51272,51473.2656,23637,12.1741,4494665533
2024-05-08 15:00:00,50983,31335.6756,23390,10.3949,4476466031
2024-05-08 16:00:00,51137,44507.2974,23666,8.6833,4453060085
2024-05-08 17:00:00,51971,44696.9449,24825,7.7852,4537012417
2024-05-08 18:00:00,50751,93567.7927,23922,7.3222,4520121653
2024-05-08 19:00:00,51115,27046.3756,24529,6.8543,4494918696
2024-05-08 20:00:00,47889,47200.8349,21425,7.564,4473981225
2024-05-08 21:00:00,47703,33318.8646,22475,6.313,4495444221
2024-05-08 22:00:00,43905,37218.7888,21232,8.5821,4525764470
2024-05-08 23:00:00,42449,19265.5673,21903,5.7839,4574311143
2024-05-09 00:00:00,43664,22563.1844,22149,5.7798,4546541728
2024-05-09 01:00:00,41811,54433.1183,19736,6.1924,4594553990
2024-05-09 02:00:00,44021,32294.1534,22676,6.311,4531418449
2024-05-09 03:00:00,43739,18650.0033,22222,6.3905,4500484894
2024-05-09 04:00:00,41341,27887.1065,21209,5.6485,4498022913
2024-05-09 05:00:00,44162,41552.8608,21912,6.2534,4529330847
2024-05-09 06:00:00,48341,22531.173,22437,7.2677,4502291172
2024-05-09 07:00:00,46845,24464.1281,22728,6.5892,4555349855
2024-05-09 08:00:00,47117,34477.3186,22933,7.2269,4498935030
2024-05-09 09:00:00,47362,55768.633,22513,6.5227,4563034932
2024-05-09 10:00:00,47434,18015.7354,23513,5.8197,4549420330
2024-05-09 11:00:00,47840,34577.8668,23105,5.9058,4525296048
2024-05-09 12:00:00,48043,58404.4599,22586,6.4951,4602044502
2024-05-09 13:00:00,50561,83836.3908,24881,7.4822,4533345066
2024-05-09 14:00:00,51700,32564.1613,25361,8.0142,4554338257
2024-05-09 15:00:00,49483,33389.0332,23120,10.3428,4548628994
2024-05-09 16:00:00,49721,40049.4555,22711,10.0309,4522545975
2024-05-09 17:00:00,51536,22279.3711,25757,7.2537,4424452870
2024-05-09 18:00:00,48921,20258.5697,22905,6.8942,4572477356
2024-05-09 19:00:00,48311,46251.5063,22915,7.0597,4495804645
2024-05-09 20:00:00,47717,113969.0438,23026,6.3717,4497456255
2024-05-09 21:00:00,45955,72342.0734,21726,6.0551,4500323705
2024-05-09 22:00:00,48014,33621.051,24725,5.7955,4550463172
2024-05-09 23:00:00,43010,26923.6196,21587,5.8128,4545606477
2024-05-10 00:00:00,49664,44674.6116,27398,5.3628,4552556556
2024-05-10 01:00:00,42893,17014.7359,21586,5.5358,4540149634
2024-05-10 02:00:00,42768,40757.7294,21920,5.3913,4498287913
2024-05-10 03:00:00,51885,32154.7475,29339,4.9029,4514435183
2024-05-10 04:00:00,36768,40423.2634,18181,6.3946,4610404490
2024-05-10 05:00:00,38397,22784.8519,18812,7.1448,4532874910
2024-05-10 06:00:00,41960,29060.0119,21154,6.114,4550901133
2024-05-10 07:00:00,48884,33105.6755,25268,5.7959,4519018046
2024-05-10 08:00:00,51680,52586.587,25181,5.9796,4548073983
2024-05-10 09:00:00,50830,38377.5838,23835,6.0473,4534094842
2024-05-10 10:00:00,50812,63083.9035,24057,7.3391,4536882219
2024-05-10 11:00:00,51411,21878.5732,25880,6.9938,4459003704
2024-05-10 12:00:00,50507,25584.3508,24960,6.9991,4524237305
2024-05-10 13:00:00,49540,41935.5046,23494,9.161,4575141230
2024-05-10 14:00:00,50700,48983.3261,22898,11.5477,4679991881
2024-05-10 15:00:00,52331,78598.118,25553,11.1186,4382520184
2024-05-10 16:00:00,49913,78238.4223,22898,11.2023,4498047720
2024-05-10 17:00:00,53468,51790.3387,26800,22.8469,4667685214
2024-05-10 18:00:00,50400,43431.4516,25180,13.6582,4480254363
2024-05-10 19:00:00,50683,44532.3322,24945,10.4093,4510933572
2024-05-10 20:00:00,49734,77156.5404,24007,8.9524,4507523679
2024-05-10 21:00:00,47950,26144.9457,22841,7.8522,4509005145
2024-05-10 22:00:00,46924,26933.7362,23934,6.9167,4498737178
2024-05-10 23:00:00,44433,13716.1258,23330,7.4835,4513987805
2024-05-11 00:00:00,45049,24812.5918,22580,6.6523,4542204250
2024-05-11 01:00:00,46997,22657.9311,23718,6.3753,4530281090
2024-05-11 02:00:00,46954,22424.9604,24624,6.2903,4448970586
2024-05-11 03:00:00,47800,20364.6148,25089,7.0669,4529367367
2024-05-11 04:00:00,46052,14721.0961,23506,6.2294,4519891964
2024-05-11 05:00:00,44608,22021.4178,22279,5.9857,4541988180
2024-05-11 06:00:00,46033,17154.0168,22676,6.4233,4600316295
2024-05-11 07:00:00,48272,25976.8617,23615,10.4571,4483529514
2024-05-11 08:00:00,47369,18089.8755,23638,6.7329,4505861150
2024-05-11 09:00:00,46679,25440.3275,22131,6.6275,4566798297
2024-05-11 10:00:00,42599,18632.1006,20773,6.6076,4507606382
2024-05-11 11:00:00,43623,12825.5044,21266,6.7615,4535260116
2024-05-11 12:00:00,45643,22884.8942,22034,7.1443,4537819964
2024-05-11 13:00:00,47918,12324.1916,23003,8.4993,4514359914
2024-05-11 14:00:00,46492,18114.6371,22280,7.2019,4536272903
2024-05-11 15:00:00,47579,22793.4349,22247,7.7624,4500858765
2024-05-11 16:00:00,52281,19420.4828,27285,6.5623,4528477997
2024-05-11 17:00:00,48151,12640.385,23763,6.225,4469633767
2024-05-11 18:00:00,45982,7847.3685,21943,5.8193,4588176940
2024-05-11 19:00:00,46554,8446.2018,22484,5.8606,4533616677
2024-05-11 20:00:00,47667,14721.1285,24718,5.1009,4569899682
2024-05-11 21:00:00,42751,20783.4237,20187,4.9138,4543045580
2024-05-11 22:00:00,50496,25382.9092,29122,4.6003,4583483074
2024-05-11 23:00:00,40136,11183.0833,19783,5.2918,4557428811
2024-05-12 00:00:00,38296,9719.98,19001,4.9892,4555924244
2024-05-12 01:00:00,39572,10765.3999,19248,5.7934,4539645155
2024-05-12 02:00:00,41391,18750.6834,19606,5.7474,4531409794
2024-05-12 03:00:00,40682,11461.1612,18784,5.865,4520651300
2024-05-12 04:00:00,40955,28712.7291,20756,5.5298,4550151701
2024-05-12 05:00:00,36709,12825.3268,17842,5.1503,4552020467
2024-05-12 06:00:00,39242,17680.4647,18984,4.7831,4584815515
2024-05-12 07:00:00,43395,26935.1491,20637,5.847,4497414312
2024-05-12 08:00:00,44336,18451.7766,21083,5.3631,4512149406
2024-05-12 09:00:00,43913,14383.4305,20762,5.5477,4533791349
2024-05-12 10:00:00,46657,17373.2486,23823,5.1127,4509907519
2024-05-12 11:00:00,43431,29979.003,20947,5.0459,4556166936
2024-05-12 12:00:00,44060,20325.503,21189,5.3696,4537147451
2024-05-12 13:00:00,47970,13270.613,23784,5.9906,4543743667
2024-05-12 14:00:00,47618,21236.5712,24713,7.6881,4519527949
2024-05-12 15:00:00,57286,14364.7305,33054,6.0869,4470463860
2024-05-12 16:00:00,51676,32916.7199,26209,5.7694,4480556815
2024-05-12 17:00:00,47528,20673.8986,22528,5.7825,4575814009
2024-05-12 18:00:00,47733,22924.6909,22844,5.684,4557756945
2024-05-12 19:00:00,46470,16933.1515,20590,8.8939,4504334488
2024-05-12 20:00:00,47200,16812.3871,22541,6.3273,4532805837
2024-05-12 21:00:00,43825,13076.362,20333,5.7363,4530693851
2024-05-12 22:00:00,38914,33245.519,19474,4.7744,4564767692
2024-05-12 23:00:00,36570,19634.6609,18805,6.0753,4585448645
2024-05-13 00:00:00,37156,23378.3139,18250,5.1926,4585546587
2024-05-13 01:00:00,54190,20324.3079,19332,5.2699,4529130865
2024-05-13 02:00:00,42787,34823.8903,19766,6.6604,4549621833
2024-05-13 03:00:00,47080,50268.2035,24287,6.0698,4554523093
2024-05-13 04:00:00,45391,43077.4042,24670,5.4906,4492377110
2024-05-13 05:00:00,42011,51947.7079,20888,5.3216,4537829831
2024-05-13 06:00:00,48266,95310.6283,22544,5.842,4594183935
2024-05-13 07:00:00,46960,72559.3804,22534,6.7912,4561805629
2024-05-13 08:00:00,48893,64460.9305,22495,8.0541,4512379977
2024-05-13 09:00:00,48711,109281.4981,22339,10.2058,4504250119
2024-05-13 10:00:00,51418,39114.4696,23886,6.0927,4470309783
2024-05-13 11:00:00,51596,47479.5829,25163,5.4659,4568835762
2024-05-13 12:00:00,51337,82568.8687,24232,10.0307,4579618517
2024-05-13 13:00:00,50027,91630.5336,21747,14.8499,4586874702
2024-05-13 14:00:00,49651,116844.308,21797,20.7074,4521131564
2024-05-13 15:00:00,48636,64317.7326,20830,27.3268,4526969443
2024-05-13 16:00:00,49892,55961.5252,22060,24.7125,4508667195
2024-05-13 17:00:00,49382,38918.0883,21332,27.2732,4479660805
2024-05-13 18:00:00,48745,68955.7523,22320,15.2782,4490158062
2024-05-13 19:00:00,48944,36317.8456,21996,14.3334,4498964067
2024-05-13 20:00:00,49786,31182.9717,22473,13.4288,4493506768
2024-05-13 21:00:00,51759,107142.738,26237,8.5427,4453521751
2024-05-13 22:00:00,49730,26123.8553,24655,6.1327,4470281390
2024-05-13 23:00:00,50774,19513.6447,24692,5.9299,4547030216
2024-05-14 00:00:00,53924,19669.7262,24117,5.9037,4573540595
2024-05-14 01:00:00,51807,28210.0184,23901,6.1058,4539212277
2024-05-14 02:00:00,50496,24591.3198,23684,6.0477,4494620310
2024-05-14 03:00:00,45336,20989.7352,21024,7.6848,4516217203
2024-05-14 04:00:00,47156,39770.3805,22139,5.8225,4522169098
2024-05-14 05:00:00,40420,30660.8354,19630,6.7345,4653855570
2024-05-14 06:00:00,43608,40637.7106,19884,9.7203,4560557463
2024-05-14 07:00:00,47659,42762.8734,22360,9.7443,4519771706
2024-05-14 08:00:00,50589,30967.4356,24964,9.1433,4488196083
2024-05-14 09:00:00,49705,69336.6279,23611,9.5275,4522365220
2024-05-14 10:00:00,48359,45162.6059,23199,10.0571,4434551142
2024-05-14 11:00:00,48470,21987.1612,23117,10.6782,4562785878
