UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
HOUR,1729065600,267,cadli,USDT-USD,0.999864655079434,0.999901039823313,0.999783477436957,0.999817362707377,1729065600,1729069197,0.999864422816948,0.999901039823313,1729066253,0.999783477436957,1729068344,0.999817362707377,2552,66507221.7262496,66497436.7955835,66049063.8024961,66038190.9495569,66507221.7262496,66497436.7955835,66049063.8024961,66038190.9495569
HOUR,1729069200,267,cadli,USDT-USD,0.999817362707377,0.99985347880374,0.999756123335628,0.999836954793759,1729069200,1729072798,0.999817363284157,0.99985347880374,1729072538,0.999756123335628,1729070103,0.999836954793759,2472,28685593.3465694,28679019.7752239,28410601.1681875,28402863.0039097,28685593.3465694,28679019.7752239,28410601.1681875,28402863.0039097
HOUR,1729072800,267,cadli,USDT-USD,0.999836954793759,0.999930967753067,0.999835349857209,0.999917802694867,1729072800,1729076399,0.999836815366761,0.999930967753067,1729076052,0.999835349857209,1729072809,0.999917802694867,2497,18644552.0180638,18641899.4316371,18383158.5619542,18379700.0145331,18644552.0180638,18641899.4316371,18383158.5619542,18379700.0145331
HOUR,1729076400,267,cadli,USDT-USD,0.999917802694867,0.999931243622078,0.999748598078502,0.999787410012978,1729076400,1729079999,0.99991778823833,0.999931243622078,1729076510,0.999748598078502,1729079313,0.999787410012978,3476,42519861.7784025,42526680.1733458,41865837.3073887,41870868.595556,42519861.7784024,42526680.1733458,41865837.3073887,41870868.595556
HOUR,1729080000,267,cadli,USDT-USD,0.999787410012978,0.999910317362008,0.999762914586212,0.999833349514214,1729080000,1729083599,0.999787624216012,0.999910317362008,1729083102,0.999762914586212,1729083575,0.999833349514214,3295,29821547.8371937,29815417.2061113,29093448.6266128,29086914.5332727,29821547.8371937,29815417.2061113,29093448.6266128,29086914.5332727
HOUR,1729083600,267,cadli,USDT-USD,0.999833349514214,0.999867077527818,0.999807619351214,0.9998346273415,1729083600,1729087197,0.999833327071046,0.999867077527818,1729084224,0.999807619351214,1729084352,0.9998346273415,3095,23499121.2121009,23495996.3530713,22393381.3821708,22388984.1706445,23499121.2121013,23495996.3530713,22393381.3821708,22388984.1706445
HOUR,1729087200,267,cadli,USDT-USD,0.9998346273415,0.99987458718007,0.999746036449526,0.999825787985769,1729087200,1729090799,0.999834505279132,0.99987458718007,1729089952,0.999746036449526,1729087784,0.999825787985769,3396,33007195.1076563,33000340.9078835,32431855.8793508,32423861.157406,33007195.1076563,33000340.9078835,32431855.8793508,32423861.157406
HOUR,1729090800,267,cadli,USDT-USD,0.999825787985769,0.999836233497714,0.999715544276891,0.999763143022077,1729090800,1729094398,0.999832293773303,0.999836233497714,1729090803,0.999715544276891,1729092215,0.999763143022077,3325,25917695.4682509,25910541.6197563,25583146.8587372,25575389.5792471,25917695.4682509,25910541.6197563,25583146.8587372,25575389.5792471
HOUR,1729094400,267,cadli,USDT-USD,0.999763143022077,0.999786719537952,0.999703696908871,0.999735176266379,1729094400,1729097999,0.999769540320279,0.999786719537952,1729096548,0.999703696908871,1729095360,0.999735176266379,3242,14370672.0668508,14366713.4096236,14040226.2986946,14035696.8186507,14370672.0668508,14366713.4096236,14040226.2986946,14035696.8186507
HOUR,1729098000,267,cadli,USDT-USD,0.999735176266379,0.999865466834434,0.999696353767551,0.999783734765101,1729098000,1729101599,0.999735130448221,0.999865466834434,1729099546,0.999696353767551,1729098110,0.999783734765101,3244,33611355.077887,33603112.2309291,33287613.6571184,33278651.6525318,33611355.077887,33603112.2309291,33287613.6571184,33278651.6525318
