timestamp,close_price,volume_base,volume_quote,transaction_count,successful_transaction_count,total_fee_sol,avg_fee_sol,market_cap
2024-06-14 13:00:00,147.9088,296872.4958,43998837.23,10398770,9506339,510.5271,4.909e-05,68417033339.67
2024-06-14 14:00:00,145.086,1126223.0984,163925224.68,11415307,10521562,550.8573,4.826e-05,68272064968.58
2024-06-14 15:00:00,143.8134,712384.3161,102793450.99,11461031,10649289,714.7377,6.236e-05,67014253412.79
2024-06-14 16:00:00,141.7144,1500309.3929,213026054.1,11759027,10912793,697.5834,5.932e-05,66193433628.28
2024-06-14 17:00:00,141.6974,650410.0538,91967429.28,11261306,10391417,470.963,4.182e-05,65344596844.0
2024-06-14 18:00:00,141.4786,659754.4406,92862546.03,11345136,10559685,546.4093,4.816e-05,65150847364.97
2024-06-14 19:00:00,141.8609,395135.9874,56014903.11,10906913,10060942,477.9039,4.382e-05,65131101622.7
2024-06-14 20:00:00,141.8576,318369.6786,45295610.37,10618651,9717109,450.9461,4.247e-05,65445118803.74
2024-06-14 21:00:00,144.0444,454051.7092,65070764.09,11369051,10567031,509.8249,4.484e-05,65608709626.56
2024-06-14 22:00:00,143.3744,351493.3686,50255040.05,11281254,10462356,573.4228,5.083e-05,66077664795.09
2024-06-14 23:00:00,143.1421,207517.1262,29708675.48,10693314,9672072,364.4244,3.408e-05,66015600371.72
2024-06-15 00:00:00,143.6336,221616.831,31855959.73,10934728,10186450,385.6772,3.527e-05,66064522093.4
2024-06-15 01:00:00,143.3944,194096.1941,27942418.93,10720320,9962037,361.1287,3.369e-05,66383077636.85
2024-06-15 02:00:00,143.8061,124218.034,17855425.11,10546631,9665612,325.2683,3.084e-05,66256636742.39
2024-06-15 03:00:00,144.9708,200663.5891,28945672.37,11084283,10063815,302.1723,2.726e-05,66316770125.35
2024-06-15 04:00:00,144.8298,191061.1862,27661783.15,11255318,10300669,288.6842,2.565e-05,66633060472.66
2024-06-15 05:00:00,144.935,216372.8965,31419837.37,11054303,10126133,269.5524,2.438e-05,66905270062.57
2024-06-15 06:00:00,144.2486,211676.8106,30646888.64,10933944,10060091,287.3132,2.628e-05,66963259985.57
2024-06-15 07:00:00,143.8184,272610.8447,39334254.78,10964750,10099512,242.4909,2.212e-05,66673895334.58
2024-06-15 08:00:00,143.9953,197800.1927,28497221.34,10718352,9866072,234.1154,2.184e-05,66388034101.04
2024-06-15 09:00:00,143.5561,172302.9641,24784421.18,10905520,9969307,269.9137,2.475e-05,66493927077.57
2024-06-15 10:00:00,144.0404,175390.8688,25183844.16,10470732,9475175,255.145,2.437e-05,66348507160.78
2024-06-15 11:00:00,144.5124,147154.3681,21225798.67,10170779,9205287,270.2246,2.657e-05,66432104044.21
2024-06-15 12:00:00,144.7024,138820.6131,20046290.32,10084901,9111042,297.354,2.949e-05,66574649230.94
2024-06-15 13:00:00,144.9367,161571.6456,23352078.6,10342811,9259409,334.5323,3.234e-05,66583414042.88
2024-06-15 14:00:00,144.4851,189014.7922,27347259.97,10792956,9842197,374.106,3.466e-05,66786046735.53
2024-06-15 15:00:00,145.2124,239662.0622,34758962.6,10463752,9564743,392.5517,3.752e-05,66712884308.98
2024-06-15 16:00:00,145.2361,243183.1632,35361620.85,10655196,9813298,438.6706,4.117e-05,66881813214.25
2024-06-15 17:00:00,145.5112,175077.2698,25423856.38,10395149,9513968,443.8858,4.27e-05,67040635834.72
2024-06-15 18:00:00,144.8895,161219.3688,23368950.9,10400245,9546686,472.5542,4.544e-05,67039971887.25
2024-06-15 19:00:00,144.7393,191310.8493,27664455.76,11214545,10354132,476.3984,4.248e-05,66822370252.37
2024-06-15 20:00:00,144.4015,244028.9523,35251693.31,11489801,10559953,411.3511,3.58e-05,66766823076.25
2024-06-15 21:00:00,145.2788,127502.6336,18454889.68,11083976,10091192,339.4788,3.063e-05,66618651227.52
2024-06-15 22:00:00,145.4327,128973.3738,18716244.33,10953319,9957365,398.9687,3.642e-05,67057918627.01
2024-06-15 23:00:00,145.5015,101508.1579,14756352.61,10983865,10068300,364.1822,3.316e-05,67120440506.62
2024-06-16 00:00:00,144.6684,140759.7069,20433746.59,10620202,9712040,336.1787,3.165e-05,67039970053.09
2024-06-16 01:00:00,144.6632,166889.7321,24141795.73,11309245,10449517,316.3359,2.797e-05,66924960283.9
2024-06-16 02:00:00,144.2692,113151.0768,16340275.38,10988691,10190988,309.5623,2.817e-05,66738036777.38
2024-06-16 03:00:00,143.9603,116182.5621,16749007.56,10818050,9951955,301.6833,2.789e-05,66622094731.32
2024-06-16 04:00:00,143.1407,192963.325,27682610.52,11129781,10351309,302.2269,2.715e-05,66495217455.05
2024-06-16 05:00:00,144.349,152856.2936,21994281.17,10893549,10100116,298.7446,2.742e-05,66270831294.07
2024-06-16 06:00:00,144.7738,214497.0902,30983772.34,10804215,10067187,256.7613,2.376e-05,66593904424.18
2024-06-16 07:00:00,144.4329,148536.6437,21511383.39,10629406,9732925,252.0709,2.371e-05,66725266515.66
2024-06-16 08:00:00,144.131,87985.5446,12698499.31,10515818,9554604,229.999,2.187e-05,66662628767.3
2024-06-16 09:00:00,144.675,108561.1024,15667342.01,10193822,9285380,213.5578,2.095e-05,66486596369.2
2024-06-16 10:00:00,145.3464,170396.8695,24705418.13,10301989,9466847,247.8715,2.406e-05,66706477325.5
2024-06-16 11:00:00,144.9603,131180.3234,19039865.0,10164707,9198314,234.2295,2.304e-05,67089572292.5
2024-06-16 12:00:00,145.053,152663.7009,22153070.36,10292153,9331283,299.1117,2.906e-05,66931142208.78
2024-06-16 13:00:00,145.7633,205244.9151,29856512.45,10476346,9637894,331.1402,3.161e-05,66908606186.53
2024-06-16 14:00:00,146.268,284364.1983,41609745.84,11134529,10300835,359.5959,3.23e-05,67160714450.08
2024-06-16 15:00:00,148.4961,316252.8175,46686939.44,10798278,10008245,394.3387,3.652e-05,67505755997.63
2024-06-16 16:00:00,148.2285,384143.4702,57050922.93,10711722,9875595,414.8073,3.872e-05,68554100948.15
2024-06-16 17:00:00,147.8709,189119.2301,28050297.79,10312543,9369484,674.1573,6.537e-05,68412810254.69
2024-06-16 18:00:00,148.3071,136205.3036,20166264.8,10555650,9532041,448.4671,4.249e-05,68332713045.45
2024-06-16 19:00:00,148.7102,131919.7972,19606770.37,10665399,9674255,580.5555,5.443e-05,68441457658.34
2024-06-16 20:00:00,148.8599,178246.7301,26545252.85,10465035,9612907,517.2175,4.942e-05,68591969185.12
2024-06-16 21:00:00,149.2597,172376.4744,25719072.33,10557878,9498769,430.8326,4.081e-05,68721902053.74
2024-06-16 22:00:00,150.4484,474866.4343,71297517.82,10799119,10117370,393.9021,3.648e-05,68870831943.93
2024-06-16 23:00:00,151.3412,284171.1416,42861716.5,10517684,9671549,363.9362,3.46e-05,69227059999.94
2024-06-17 00:00:00,150.5786,290195.6875,43886920.0,10741826,9887773,362.3641,3.373e-05,69579290410.69
2024-06-17 01:00:00,149.0506,377398.1821,56470078.61,10724458,9819454,329.2976,3.071e-05,69349538033.28
2024-06-17 02:00:00,148.7021,361295.0602,53637186.13,10383684,9647710,361.0233,3.477e-05,68701792301.85
2024-06-17 03:00:00,147.4394,217951.1062,32267164.51,10650043,9793721,420.0045,3.944e-05,68499136283.19
2024-06-17 04:00:00,148.5261,250432.3557,36960666.51,10647649,9703159,390.1979,3.665e-05,68269696985.02
2024-06-17 05:00:00,148.0272,459556.0787,68250327.13,10607694,9707508,351.8082,3.317e-05,68326210942.2
2024-06-17 06:00:00,146.4927,255176.3229,37582399.73,10756635,9963858,447.4625,4.16e-05,68343543337.93
2024-06-17 07:00:00,146.6937,321764.3723,47209982.68,11172297,10387329,391.6245,3.505e-05,67823761819.7
2024-06-17 08:00:00,145.9464,360908.9579,52765370.08,11117509,10454047,452.3731,4.069e-05,67673334588.05
2024-06-17 09:00:00,144.455,457677.7016,66650269.37,11239794,10454867,555.0415,4.938e-05,67252160217.96
2024-06-17 10:00:00,143.3434,854804.8535,122381637.96,11245390,10520322,507.8721,4.516e-05,66960643172.01
2024-06-17 11:00:00,143.9939,314079.5134,45186057.18,10957507,10130176,462.7527,4.223e-05,66097784205.98
2024-06-17 12:00:00,143.314,396525.1873,56964093.95,10936101,10087779,507.4589,4.64e-05,66364124647.56
2024-06-17 13:00:00,142.4754,495328.3554,70828947.78,11151556,10291732,467.7168,4.194e-05,66059768855.67
2024-06-17 14:00:00,143.4865,472565.3721,67917690.3,10984452,10129081,663.3603,6.039e-05,65579836144.92
2024-06-17 15:00:00,141.2504,543668.7813,77448180.46,10998555,10121847,554.8668,5.045e-05,66180064496.49
2024-06-17 16:00:00,143.3401,913369.5005,129530947.49,11488567,10295708,613.034,5.336e-05,65166057346.32
2024-06-17 17:00:00,144.7531,463276.1893,66805343.4,10795833,9241791,647.7464,6e-05,66025764140.87
2024-06-17 18:00:00,146.4223,586908.743,85619775.31,11307495,10490963,840.4593,7.433e-05,66739736738.33
2024-06-17 19:00:00,144.5871,372202.6797,54093406.29,10994043,10131940,855.7056,7.783e-05,67352228416.46
2024-06-17 20:00:00,143.0926,480703.3267,68840570.95,11350328,10503258,799.703,7.046e-05,66680634879.34
2024-06-17 21:00:00,143.2846,298089.6727,42574604.69,10915567,9761976,1129.8995,0.00010351,66129846193.88
2024-06-17 22:00:00,143.9068,351134.9006,50399271.36,11261181,10243484,1043.7845,9.269e-05,66103029240.47
2024-06-17 23:00:00,143.3738,305099.7494,43784199.74,11367335,10714085,1035.1533,9.106e-05,66283843609.88
2024-06-18 00:00:00,141.6259,965805.1397,136785181.0,11457259,10785558,767.5066,6.699e-05,66094864030.91
2024-06-18 01:00:00,132.8485,3583797.4167,483086397.06,11810114,11209946,705.6752,5.975e-05,64889847635.61
2024-06-18 02:00:00,134.9332,1812979.5888,242743592.22,11698966,11156149,676.5783,5.783e-05,61271739464.11
2024-06-18 03:00:00,135.7114,629019.0371,84784123.56,11393145,10750164,560.6584,4.921e-05,62235478851.65
2024-06-18 04:00:00,136.9097,784743.9169,107110778.8,11599766,11048857,655.0091,5.647e-05,62605615935.17
2024-06-18 05:00:00,136.6241,488850.121,67173529.62,11236600,10611060,439.0406,3.907e-05,63078512296.28
2024-06-18 06:00:00,136.1924,431499.1796,58852523.15,10828692,10135634,397.5511,3.671e-05,63292676187.77
2024-06-18 07:00:00,136.823,338882.1239,46334494.92,11009640,10268849,356.1819,3.235e-05,62732978399.47
2024-06-18 08:00:00,138.6502,567646.2077,78285826.17,11227202,10447163,331.5883,2.953e-05,63118161619.19
2024-06-18 09:00:00,137.4206,387794.1759,53548055.1,10739365,9949070,328.9402,3.063e-05,63849486493.8
2024-06-18 10:00:00,137.8136,319530.6746,44001121.13,10522528,9739815,280.2985,2.664e-05,63728253099.38
2024-06-18 11:00:00,137.2463,609955.3097,83503147.33,11035988,10394857,378.4264,3.429e-05,63678282345.01
2024-06-18 12:00:00,136.1751,872731.1798,118977604.89,11172461,10483315,458.944,4.108e-05,63203545623.35
2024-06-18 13:00:00,134.3613,1124842.0804,151437751.03,11400771,10694894,532.8614,4.674e-05,62917723886.87
2024-06-18 14:00:00,135.2311,1186324.348,161038383.66,11215906,10472413,547.6819,4.883e-05,61850374978.49
2024-06-18 15:00:00,136.0636,744953.2108,100994003.05,11779159,10859184,572.7525,4.862e-05,62623913981.29
2024-06-18 16:00:00,134.7973,528614.5748,71149112.19,11107563,10321091,533.7535,4.805e-05,62667982263.32
2024-06-18 17:00:00,132.8482,529531.5729,70833389.53,11030708,10245230,572.2133,5.187e-05,62102242908.06
2024-06-18 18:00:00,132.3621,665341.1225,88520818.97,11211869,10383086,681.0139,6.074e-05,61546113124.48
2024-06-18 19:00:00,133.0724,827655.9335,109075114.1,11332673,10523529,653.811,5.769e-05,61267703983.91
2024-06-18 20:00:00,136.8196,1175874.7689,158370216.11,11279284,10522592,708.5168,6.282e-05,60260838022.29
2024-06-18 21:00:00,137.8473,669423.3048,92109095.57,11315249,10557690,746.8368,6.6e-05,63075855295.06
2024-06-18 22:00:00,137.6801,414639.3204,56865432.29,11047562,10124355,621.8615,5.629e-05,63557183003.22
2024-06-18 23:00:00,137.4764,355692.5343,48734611.05,11110277,10101391,665.9333,5.994e-05,63511777927.61
2024-06-19 00:00:00,138.0489,498959.6044,68521195.69,11170883,10463470,567.5995,5.081e-05,63233499041.35
2024-06-19 01:00:00,138.0368,869192.0153,120641030.63,11506779,10894274,523.2756,4.548e-05,63526250245.63
2024-06-19 02:00:00,139.2251,566416.9468,78876815.67,11041229,10274846,534.1289,4.838e-05,63644529953.01
2024-06-19 03:00:00,140.2838,713420.4461,100176076.77,11199681,10516178,515.8657,4.606e-05,64266806510.31
2024-06-19 04:00:00,140.7085,444840.9744,62541867.68,11223927,10447275,436.6628,3.89e-05,64966492092.44
2024-06-19 05:00:00,140.0647,430374.4593,60406996.15,11082208,10224699,447.7099,4.04e-05,64736427327.92
2024-06-19 06:00:00,141.7182,347715.8007,49014841.66,10700182,9981491,408.9967,3.822e-05,64757099138.86
2024-06-19 07:00:00,140.0673,465979.9797,65548439.62,10917054,10124267,358.1523,3.281e-05,65241554563.81
2024-06-19 08:00:00,138.8505,470792.2415,65573315.3,10706072,9700757,343.5896,3.209e-05,64655754679.72
2024-06-19 09:00:00,138.6173,352140.8049,48749048.31,10739436,9829891,322.4009,3.002e-05,64143632252.76
2024-06-19 10:00:00,139.4502,357314.4011,49569073.27,10754513,9768496,333.5908,3.102e-05,63956313742.08
2024-06-19 11:00:00,138.0367,531502.1678,73351023.57,11056613,10323589,339.3162,3.069e-05,64485595156.83
2024-06-19 12:00:00,138.5435,344994.8045,47666595.81,10876928,10109503,460.3804,4.233e-05,63343042572.89
2024-06-19 13:00:00,137.5618,303322.8205,41937973.53,11249325,10347524,471.014,4.187e-05,63856965516.69
2024-06-19 14:00:00,136.4313,522762.2066,71371077.29,11175446,10363915,716.8478,6.414e-05,63502926599.05
2024-06-19 15:00:00,136.9884,371675.2385,50808327.33,11166037,10155991,715.2106,6.405e-05,62931330069.3
2024-06-19 16:00:00,136.9716,409947.2036,56121076.33,11262332,10355459,691.9323,6.144e-05,63171722804.13
2024-06-19 17:00:00,137.9434,430041.3218,59389479.05,11123319,10134936,678.3101,6.098e-05,63316948655.4
2024-06-19 18:00:00,137.707,359544.481,49622267.23,10828452,9840951,697.8425,6.445e-05,63521622084.33
2024-06-19 19:00:00,136.7586,644501.3055,88009611.86,11075493,10191871,744.9071,6.726e-05,63821787779.1
2024-06-19 20:00:00,135.4301,738307.4491,100149334.42,11216619,10408435,807.3114,7.197e-05,63003956396.74
2024-06-19 21:00:00,135.8821,362816.2112,49113186.59,11055077,10211359,879.3902,7.955e-05,62332863318.66
2024-06-19 22:00:00,134.8334,280841.9116,38075794.75,10979332,10149987,754.7733,6.874e-05,62716713823.71
2024-06-19 23:00:00,135.7298,251602.2909,34040265.09,10725015,9691090,653.7451,6.096e-05,62388010492.25
2024-06-20 00:00:00,135.3721,336035.0653,45530282.31,11164471,10380702,529.782,4.745e-05,62361208241.97
2024-06-20 01:00:00,135.1784,533285.1857,72444390.46,10937729,10261699,483.5497,4.421e-05,62412998070.77
2024-06-20 02:00:00,134.5316,410077.0299,55174483.29,10686633,9785735,486.6428,4.554e-05,62130749818.85
2024-06-20 03:00:00,133.1186,731091.3875,97697739.09,10521761,9673436,403.5598,3.835e-05,62069225790.13
2024-06-20 04:00:00,134.3773,403248.9407,53885251.23,8914374,8278144,349.1252,3.916e-05,61469772742.75
2024-06-20 05:00:00,136.1116,461433.0711,62485710.63,8878802,8239921,348.842,3.932e-05,61767340909.82
2024-06-20 06:00:00,135.6096,493508.7225,67257777.71,8843231,8201698,348.5589,3.948e-05,62722913598.47
2024-06-20 07:00:00,137.2186,816872.0529,111860793.25,8807659,8163474,348.2757,3.965e-05,62644231215.49
2024-06-20 08:00:00,137.6849,479817.3899,65765233.72,8772087,8125251,347.9926,3.981e-05,63432221666.69
2024-06-20 09:00:00,137.4568,337103.7194,46409797.44,8736516,8087028,347.7094,3.997e-05,63382647348.99
2024-06-20 10:00:00,139.329,410329.8916,56526351.34,8700944,8048805,347.4263,4.013e-05,63497971120.31
2024-06-20 11:00:00,139.3939,889364.2398,124570869.56,8665372,8010582,347.1431,4.029e-05,64217092041.16
2024-06-20 12:00:00,138.3644,459072.651,63836186.31,8629801,7972358,346.86,4.046e-05,64395502150.84
2024-06-20 13:00:00,135.0933,927222.6592,126326325.29,8594229,7934135,346.5768,4.062e-05,64153000222.77
2024-06-20 14:00:00,134.6509,870489.3055,116715860.91,8558657,7895912,346.2936,4.078e-05,62371614028.15
2024-06-20 15:00:00,133.3233,521935.8622,70019228.27,8523086,7857689,346.0105,4.094e-05,61923798398.01
2024-06-20 16:00:00,133.2892,543561.6257,72226972.95,8487514,7819466,345.7273,4.11e-05,61876845399.97
2024-06-20 17:00:00,134.7468,368993.3621,49385042.61,8451942,7781242,345.4442,4.127e-05,61431734231.62
2024-06-20 18:00:00,134.3217,416097.5821,56179827.8,8416371,7743019,345.161,4.143e-05,61856818102.39
2024-06-20 19:00:00,134.2054,347831.7255,46609158.97,8380799,7704796,344.8779,4.159e-05,62168320494.36
2024-06-20 20:00:00,134.3035,286419.3577,38398092.65,8345228,7666573,344.5947,4.175e-05,61769006139.18
2024-06-20 21:00:00,133.7607,218156.286,29303779.75,8309656,7628349,344.3116,4.192e-05,61965544714.53
2024-06-20 22:00:00,133.9695,206118.8736,27613343.06,8274084,7590126,344.0284,4.208e-05,61823099481.99
2024-06-20 23:00:00,133.6375,224531.9669,30060320.5,8238513,7551903,343.7453,4.224e-05,61758841702.5
2024-06-21 00:00:00,133.1107,407994.4225,54449107.94,8202941,7513680,343.4621,4.24e-05,61706156571.0
2024-06-21 01:00:00,134.3067,376675.3142,50337705.93,8167369,7475457,343.1789,4.256e-05,61583350755.74
2024-06-21 02:00:00,133.1088,378336.5999,50619556.1,8131798,7437233,342.8958,4.273e-05,61901607710.32
2024-06-21 03:00:00,132.7492,436800.3274,57926314.5,8096226,7399010,342.6126,4.289e-05,61531439311.72
2024-06-21 04:00:00,133.144,467229.8368,62112448.09,8060654,7360787,342.3295,4.305e-05,61135031697.95
2024-06-21 05:00:00,133.0914,314484.7666,41752072.79,8025083,7322564,342.0463,4.321e-05,61462907453.66
2024-06-21 06:00:00,132.603,333515.8961,44266754.13,7989511,7284341,341.7632,4.337e-05,61366308618.48
2024-06-21 07:00:00,131.4765,466136.8955,61485188.87,7953939,7246117,341.48,4.354e-05,61257722224.55
2024-06-21 08:00:00,130.2208,668118.9318,87500180.41,7918368,7207894,341.1969,4.37e-05,60557260961.96
2024-06-21 09:00:00,132.3911,533781.5733,70217524.56,7882796,7169671,340.9137,4.386e-05,60075902848.97
2024-06-21 10:00:00,132.119,361358.0013,47782071.59,7847224,7131448,340.6305,4.402e-05,61045408645.23
2024-06-21 11:00:00,132.1172,366773.5062,48462326.8,7811653,7093225,340.3474,4.418e-05,61055692705.51
2024-06-21 12:00:00,131.2767,510073.8874,66997321.79,7776081,7055001,340.0642,4.435e-05,60953432936.62
2024-06-21 13:00:00,130.2268,820923.5638,106915741.19,7740509,7016778,339.7811,4.451e-05,60706453502.39
2024-06-21 14:00:00,132.9537,819432.0401,108171140.46,7704938,6978555,339.4979,4.467e-05,60139203826.8
2024-06-21 15:00:00,131.4065,664464.4049,87697240.76,7669366,6940332,339.2148,4.483e-05,61329620532.09
2024-06-21 16:00:00,130.9073,433595.6089,56807033.64,7633794,6902109,338.9316,4.499e-05,60670178419.0
2024-06-21 17:00:00,129.1782,594846.241,77207876.43,7598223,6863885,338.6485,4.516e-05,60382838750.51
2024-06-21 18:00:00,132.376,619339.8553,80735687.96,7562651,6825662,338.3653,4.532e-05,60003744870.04
2024-06-21 19:00:00,132.7021,543249.9684,72066730.32,7527079,6787439,338.0821,4.548e-05,60697740012.33
2024-06-21 20:00:00,133.457,567369.5292,75863277.34,7491508,6749216,337.799,4.564e-05,61404813147.57
2024-06-21 21:00:00,133.8489,337977.7066,45053357.21,7455936,6710993,337.5158,4.58e-05,61549981032.03
2024-06-21 22:00:00,134.8429,351176.3459,47138121.41,7420364,6672769,337.2327,4.597e-05,61880046509.95
2024-06-21 23:00:00,134.6445,334006.5832,44942291.48,7384793,6634546,336.9495,4.613e-05,62242058724.91
2024-06-22 00:00:00,133.5917,317054.4732,42455401.49,7349221,6596323,336.6664,4.629e-05,62078256801.38
2024-06-22 01:00:00,133.7275,195942.4534,26223553.64,7313650,6558100,336.3832,4.645e-05,61648005407.51
2024-06-22 02:00:00,134.9349,244666.5113,32941369.48,7278078,6519876,336.1001,4.662e-05,61813291299.29
2024-06-22 03:00:00,135.1053,277140.6969,37373426.64,7242506,6481653,335.8169,4.678e-05,62146023194.06
2024-06-22 04:00:00,135.203,199933.509,26997550.03,7206935,6443430,335.5338,4.694e-05,62302448544.13
2024-06-22 05:00:00,135.9847,316988.1347,43005090.24,7171363,6405207,335.2506,4.71e-05,62393279519.32
2024-06-22 06:00:00,135.3827,419446.1437,57063421.69,7135791,6366984,334.9674,4.726e-05,62688342998.39
2024-06-22 07:00:00,134.8847,241925.8491,32678399.87,7100220,6328760,334.6843,4.743e-05,62634386191.61
2024-06-22 08:00:00,134.0283,225253.1827,30257993.29,7064648,6290537,334.4011,4.759e-05,62259419469.23
2024-06-22 09:00:00,134.5475,192270.8867,25806851.66,7029076,6252314,334.118,4.775e-05,61895080146.99
2024-06-22 10:00:00,134.2558,165520.3131,22233609.22,6993505,6214091,333.8348,4.791e-05,62129444841.06
2024-06-22 11:00:00,134.5416,168607.0586,22637358.73,6957933,6175868,333.5517,4.807e-05,61977099209.8
2024-06-22 12:00:00,134.3314,167210.9288,22490492.99,6922361,6137644,333.2685,4.824e-05,62061145077.76
2024-06-22 13:00:00,134.1134,197366.7565,26486318.42,6886790,6099421,332.9854,4.84e-05,62000867439.46
2024-06-22 14:00:00,134.5499,189341.0522,25467728.27,6851218,6061198,332.7022,4.856e-05,61913570038.11
2024-06-22 15:00:00,134.3267,183126.6082,24614543.34,10593057,9409617,436.3963,4.12e-05,62081445505.77
2024-06-22 16:00:00,134.7223,199578.6011,26822747.81,10723477,9819988,448.8017,4.185e-05,62003642321.58
2024-06-22 17:00:00,134.0725,181416.862,24383712.07,10690350,9486129,462.8776,4.33e-05,62087092946.61
2024-06-22 18:00:00,134.2066,92487.8238,12408851.02,10347218,9179373,423.6872,4.095e-05,61950846116.65
2024-06-22 19:00:00,134.5554,106987.2311,14367548.19,10317225,9352472,463.6861,4.494e-05,61978579684.55
2024-06-22 20:00:00,134.3452,114720.9129,15405698.91,10649320,9532712,410.3818,3.854e-05,62091764937.08
2024-06-22 21:00:00,134.519,84432.7275,11339597.9,10421004,9156842,430.3344,4.129e-05,62006895515.88
2024-06-22 22:00:00,134.2906,92838.6948,12473807.33,10288370,9177624,507.3085,4.931e-05,62128998392.94
2024-06-22 23:00:00,133.6985,146612.3601,19606089.87,10435608,9394415,398.6196,3.82e-05,62064170194.84
2024-06-23 00:00:00,134.6111,239047.6997,32158899.52,10652142,9642164,352.519,3.309e-05,61606686233.87
2024-06-23 01:00:00,134.9568,206805.9019,27847571.0,10479535,9475439,300.9266,2.872e-05,62208150645.79
2024-06-23 02:00:00,134.7431,157134.8046,21164444.13,10156863,9177749,330.9714,3.259e-05,62331438235.3
2024-06-23 03:00:00,134.7572,137080.8965,18466299.49,10469371,9414885,363.6359,3.473e-05,62110179105.05
2024-06-23 04:00:00,134.5696,113987.6401,15364904.53,10168454,9153124,406.4878,3.998e-05,62239347408.82
2024-06-23 05:00:00,134.4265,97743.5523,13144812.91,10025177,9073308,326.3338,3.255e-05,62178427962.0
2024-06-23 06:00:00,134.414,99702.5528,13408917.74,9995682,8927400,250.9462,2.511e-05,62125049459.91
2024-06-23 07:00:00,134.7064,113220.8393,15239918.59,9711578,8691734,235.5084,2.425e-05,62136806902.45
2024-06-23 08:00:00,134.522,85341.2939,11483314.4,9702116,8638796,250.8118,2.585e-05,62251180924.11
2024-06-23 09:00:00,134.6587,135695.4191,18254154.43,9666430,8387199,277.456,2.87e-05,62133791436.76
2024-06-23 10:00:00,133.8634,156430.484,20995176.57,10043417,8925827,277.9413,2.767e-05,62145062894.34
2024-06-23 11:00:00,134.0112,162937.7029,21803474.4,10402238,9415781,280.9402,2.701e-05,61883318908.22
2024-06-23 12:00:00,133.8987,136027.0735,18238895.2,10301160,9139185,347.4527,3.373e-05,61742310157.11
2024-06-23 13:00:00,133.5438,181361.2853,24255665.04,10466363,9456312,342.9313,3.277e-05,61935595733.31
2024-06-23 14:00:00,132.2349,298381.3654,39610017.36,10853951,9832342,388.0515,3.575e-05,61696742617.49
2024-06-23 15:00:00,131.5447,254438.1936,33596797.48,10496520,9565659,379.3132,3.614e-05,61078983770.91
2024-06-23 16:00:00,130.6709,310393.2678,40762101.94,10992438,10038194,440.3359,4.006e-05,60771669692.85
2024-06-23 17:00:00,131.1487,299916.0256,39297308.59,10596326,9509024,533.7615,5.037e-05,60661476476.76
2024-06-23 18:00:00,131.7142,207327.1866,27280859.34,10407851,9313304,390.5239,3.752e-05,60537064162.6
2024-06-23 19:00:00,131.4226,196939.3337,25954349.16,10440718,9199730,402.9148,3.859e-05,60812564375.99
2024-06-23 20:00:00,130.4899,510826.6117,66557763.07,10975324,10053712,489.439,4.459e-05,60727726319.2
2024-06-23 21:00:00,130.6268,374132.8835,48716021.31,10568251,9696765,475.4186,4.499e-05,60163399241.13
2024-06-23 22:00:00,129.236,464771.5495,60096897.96,10664949,9724070,442.4236,4.148e-05,60302390190.63
2024-06-23 23:00:00,128.7061,463273.1068,59674641.46,10712761,9696113,379.8841,3.546e-05,59663884616.72
2024-06-24 00:00:00,129.0357,491808.5782,63444317.83,10474999,9531739,357.6936,3.415e-05,59352841547.74
2024-06-24 01:00:00,127.6987,773384.283,98747058.89,10543763,9681018,375.2993,3.559e-05,59513444200.89
2024-06-24 02:00:00,126.7645,563072.6586,71650511.69,10605603,9732830,373.5653,3.522e-05,58966549512.75
2024-06-24 03:00:00,126.2588,395118.5425,50154251.94,10676603,9779799,345.5208,3.236e-05,58600221360.71
2024-06-24 04:00:00,126.1328,575165.9277,72521512.57,10031337,9114300,299.2514,2.983e-05,58595631328.97
2024-06-24 05:00:00,123.9805,1094550.7101,136354371.79,10834840,9957230,305.5975,2.821e-05,58242526573.02
2024-06-24 06:00:00,124.9786,534093.1786,66617918.94,10493698,9577669,251.5712,2.397e-05,57227185483.66
2024-06-24 07:00:00,125.2167,776413.3575,97166884.06,10192564,9290849,264.6745,2.597e-05,57659852702.14
2024-06-24 08:00:00,125.9379,566921.5933,71332298.86,10533774,9594768,251.8165,2.391e-05,58064405400.3
2024-06-24 09:00:00,126.2052,1554042.2155,193866773.72,11157067,10106135,341.3872,3.06e-05,58099272398.58
2024-06-24 10:00:00,126.9161,766495.9137,97251057.08,10960325,10033005,336.0236,3.066e-05,57902384772.88
2024-06-24 11:00:00,127.1391,768934.5874,97385795.48,10884549,9922201,290.6168,2.67e-05,58637849953.8
2024-06-24 12:00:00,128.2252,834287.6053,106811167.07,10982644,9996674,308.8423,2.812e-05,58593685994.55
2024-06-24 13:00:00,129.0962,813577.8751,104029081.19,11203503,10366991,360.2822,3.216e-05,59091306028.23
2024-06-24 14:00:00,128.5771,686119.354,88385454.77,11177923,10362345,435.5969,3.897e-05,59723447678.59
2024-06-24 15:00:00,126.3103,705997.8011,89885239.71,11526584,10576557,656.1075,5.692e-05,59391697581.61
2024-06-24 16:00:00,126.7083,886758.7514,112257923.9,11162778,10379531,584.9197,5.24e-05,58087599649.38
2024-06-24 17:00:00,128.2009,1306051.1173,166865330.73,11455663,10634766,973.0338,8.494e-05,58594239452.79
