timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_doge,avg_fee_doge,total_size_used_bytes
2024-03-27 20:00:00,0.1866887708,503784549.7822,94062577.8,21437,1896539026.39,0.085973,5959057
2024-03-27 21:00:00,0.185170908,229912143.2634,42821417.01,27171,826879206.08,0.063122,7012264
2024-03-27 22:00:00,0.1918025384,677069461.4637,128587485.87,25442,1118169321.77,0.06777,6800295
2024-03-27 23:00:00,0.1911678611,628111817.2173,119518602.39,26893,704227333.84,0.059814,7150033
2024-03-28 00:00:00,0.2033314424,2044866837.1467,407906640.57,33560,1625382714.29,0.06623,8786100
2024-03-28 01:00:00,0.2002722341,1492221435.5648,303440267.72,33314,2268473874.61,0.064954,8974059
2024-03-28 02:00:00,0.1964284268,1088341317.5982,216879230.72,29519,1797048278.31,0.07518,8215032
2024-03-28 03:00:00,0.1957632624,832687554.0657,163313874.44,26830,791499819.05,0.084719,7658414
2024-03-28 04:00:00,0.1985154979,469322903.7529,92990935.44,23314,1124337673.11,0.077388,6732281
2024-03-28 05:00:00,0.1979720804,327482650.3368,64940439.15,23948,361243356.17,0.062606,6650947
2024-03-28 06:00:00,0.2021925316,561900851.5246,112446684.09,30502,816891762.31,0.058092,9429414
2024-03-28 07:00:00,0.2007873266,455722578.5002,91656330.82,24241,547538500.96,0.067482,7952597
2024-03-28 08:00:00,0.2025431575,653045889.808,131733624.18,24108,668857883.34,0.078895,7937709
2024-03-28 09:00:00,0.2027872401,413270798.7515,83919914.63,28786,1044184387.12,0.055161,7807981
2024-03-28 10:00:00,0.2159529649,1929886202.4064,411275072.12,39057,1706355592.09,0.07653,11286312
2024-03-28 11:00:00,0.2180484043,1330335711.7957,288233466.35,33276,1655360481.76,0.080049,9663878
2024-03-28 12:00:00,0.2180190072,1844775749.0502,410630042.19,28474,3703919407.85,0.132885,9882289
2024-03-28 13:00:00,0.2174252086,1147281362.8533,248949178.96,17959,2023159336.13,0.265707,7956897
2024-03-28 14:00:00,0.220605503,932610703.2769,205436975.12,31193,1107457509.8,0.186509,11501429
2024-03-28 15:00:00,0.2186703332,591286347.1127,128631943.45,28799,1827022847.37,0.149729,10190562
2024-03-28 16:00:00,0.2208662312,719000154.303,158004914.74,34202,3273554521.85,0.112481,12024671
2024-03-28 17:00:00,0.2214637159,583129556.4595,128047160.97,31004,717939454.75,0.109113,10741692
2024-03-28 18:00:00,0.2208139011,621938758.121,137583444.53,29355,696980303.78,0.08233,9477155
2024-03-28 19:00:00,0.2288081838,810062452.6557,182131483.94,19229,2226270597.74,0.255635,12407272
2024-03-28 20:00:00,0.2236001413,655912162.4998,147019302.72,28874,3597475245.62,0.085622,8097651
2024-03-28 21:00:00,0.2214662132,620174473.3433,136326613.59,22961,1997586387.68,0.096389,6382443
2024-03-28 22:00:00,0.2211968384,453105367.1563,99752304.7,16850,3913107672.63,0.120593,5228782
2024-03-28 23:00:00,0.2216373166,303400198.595,67152513.64,14443,433287635.3,0.355193,10200204
2024-03-29 00:00:00,0.2249464627,728668546.766,164850945.43,8871,1630077916.85,0.514943,7093311
2024-03-29 01:00:00,0.2191026147,621907146.3795,138488914.39,10600,388836743.42,0.505526,10305187
2024-03-29 02:00:00,0.2157358693,883260024.517,190301521.7,4997,616316602.04,0.587258,4337056
2024-03-29 03:00:00,0.2194961119,459795581.7061,100199935.02,4568,365868544.58,0.745453,5026149
2024-03-29 04:00:00,0.2152584224,427805621.182,92856241.78,3309,1728799805.83,0.64837,2473029
2024-03-29 05:00:00,0.215955025,409533246.0794,88568056.79,11075,336885581.19,0.19133,3962760
2024-03-29 06:00:00,0.218703605,332714631.2787,72296873.2,22859,798230744.89,0.068995,6925064
2024-03-29 07:00:00,0.2111854922,636713197.8494,136252697.57,11451,344054414.42,0.145497,3790942
2024-03-29 08:00:00,0.214375848,512226794.3143,109363845.95,8517,785989416.53,0.180753,2804176
2024-03-29 09:00:00,0.2156400893,380018781.9454,81121159.15,9570,1180692100.86,0.231825,3292550
2024-03-29 10:00:00,0.2172898955,301113933.5249,64981475.83,7463,1009861312.78,0.283067,3521084
2024-03-29 11:00:00,0.215225678,384739455.9352,83628374.83,15479,658153127.6,0.145646,5495257
2024-03-29 12:00:00,0.2158015218,326701088.3148,70264168.15,21968,1069974235.59,0.118538,7430396
2024-03-29 13:00:00,0.2170868052,421007484.1415,91782060.48,22241,1155595156.3,0.094758,6976667
2024-03-29 14:00:00,0.2166043007,396034362.2391,86439717.75,22416,780558897.62,0.10143,7592930
2024-03-29 15:00:00,0.2102147271,1012439845.9784,214995232.2,23019,1347733593.76,0.109185,7875802
2024-03-29 16:00:00,0.2142333675,523811618.8103,111516886.87,19352,765717496.63,0.129926,7121354
2024-03-29 17:00:00,0.2175588036,532455297.5816,115359228.89,28382,3999724131.46,0.081667,9694229
2024-03-29 18:00:00,0.215516763,222831708.7045,47979623.78,35977,2449183217.54,0.058274,10442536
2024-03-29 19:00:00,0.2154961904,244547849.6605,52288300.84,17862,529020370.05,0.085976,6348648
2024-03-29 20:00:00,0.2146121854,200243003.6216,42868938.0,15699,520686432.54,0.092119,4619758
2024-03-29 21:00:00,0.2119887397,261800266.8427,55513222.43,18476,436358563.91,0.115815,6107325
2024-03-29 22:00:00,0.213798434,246187458.4843,52475217.98,14645,422524256.22,0.148259,5153510
2024-03-29 23:00:00,0.2145609996,266448592.9002,56948420.08,13126,506770450.41,0.122049,4236686
2024-03-30 00:00:00,0.2139921419,386176690.3761,83230146.83,11921,798451721.18,0.119563,4276662
2024-03-30 01:00:00,0.2170856194,423022230.1189,91511790.91,14180,475068330.02,0.099909,5060093
2024-03-30 02:00:00,0.2145299931,274456945.3382,59072365.57,10235,447793770.94,0.145144,3774475
2024-03-30 03:00:00,0.2134570713,281874788.0731,60459202.26,12838,427266826.87,0.142301,5123078
2024-03-30 04:00:00,0.2138963171,335765377.7355,71651120.27,14423,400246054.54,0.105487,5277343
2024-03-30 05:00:00,0.2131021932,376516220.1379,80458358.2,32035,398734511.14,0.049575,8797628
2024-03-30 06:00:00,0.2114046215,425958955.714,90232603.11,15017,332560783.99,0.101636,4957151
2024-03-30 07:00:00,0.2075324414,360550614.0254,75544749.54,21034,378631785.89,0.117921,6915107
2024-03-30 08:00:00,0.2095095661,337079727.4639,70207799.83,21779,573957321.64,0.064135,6821382
2024-03-30 09:00:00,0.2112722773,225094564.2124,47275740.72,18517,261357881.52,0.092113,5824780
2024-03-30 10:00:00,0.2114456953,179892172.3269,37934398.34,11194,492727901.68,0.122286,3880524
2024-03-30 11:00:00,0.21206808,175443528.9001,37074331.77,9584,580290898.84,0.114096,3429960
2024-03-30 12:00:00,0.2106700655,250629634.921,52840560.6,12097,497861756.91,0.124384,4536222
2024-03-30 13:00:00,0.2101831636,210436297.5325,44149593.86,8090,363669506.55,0.153095,2610645
2024-03-30 14:00:00,0.2062663075,423938274.0561,87930582.63,9953,337541025.88,0.136385,3563862
2024-03-30 15:00:00,0.2049406243,444101264.5648,91289427.44,10624,447936639.96,0.16092,3827233
2024-03-30 16:00:00,0.2018990425,860034134.8906,173255929.81,9697,688292193.73,0.153175,3259438
2024-03-30 17:00:00,0.2015867651,362754928.6282,72746780.13,8911,599874510.08,0.187482,3442587
2024-03-30 18:00:00,0.2016769808,270517523.4542,54560625.92,23624,689009314.5,0.072099,7185578
2024-03-30 19:00:00,0.2024161991,240241316.823,48230592.13,28213,599891586.08,0.073425,10951437
2024-03-30 20:00:00,0.2023594879,196046640.9814,39683035.5,26447,509028160.75,0.090376,8443495
2024-03-30 21:00:00,0.2015712833,147835831.9814,29863831.37,10259,356636707.1,0.154229,4981792
2024-03-30 22:00:00,0.2009748212,183631473.1662,36951392.75,3950,288933685.15,0.340525,3256066
2024-03-30 23:00:00,0.2004638349,241508094.0171,48462239.61,3482,251701549.51,0.334844,2994717
2024-03-31 00:00:00,0.203783763,404055339.175,82713242.71,3464,891044325.32,0.385644,3104157
2024-03-31 01:00:00,0.2054430381,326265351.5163,67115172.49,6779,484269038.46,0.256776,6916494
2024-03-31 02:00:00,0.2043887214,241136235.4295,49429678.46,7657,279797953.21,0.2134,6409091
2024-03-31 03:00:00,0.202797354,253350786.0,51352951.06,7371,220354514.29,0.246623,7839040
2024-03-31 04:00:00,0.2052374323,259061061.2378,52963794.15,8895,296426738.71,0.146167,4469711
2024-03-31 05:00:00,0.207311259,240088910.6898,49495326.98,9374,431198639.09,0.131748,3329086
2024-03-31 06:00:00,0.2064500241,255629084.0575,53034117.41,9885,696150491.27,0.107779,3546860
2024-03-31 07:00:00,0.208122451,212971277.7285,44150681.91,11049,247378399.21,0.128593,4787936
2024-03-31 08:00:00,0.2080286418,213263403.0917,44199993.37,15593,239352889.93,0.101792,6452380
2024-03-31 09:00:00,0.2076405873,234256091.0471,48779009.3,18451,851114865.92,0.075564,7099282
2024-03-31 10:00:00,0.2069817889,148793838.9783,30869141.73,8257,731380434.9,0.129748,3617479
2024-03-31 11:00:00,0.207900104,102483498.7601,21266459.19,7505,239673923.47,0.134995,3105658
2024-03-31 12:00:00,0.2076494059,182346039.1472,37954522.18,9129,707804742.71,0.154778,3758403
2024-03-31 13:00:00,0.207267186,145900736.1397,30328758.2,16069,324881061.64,0.103453,5972709
2024-03-31 14:00:00,0.2120875357,351036094.0747,73866817.17,16373,490023404.58,0.140615,6662920
2024-03-31 15:00:00,0.2135506941,782298995.9938,167660194.81,28328,1296266083.49,0.077314,8586120
2024-03-31 16:00:00,0.2130744592,263739700.5535,56043488.89,25755,286758561.22,0.084682,7416564
2024-03-31 17:00:00,0.2135126855,220317037.7658,46919637.56,22660,498924553.73,0.09165,6697018
2024-03-31 18:00:00,0.2184989976,602740430.2888,130989205.63,17057,722278239.06,0.101931,5195250
2024-03-31 19:00:00,0.2225425734,553161690.0232,122035395.48,19994,969973552.04,0.097149,5964447
2024-03-31 20:00:00,0.2216132691,406628001.0921,89853960.67,16493,764684301.93,0.115092,5308049
2024-03-31 21:00:00,0.2194836611,307787372.4035,68121100.03,6713,238680843.97,0.190285,2692245
2024-03-31 22:00:00,0.2202370781,350553883.2607,77718054.44,9284,516513472.41,0.171545,3899466
2024-03-31 23:00:00,0.2211783154,259494190.167,57670745.1,11060,239148030.61,0.133684,4512280
2024-04-01 00:00:00,0.2197528354,391433026.1842,86261837.8,9752,617306674.23,0.113753,3389022
2024-04-01 01:00:00,0.2180844793,329185930.8307,71747473.64,14662,273094760.68,0.098351,5047140
2024-04-01 02:00:00,0.2178031016,203533587.3647,44242961.64,18778,203580002.66,0.072304,6360803
2024-04-01 03:00:00,0.2171608215,247742485.516,53705273.65,22113,394459377.13,0.114806,8692360
2024-04-01 04:00:00,0.2166022485,231777851.203,50248043.33,20874,287460833.27,0.20716,10700589
2024-04-01 05:00:00,0.2039892318,1284529371.4465,266646905.22,10792,557255770.43,0.505954,7357346
2024-04-01 06:00:00,0.2072256643,920881711.2166,190662108.61,7954,2104593410.81,0.22447,3363129
2024-04-01 07:00:00,0.2084023239,366248778.9661,76219965.98,21715,1377919614.07,0.071524,6621892
2024-04-01 08:00:00,0.2051009897,703280889.5331,144137136.78,9824,1780623318.37,0.17417,3951211
2024-04-01 09:00:00,0.2044046843,281736325.0646,57693315.31,8095,1257021174.76,0.175502,3182250
2024-04-01 10:00:00,0.2074927133,316022658.767,64849403.61,7566,1078462850.53,0.155969,3437094
2024-04-01 11:00:00,0.2068570809,354734918.6633,73649358.4,16984,1352264085.19,0.090835,5808324
2024-04-01 12:00:00,0.2103785442,487417059.5473,101838761.32,13740,1238825253.42,0.099859,4638736
2024-04-01 13:00:00,0.2097884779,487330183.5599,102982517.17,18752,1190930036.58,0.075057,6058549
2024-04-01 14:00:00,0.2032783852,732550236.4,150680474.59,18694,998138498.24,0.097218,6849152
2024-04-01 15:00:00,0.2001992799,1038961592.3128,209152560.67,18937,1580306996.24,0.12265,6700826
2024-04-01 16:00:00,0.2023881591,426046688.8368,85952479.26,21211,1136823301.91,0.115206,7556599
2024-04-01 17:00:00,0.2042344821,321627683.8529,64789754.7,12580,1068173402.31,0.131445,4671718
2024-04-01 18:00:00,0.2047446798,406875468.4063,82355163.58,24741,1222356641.66,0.099024,8190477
2024-04-01 19:00:00,0.2076712712,418392588.9988,85870133.11,17775,839220224.15,0.107207,6958667
2024-04-01 20:00:00,0.2074114781,284351195.0827,58401461.22,12947,1176522612.18,0.145054,5312118
2024-04-01 21:00:00,0.2056761372,284187324.3862,58276200.43,10753,917837426.83,0.195978,4716399
2024-04-01 22:00:00,0.2059793648,228685495.3084,47163846.31,8208,914104812.25,0.185962,3691350
2024-04-01 23:00:00,0.2062759192,220829242.307,45593111.44,10282,496377524.01,0.097121,3990975
2024-04-02 00:00:00,0.2035830908,409854230.9884,83646450.27,17218,888226635.03,0.340119,11769780
2024-04-02 01:00:00,0.205002603,257421193.9109,52850022.79,5621,860493464.89,0.22233,2860968
2024-04-02 02:00:00,0.1923283486,1385597591.7546,270678713.83,7059,1096087940.45,0.192793,3435492
2024-04-02 03:00:00,0.1899231946,1128193910.6366,215578159.14,8819,1663672887.43,0.206891,3626027
2024-04-02 04:00:00,0.1898765755,538164481.1213,102540761.36,3191,1631872097.36,0.365392,2121469
2024-04-02 05:00:00,0.1903744219,668054476.5989,126104476.61,11320,912513103.41,0.110424,3987685
2024-04-02 06:00:00,0.1914807235,383590088.2814,73633666.53,4921,1368598934.13,0.274833,2490075
2024-04-02 07:00:00,0.1882391306,319719463.5198,60750375.54,10810,1195052491.67,0.135798,4337819
2024-04-02 08:00:00,0.183928536,623506240.3159,116585881.09,12001,1387835851.18,0.141143,3831524
2024-04-02 09:00:00,0.1868186579,864825206.8668,160095426.08,4257,1593746792.18,0.387357,2197662
2024-04-02 10:00:00,0.1857684347,612433470.701,113349381.7,10400,1170405239.6,0.196773,4167090
2024-04-02 11:00:00,0.1854233646,728206218.4888,133719737.89,9607,910131383.97,0.179611,3185118
2024-04-02 12:00:00,0.1856510864,618959462.7376,115774470.52,5071,977001877.04,0.374157,2365644
2024-04-02 13:00:00,0.1869776682,839467861.8926,155431425.49,11826,1229562086.76,0.217509,4511070
2024-04-02 14:00:00,0.1886559583,843486720.7463,160468859.1,14054,6300939634.76,0.182852,4994280
2024-04-02 15:00:00,0.1831387903,639494153.4019,119157750.65,14621,3997017227.46,0.137908,5515592
2024-04-02 16:00:00,0.1864100856,638155085.6275,117583673.13,7013,1413179326.26,0.259317,3662807
2024-04-02 17:00:00,0.1867024796,319834296.9753,59159569.4,6641,821019606.35,0.349273,4372204
2024-04-02 18:00:00,0.1886603358,416641675.9955,77841619.68,8179,785140083.78,0.223846,3719588
2024-04-02 19:00:00,0.1886171176,430769973.8693,81177400.66,12355,1326330823.72,0.137632,6215557
2024-04-02 20:00:00,0.1863868506,372259497.7925,69387475.66,5679,764649919.28,0.232599,2283538
2024-04-02 21:00:00,0.1851123808,318766402.8634,58650645.68,3660,961059117.03,0.368553,1731561
2024-04-02 22:00:00,0.1869828494,204334915.1028,38060041.54,3752,864516673.32,0.307736,1726799
2024-04-02 23:00:00,0.1839292315,242335939.4529,44963890.61,3463,594413738.61,0.287027,1477846
2024-04-03 00:00:00,0.1787605562,1407925910.8807,252760672.16,3397,1360115014.1,0.366775,1553219
2024-04-03 01:00:00,0.18662418,808330713.6518,146943082.2,3787,876401890.32,0.351529,1727903
2024-04-03 02:00:00,0.1874588989,655173134.2898,123058394.37,3629,835883600.97,0.336424,1773111
2024-04-03 03:00:00,0.1874984323,374833972.0916,69960254.0,3832,931621551.0,0.398275,2342951
2024-04-03 04:00:00,0.1883040125,405668796.4934,76226924.5,3921,605204841.43,0.360246,2158034
2024-04-03 05:00:00,0.1858196192,334863479.2297,62428818.56,4751,547708785.31,0.267505,2472413
2024-04-03 06:00:00,0.187358301,350952566.2428,65330157.92,7798,892975665.74,0.157662,3338420
2024-04-03 07:00:00,0.1859241179,362354734.713,67697281.96,4761,970377658.86,0.316818,2879928
2024-04-03 08:00:00,0.1884657074,398668552.0614,74450112.71,9508,909694291.3,0.126632,3359386
2024-04-03 09:00:00,0.187782594,318390340.9845,59739126.31,6010,948779017.58,0.220845,3229475
2024-04-03 10:00:00,0.1854593296,367643792.3197,68491601.17,6150,825429214.36,0.245775,3033713
2024-04-03 11:00:00,0.1848232664,438719925.1981,80940137.98,4467,830891183.41,0.270204,2457503
2024-04-03 12:00:00,0.1819766596,529650462.5645,96556683.47,4251,853819895.54,0.350213,2243344
2024-04-03 13:00:00,0.1794955793,586849093.1167,105789661.45,7785,828794831.13,0.775739,4549737
2024-04-03 14:00:00,0.1853016702,679168611.9707,125328673.48,11139,620117945.54,0.318566,4457487
2024-04-03 15:00:00,0.1803815803,460682229.9494,83751997.08,5884,779944489.4,0.326628,2534826
2024-04-03 16:00:00,0.1812170575,348286191.7818,63037201.88,11111,1011409313.02,0.291774,3872208
2024-04-03 17:00:00,0.178814408,492145716.0454,87891448.35,4159,771462326.1,0.351285,1614745
2024-04-03 18:00:00,0.1781164666,498158957.1972,87844558.0,2546,937329339.83,0.584514,1466966
2024-04-03 19:00:00,0.1773098937,286619193.884,50450195.95,2297,616192452.77,0.560827,2009060
2024-04-03 20:00:00,0.174143523,417310062.371,72835538.84,2931,981689761.28,0.530304,2130535
2024-04-03 21:00:00,0.1767369752,477692084.7023,82925127.98,15240,1088671291.53,0.287234,5428092
2024-04-03 22:00:00,0.1768925217,389268831.3497,68774856.35,8365,775205588.89,0.338035,3123000
2024-04-03 23:00:00,0.1767392947,226504260.1491,40133438.07,6816,559384137.2,0.342745,2411351
2024-04-04 00:00:00,0.1797018178,390991643.3209,70047631.59,19604,778576300.83,0.283663,6183071
2024-04-04 01:00:00,0.1791420753,342907401.9676,61697227.26,8843,551166695.7,0.33201,3202397
2024-04-04 02:00:00,0.1771303675,349674572.0628,61994029.03,1921,525609441.23,0.748257,1532604
2024-04-04 03:00:00,0.175344105,273352150.1433,48120409.52,2035,636931609.29,0.718551,1548196
2024-04-04 04:00:00,0.1763182126,292412576.1153,51319943.82,8056,360604891.46,0.333542,3444629
2024-04-04 05:00:00,0.1766731948,165547996.8185,29268935.4,6489,606613450.54,0.348879,2511837
2024-04-04 06:00:00,0.1793615602,227763150.9158,40751449.42,16381,566965931.97,0.204155,6031907
2024-04-04 07:00:00,0.1804015612,334454684.9503,60506359.77,7597,920050408.9,0.243134,3270685
2024-04-04 08:00:00,0.1826264084,322984997.591,58928124.36,2121,702364304.66,0.637997,1489932
2024-04-04 09:00:00,0.1827163007,259601447.9375,47366013.63,3353,635389925.79,0.467834,1877527
2024-04-04 10:00:00,0.182355414,210620911.3855,38483398.41,4112,675912994.78,0.35883,1930704
2024-04-04 11:00:00,0.1828884317,202600280.9886,37096359.21,14407,458488556.7,0.287641,5012288
2024-04-04 12:00:00,0.1847751225,394979678.8669,72840622.17,3791,950233534.79,0.432628,1636846
2024-04-04 13:00:00,0.1848575564,710526613.4954,133188514.96,22635,970502435.76,0.114872,7566524
2024-04-04 14:00:00,0.184859391,389448648.7367,72267194.0,19091,683217510.76,0.24441,8101865
2024-04-04 15:00:00,0.1844353809,249619680.3664,45938359.65,20849,531065604.47,0.287509,8432335
2024-04-04 16:00:00,0.1854727593,286407406.4308,52991178.1,3070,2230206333.49,0.527197,2009802
2024-04-04 17:00:00,0.1883880597,327094337.494,60760117.23,2141,660546544.91,0.586895,1373201
2024-04-04 18:00:00,0.1841244647,445087509.3851,82846720.68,2190,710767966.72,0.66947,1416895
2024-04-04 19:00:00,0.1833582857,275961240.3051,50669541.98,5520,852375201.29,0.401954,2161001
2024-04-04 20:00:00,0.1810985993,585309736.3187,105423580.27,2451,854185557.09,0.719777,1747401
2024-04-04 21:00:00,0.1788060637,316639692.0124,56777758.03,1851,554940724.62,0.725418,999083
2024-04-04 22:00:00,0.1795029451,211470695.0454,37908038.82,2490,549195689.76,0.551135,892005
2024-04-04 23:00:00,0.1813956394,178550332.1919,32341399.36,1701,496541502.55,0.616575,680605
2024-04-05 00:00:00,0.1814498733,211695254.0183,38453466.36,1336,840121650.56,0.865634,639843
2024-04-05 01:00:00,0.1795133269,270995559.3367,48656586.79,1596,343139487.95,0.726177,903855
2024-04-05 02:00:00,0.1765940372,359452116.757,63645634.1,1849,689372310.2,0.671722,1058893
2024-04-05 03:00:00,0.1779918324,237692863.2467,42191066.38,1682,807140000.29,0.880166,1143592
2024-04-05 04:00:00,0.1754773299,305088815.6433,53889057.89,1453,736640372.47,0.717147,937103
2024-04-05 05:00:00,0.174669287,410830989.536,71604653.18,29527,1114129960.35,0.086194,8387593
2024-04-05 06:00:00,0.1750949345,177212335.5916,31020528.04,7302,643231773.9,0.203597,2310091
2024-04-05 07:00:00,0.1754216588,202588918.0134,35366203.1,2663,492688354.25,0.702891,4083795
2024-04-05 08:00:00,0.1747991367,260209289.0706,45733865.14,1975,593560972.19,0.771581,1750913
2024-04-05 09:00:00,0.173046796,583524952.6104,100575947.55,4855,679125651.7,0.296942,1690172
2024-04-05 10:00:00,0.1733091173,313382319.0059,54071804.22,13655,642902232.83,0.113,3933888
2024-04-05 11:00:00,0.1700884742,299070683.3983,51415869.18,10449,432576363.81,0.171844,3544410
2024-04-05 12:00:00,0.1731259515,616359671.039,105225964.04,19629,586687785.0,0.087714,5494712
2024-04-05 13:00:00,0.1749525568,490949325.8558,85050672.05,10143,683398487.11,0.201757,3550226
2024-04-05 14:00:00,0.1761431619,442025614.8933,77521293.86,17786,467882802.25,0.116323,5654956
2024-04-05 15:00:00,0.1774069523,339103248.2251,59603334.52,9384,533772033.15,0.263563,3476965
2024-04-05 16:00:00,0.1767792707,270085111.6405,47657156.81,23983,664581289.23,0.201681,7046099
2024-04-05 17:00:00,0.1753366688,191463994.027,33542381.47,14622,459455611.29,0.269828,5057465
2024-04-05 18:00:00,0.1773878203,205368243.0374,36097505.1,4146,410435754.73,0.254108,2398377
2024-04-05 19:00:00,0.1778042668,305450206.5489,54476093.52,14959,469826461.88,0.252775,6038735
2024-04-05 20:00:00,0.1798227364,250760019.7926,45002345.22,18792,492339528.52,0.282713,5392524
2024-04-05 21:00:00,0.178520387,145386375.5035,26058430.56,12814,600470977.18,0.313797,4133061
2024-04-05 22:00:00,0.1783237628,126012040.5451,22473563.32,2542,573614835.71,0.560838,1229804
2024-04-05 23:00:00,0.178218378,104084092.4576,18632260.65,8701,274792171.32,0.290794,2572666
2024-04-06 00:00:00,0.1802466381,285786472.7706,51596426.73,8946,545995005.03,0.298019,2741707
2024-04-06 01:00:00,0.1794874118,229086844.2881,41363500.44,5289,489656290.07,0.319027,1665710
2024-04-06 02:00:00,0.1810066791,239700912.3652,43040136.53,15498,415077534.31,0.26823,5101812
2024-04-06 03:00:00,0.181844445,384365284.7447,69637770.42,7175,325387144.06,0.192742,2813053
2024-04-06 04:00:00,0.1817125682,250608511.8178,45532122.59,14542,369912621.95,0.158487,5728735
2024-04-06 05:00:00,0.1829861381,248695226.4874,45446412.55,4149,353430019.84,0.254123,3398961
2024-04-06 06:00:00,0.1851626088,334726065.8593,61553411.49,15885,602270094.77,0.08519,6708676
2024-04-06 07:00:00,0.185475402,322126318.5127,59657548.6,7418,358125425.87,0.183752,4343471
2024-04-06 08:00:00,0.1858585696,265359019.1722,49181539.26,7560,751106654.52,0.316792,3526193
2024-04-06 09:00:00,0.1838040573,370161414.8223,68517835.35,2325,374606767.89,0.517452,2157118
2024-04-06 10:00:00,0.183851935,246038701.0291,45214960.81,4470,568616378.47,0.369193,2681562
2024-04-06 11:00:00,0.1835544371,276787189.9731,50901916.81,16554,453054137.07,0.098294,6471468
2024-04-06 12:00:00,0.1829268377,220316646.1398,40361370.67,7410,604274411.83,0.23569,4587003
2024-04-06 13:00:00,0.1812640345,230020450.352,41807056.2,9856,517534519.19,0.146925,5646803
2024-04-06 14:00:00,0.1829703394,260646478.1266,47444944.74,20777,527709466.75,0.062587,8573542
2024-04-06 15:00:00,0.1840636761,252186398.9236,46246048.0,29744,718569552.51,0.143513,10614475
2024-04-06 16:00:00,0.184454821,188889946.6534,34673609.44,9066,788291405.92,0.190063,4524249
2024-04-06 17:00:00,0.1842775228,198009033.748,36468993.79,12938,599227416.13,0.176875,5112529
2024-04-06 18:00:00,0.1835354118,125929288.6259,23067053.09,6122,412170975.81,0.173055,3355163
2024-04-06 19:00:00,0.1837773351,133937754.0657,24556906.25,14547,518293923.12,0.21544,5956918
2024-04-06 20:00:00,0.1859542891,158503591.4164,29245814.41,12016,381598222.27,0.221936,4600351
2024-04-06 21:00:00,0.184601921,181041284.6802,33644152.15,16568,506338296.4,0.079402,5575170
2024-04-06 22:00:00,0.1871810329,229591867.3157,42695922.22,14695,686556409.24,0.158396,4847310
2024-04-06 23:00:00,0.1865608232,259311641.5112,48646190.44,7009,815752610.42,0.31919,2079881
2024-04-07 00:00:00,0.1929327185,733938800.2256,139915097.87,23276,853251130.15,0.264384,6556262
2024-04-07 01:00:00,0.1954106145,626390328.525,122058740.41,13919,466649559.15,0.292085,4070584
2024-04-07 02:00:00,0.1970531784,584254487.2472,115547746.28,7004,663302296.84,0.266347,2232979
2024-04-07 03:00:00,0.1965787936,426821761.9128,83980727.56,27917,486732382.31,0.104567,9592286
2024-04-07 04:00:00,0.1979853485,416578532.7908,82565827.26,25853,568350856.73,0.108929,9130809
2024-04-07 05:00:00,0.1979638317,222594961.7193,44147542.4,13582,491111180.93,0.148083,5171014
2024-04-07 06:00:00,0.1947249301,595336590.1737,116578961.11,18406,340970789.4,0.067884,5752046
2024-04-07 07:00:00,0.1962078066,329342980.0432,64255784.36,23382,466756122.32,0.097593,7762685
2024-04-07 08:00:00,0.1961209127,170930680.6472,33482488.17,14670,605746931.88,0.176719,4559140
2024-04-07 09:00:00,0.195033268,220532049.0306,43005415.18,9619,525698019.86,0.252797,5892842
2024-04-07 10:00:00,0.197791447,342317774.9714,67446855.22,10526,529911270.77,0.218414,5105197
2024-04-07 11:00:00,0.1992303845,249189595.1307,49629475.32,13723,519713030.19,0.137463,4553453
2024-04-07 12:00:00,0.1979429333,290813548.4028,57841919.91,9375,755730891.76,0.310519,4150994
2024-04-07 13:00:00,0.2000067487,294920130.8175,58654109.12,17270,657611272.99,0.113258,5954534
2024-04-07 14:00:00,0.203318242,850694957.2028,172993414.01,33770,883848708.96,0.092449,9774934
2024-04-07 15:00:00,0.2011526117,660932822.1973,134276813.09,24814,555733498.65,0.121188,7364608
2024-04-07 16:00:00,0.2032876427,393092573.8223,79438843.99,45699,741329339.71,0.071937,12707776
2024-04-07 17:00:00,0.2008840839,329487731.4179,66147783.57,44853,638446493.03,0.072585,12124507
2024-04-07 18:00:00,0.1989213641,269163134.7332,53480712.63,46623,584270370.94,0.115964,13362502
2024-04-07 19:00:00,0.1979241431,214979474.9104,42572576.37,43366,499176922.44,0.126281,12136473
2024-04-07 20:00:00,0.1997836772,172564757.2297,34391793.41,18996,337875331.16,0.142952,6359443
2024-04-07 21:00:00,0.1984379649,131196411.2549,26228958.68,12118,447619330.78,0.37635,9699910
2024-04-07 22:00:00,0.1975564902,216421599.4021,42946134.52,14528,313570594.75,0.131838,5568375
2024-04-07 23:00:00,0.1998989469,225251197.6314,45129849.87,14923,406002444.42,0.144928,5445128
2024-04-08 00:00:00,0.1984944891,341491058.0633,67825587.94,20828,534630433.14,0.11286,6814789
2024-04-08 01:00:00,0.1987802448,233190786.4469,46742642.46,18332,370124492.83,0.089913,5523854
2024-04-08 02:00:00,0.1980103146,227918647.9202,45201794.56,13642,289826454.82,0.152653,4883340
2024-04-08 03:00:00,0.199647003,206730953.541,41006934.8,29557,723902789.64,0.071678,8315635
2024-04-08 04:00:00,0.1994519551,183117085.7727,36489740.77,11384,369421625.89,0.107356,3883041
